Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,UCI.1,\u25bc\u25b2,stage,year
27,99,11.0,+5:17,,12.0,van Garderen Tejay,11,BMC Racing Team,",, 5:17",+0:00,,,\u25b21,6,2016
25,51,12.0,+5:17,,11.0,Kelderman Wilco,12,Team LottoNL-Jumbo,",, 5:17",+0:00,,,\u25bc1,6,2016
23,209,13.0,+5:17,,13.0,Yates Adam,13,ORICA-BikeExchange,",, 5:17",+0:00,,,-,6,2016
25,41,14.0,+5:17,,14.0,Bardet Romain,14,AG2R La Mondiale,",, 5:17",+0:00,,,-,6,2016
28,2,15.0,+5:17,,16.0,Henao Sergio Luis,15,Team Sky,",, 5:17",+0:00,,,\u25b21,6,2016
29,61,16.0,+5:17,,15.0,Mollema Bauke,16,Trek - Segafredo,",, 5:17",+0:00,,,\u25bc1,6,2016
33,147,17.0,+5:26,,17.0,Van den Broeck Jurgen,17,Team Katusha,5:26 5:26,+0:00,,,-,6,2016
30,36,18.0,+5:28,,18.0,Kreuziger Roman,18,Tinkoff,5:28 5:28,+0:00,,,-,6,2016
24,157,19.0,+5:28,,19.0,Meintjes Louis,19,Lampre - Merida,",, 5:28",+0:00,,,-,6,2016
26,121,20.0,+5:28,,21.0,Pinot Thibaut,20,FDJ,",, 5:28",+0:00,,,\u25b21,6,2016
27,126,21.0,+5:29,,20.0,Reichenbach Sebastien,21,FDJ,5:29 5:29,+0:01,,,\u25bc1,6,2016
30,9,22.0,+5:57,,22.0,Thomas Geraint,22,Team Sky,5:57 5:57,+0:00,,,-,6,2016
29,71,23.0,+6:09,,23.0,Frank Mathias,23,IAM Cycling,6:09 6:09,+0:01,,,-,6,2016
32,107,24.0,+6:31,,24.0,Pauwels Serge,24,Team Dimension Data,6:31 6:31,+0:01,,,-,6,2016
33,31,25.0,+6:39,,25.0,Contador Alberto,25,Tinkoff,6:39 6:39,+0:01,,,-,6,2016
28,46,26.0,+6:55,,26.0,Gautier Cyril,26,AG2R La Mondiale,6:55 6:55,+0:00,,,-,6,2016
31,91,27.0,+7:02,,27.0,Porte Richie,27,BMC Racing Team,7:02 7:02,+0:00,,,-,6,2016
34,18,28.0,+7:21,,28.0,Moreno Daniel,28,Movistar Team,7:21 7:21,+0:01,,,-,6,2016
32,5,29.0,+8:02,,29.0,Nieve Mikel,29,Team Sky,8:02 8:02,+0:01,,,-,6,2016
25,211,30.0,+8:45,,30.0,Sep\xfalveda Eduardo,30,Fortuneo - Vital Concept,8:45 8:45,+0:01,,,-,6,2016
23,131,31.0,+8:45,,31.0,Buchmann Emanuel,31,Bora - Argon 18,",, 8:45",+0:01,,,-,6,2016
39,69,32.0,+8:45,,33.0,Zubeldia Haimar,32,Trek - Segafredo,",, 8:45",+0:01,,,\u25b21,6,2016
29,25,33.0,+8:45,,32.0,Kangert Tanel,33,Astana Pro Team,",, 8:45",+0:01,,,\u25bc1,6,2016
31,175,34.0,+9:09,,34.0,Jeandesboz Fabrice,34,Direct Energie,9:09 9:09,+0:01,,,-,6,2016
28,94,35.0,+9:40,,36.0,Caruso Damiano,35,BMC Racing Team,9:40 9:40,+0:01,,,\u25b21,6,2016
33,48,36.0,+10:13,,37.0,Pozzovivo Domenico,36,AG2R La Mondiale,10:13 10:13,+0:01,,,\u25b21,6,2016
32,24,37.0,+10:31,,35.0,Grivko Andrei,37,Astana Pro Team,10:31 10:31,+0:53,,,\u25bc2,6,2016
28,49,38.0,+10:44,,38.0,Vuillermoz Alexis,38,AG2R La Mondiale,10:44 10:44,+0:01,,,-,6,2016
24,137,39.0,+10:46,,39.0,Konrad Patrick,39,Bora - Argon 18,10:46 10:46,+0:01,,,-,6,2016
33,72,40.0,+10:52,,40.0,Clement Stef,40,IAM Cycling,10:52 10:52,+0:01,,,-,6,2016
30,42,41.0,+11:04,,41.0,Bakelants Jan,41,AG2R La Mondiale,11:04 11:04,+0:01,,,-,6,2016
33,124,42.0,+11:04,,42.0,Morabito Steve,42,FDJ,",, 11:04",+0:01,,,-,6,2016
36,65,43.0,+12:18,,43.0,Schleck Fr\xe4nk,43,Trek - Segafredo,12:18 12:18,+0:01,,,-,6,2016
27,79,44.0,+13:22,,45.0,Pantano Jarlinson,44,IAM Cycling,13:22 13:22,+0:00,,,\u25b21,6,2016
32,28,45.0,+13:27,,46.0,Sanchez Luis Leon,45,Astana Pro Team,13:27 13:27,+0:01,,,\u25b21,6,2016
35,136,46.0,+13:32,,44.0,Huzarski Bartosz,46,Bora - Argon 18,13:32 13:32,+0:53,,,\u25bc2,6,2016
29,151,47.0,+13:56,,47.0,Costa Rui,47,Lampre - Merida,13:56 13:56,+0:01,,,-,6,2016
30,195,48.0,+13:56,,48.0,Jeannesson Arnold,48,"Cofidis, Solutions Cr\xe9dits",",, 13:56",+0:01,,,-,6,2016
31,22,49.0,+14:06,,50.0,Nibali Vincenzo,49,Astana Pro Team,14:06 14:06,+0:00,,,\u25b21,6,2016
24,83,50.0,+14:13,,51.0,Craddock Lawson,50,Cannondale-Drapac Pro Cycling Team,14:13 14:13,+0:01,,,\u25b21,6,2016
30,43,51.0,+14:17,,52.0,Ch\xe9rel Micka\xebl,51,AG2R La Mondiale,14:17 14:17,+0:00,,,\u25b21,6,2016
34,145,52.0,+14:31,,53.0,Losada Alberto,52,Team Katusha,14:31 14:31,+0:01,,,\u25b21,6,2016
32,198,53.0,+14:48,,55.0,Mat\xe9 Luis \xc1ngel,53,"Cofidis, Solutions Cr\xe9dits",14:48 14:48,+0:01,,,\u25b22,6,2016
26,4,54.0,+14:53,,49.0,Landa Mikel,54,Team Sky,14:53 14:53,+0:49,,,\u25bc5,6,2016
26,116,55.0,+15:09,,56.0,Preidler Georg,55,Team Giant - Alpecin,15:09 15:09,+0:01,,,\u25b21,6,2016
30,115,56.0,+15:24,,57.0,Geschke Simon,56,Team Giant - Alpecin,15:24 15:24,+0:01,,,\u25b21,6,2016
28,66,57.0,+15:36,,58.0,Stetina Peter,57,Trek - Segafredo,15:36 15:36,+0:01,,,\u25b21,6,2016
35,118,58.0,+15:36,,54.0,ten Dam Laurens,58,Team Giant - Alpecin,",, 15:36",+0:53,,,\u25bc4,6,2016
28,45,59.0,+15:41,,59.0,Gastauer Ben,59,AG2R La Mondiale,15:41 15:41,+0:01,,,-,6,2016
26,149,60.0,+16:10,,61.0,Zakarin Ilnur,60,Team Katusha,16:10 16:10,+0:01,,,\u25b21,6,2016
29,35,61.0,+16:17,,62.0,Ki\u0161erlovski Robert,61,Tinkoff,16:17 16:17,+-1:55,,,\u25b21,6,2016
27,27,62.0,+16:42,,63.0,Rosa Diego,62,Astana Pro Team,16:42 16:42,+0:00,,,\u25b21,6,2016
27,88,63.0,+16:45,,60.0,Slagter Tom-Jelte,63,Cannondale-Drapac Pro Cycling Team,16:45 16:45,+0:53,,,\u25bc3,6,2016
29,163,64.0,+18:45,,64.0,De Gendt Thomas,64,Lotto Soudal,18:45 18:45,+0:53,,,-,6,2016
38,29,65.0,+18:53,,66.0,Tiralongo Paolo,65,Astana Pro Team,18:53 18:53,+0:01,,,\u25b21,6,2016
31,205,66.0,+19:29,,65.0,Impey Daryl,66,ORICA-BikeExchange,19:29 19:29,+0:53,,,\u25bc1,6,2016
34,96,67.0,+19:45,,68.0,Moinard Ama\xebl,67,BMC Racing Team,19:45 19:45,+0:01,,,\u25b21,6,2016
31,218,68.0,+20:21,,69.0,S\xf8rensen Chris Anker,68,Fortuneo - Vital Concept,20:21 20:21,+0:01,,,\u25b21,6,2016
31,185,69.0,+20:24,,70.0,Martin Tony,69,Etixx - Quick Step,20:24 20:24,+0:01,,,\u25b21,6,2016
37,74,70.0,+22:11,,71.0,Elmiger Martin,70,IAM Cycling,22:11 22:11,+0:01,,,\u25b21,6,2016
33,128,71.0,+22:11,,72.0,Roy J\xe9r\xe9my,71,FDJ,",, 22:11",+0:01,,,\u25b21,6,2016
28,177,72.0,+22:37,,67.0,Sicard Romain,72,Direct Energie,22:37 22:37,+3:08,,,\u25bc5,6,2016
24,156,73.0,+23:04,,74.0,Grmay Tsgabu,73,Lampre - Merida,23:04 23:04,+0:01,,,\u25b21,6,2016
26,32,74.0,+23:33,,76.0,Sagan Peter,74,Tinkoff,23:33 23:33,+-1:56,,,\u25b22,6,2016
27,129,75.0,+23:55,,78.0,Vichot Arthur,75,FDJ,23:55 23:55,+0:00,,,\u25b23,6,2016
25,114,76.0,+23:56,,77.0,Dumoulin Tom,76,Team Giant - Alpecin,23:56 23:56,+0:01,,,\u25b21,6,2016
31,219,77.0,+24:13,,75.0,Vachon Florian,77,Fortuneo - Vital Concept,24:13 24:13,+0:53,,,\u25bc2,6,2016
26,37,78.0,+24:17,,73.0,Majka Rafa\u0142,78,Tinkoff,24:17 24:17,+1:34,,,\u25bc5,6,2016
30,214,79.0,+24:37,,79.0,Feillu Brice,79,Fortuneo - Vital Concept,24:37 24:37,+0:01,,,-,6,2016
25,207,80.0,+25:20,,83.0,Matthews Michael,80,ORICA-BikeExchange,25:20 25:20,+-1:56,,,\u25b23,6,2016
36,201,81.0,+25:25,,81.0,Gerrans Simon,81,ORICA-BikeExchange,25:25 25:25,+0:01,,,-,6,2016
22,158,82.0,+25:35,,84.0,Pibernik Luka,82,Lampre - Merida,25:35 25:35,+0:01,,,\u25b22,6,2016
37,172,83.0,+25:55,,80.0,Chavanel Sylvain,83,Direct Energie,25:55 25:55,+0:53,,,\u25bc3,6,2016
35,44,84.0,+26:01,,86.0,Dumoulin Samuel,84,AG2R La Mondiale,26:01 26:01,+-1:56,,,\u25b22,6,2016
29,127,85.0,+26:42,,85.0,Roux Anthony,85,FDJ,26:42 26:42,+1:08,,,-,6,2016
24,67,86.0,+26:43,,88.0,Stuyven Jasper,86,Trek - Segafredo,26:43 26:43,+0:01,,,\u25b22,6,2016
33,186,87.0,+26:44,,89.0,Richeze Ariel Maximiliano,87,Etixx - Quick Step,26:44 26:44,+0:01,,,\u25b22,6,2016
25,78,88.0,+26:45,,90.0,Naesen Oliver,88,IAM Cycling,26:45 26:45,+0:00,,,\u25b22,6,2016
22,75,89.0,+26:46,,91.0,Enger Sondre Holst,89,IAM Cycling,26:46 26:46,+0:00,,,\u25b22,6,2016
29,103,90.0,+26:47,,92.0,Boasson Hagen Edvald,90,Team Dimension Data,26:47 26:47,+0:01,,,\u25b22,6,2016
28,165,91.0,+26:53,,82.0,Gallopin Tony,91,Lotto Soudal,26:53 26:53,+1:29,,,\u25bc9,6,2016
25,68,92.0,+26:59,,94.0,Theuns Edward,92,Trek - Segafredo,26:59 26:59,+-1:56,,,\u25b22,6,2016
30,76,93.0,+27:10,,95.0,Hollenstein Reto,93,IAM Cycling,27:10 27:10,+0:01,,,\u25b22,6,2016
32,191,94.0,+27:19,,87.0,Navarro Daniel,94,"Cofidis, Solutions Cr\xe9dits",27:19 27:19,+0:53,,,\u25bc7,6,2016
29,217,95.0,+27:21,,96.0,Perichon Pierre-Luc,95,Fortuneo - Vital Concept,27:21 27:21,+0:01,,,\u25b21,6,2016
31,82,96.0,+28:12,,101.0,Breschel Matti,96,Cannondale-Drapac Pro Cycling Team,28:12 28:12,+-1:56,,,\u25b25,6,2016
27,57,97.0,+28:15,,97.0,Vanmarcke Sep,97,Team LottoNL-Jumbo,28:15 28:15,+0:38,,,-,6,2016
34,122,98.0,+28:16,,102.0,Bonnet William,98,FDJ,28:16 28:16,+0:00,,,\u25b24,6,2016
28,16,99.0,+28:16,,93.0,Izagirre Gorka,99,Movistar Team,",, 28:16",+1:29,,,\u25bc6,6,2016
36,64,100.0,+28:17,,100.0,Rast Gregory,100,Trek - Segafredo,28:17 28:17,+0:01,,,-,6,2016
31,168,101.0,+28:45,,103.0,Roelandts Jurgen,101,Lotto Soudal,28:45 28:45,+0:01,,,\u25b22,6,2016
28,6,102.0,+29:01,,99.0,Poels Wout,102,Team Sky,29:01 29:01,+0:53,,,\u25bc3,6,2016
33,93,103.0,+29:02,,104.0,Burghardt Marcus,103,BMC Racing Team,29:02 29:02,+0:00,,,\u25b21,6,2016
31,123,104.0,+29:08,,105.0,Ladagnous Matthieu,104,FDJ,29:08 29:08,+0:00,,,\u25b21,6,2016
25,15,105.0,+29:14,,107.0,Herrada Jes\xfas,105,Movistar Team,29:14 29:14,+0:01,,,\u25b22,6,2016
38,204,106.0,+29:16,,108.0,Hayman Mathew,106,ORICA-BikeExchange,29:16 29:16,+0:01,,,\u25b22,6,2016
27,106,107.0,+29:17,,110.0,Janse van Rensburg Reinardt,107,Team Dimension Data,29:17 29:17,+0:00,,,\u25b23,6,2016
23,196,108.0,+29:18,,112.0,Laporte Christophe,108,"Cofidis, Solutions Cr\xe9dits",29:18 29:18,+-1:56,,,\u25b24,6,2016
24,159,109.0,+29:20,,111.0,Polanc Jan,109,Lampre - Merida,29:20 29:20,+0:01,,,\u25b22,6,2016
36,112,110.0,+29:28,,113.0,Curvers Roy,110,Team Giant - Alpecin,29:28 29:28,+0:01,,,\u25b23,6,2016
28,87,111.0,+29:28,,114.0,Navardauskas Ramunas,111,Cannondale-Drapac Pro Cycling Team,",, 29:28",+0:01,,,\u25b23,6,2016
27,54,112.0,+29:31,,115.0,Lindeman Bert-Jan,112,Team LottoNL-Jumbo,29:31 29:31,+0:00,,,\u25b23,6,2016
35,62,113.0,+29:31,,106.0,Cancellara Fabian,113,Trek - Segafredo,",, 29:31",+0:22,,,\u25bc7,6,2016
24,171,114.0,+29:37,,117.0,Coquard Bryan,114,Direct Energie,29:37 29:37,+-1:56,,,\u25b23,6,2016
32,55,115.0,+29:37,,109.0,Martens Paul,115,Team LottoNL-Jumbo,",, 29:37",+0:22,,,\u25bc6,6,2016
28,199,116.0,+29:41,,116.0,Soupe Geoffrey,116,"Cofidis, Solutions Cr\xe9dits",29:41 29:41,+0:01,,,-,6,2016
35,202,117.0,+29:44,,119.0,Albasini Michael,117,ORICA-BikeExchange,29:44 29:44,+0:01,,,\u25b22,6,2016
26,52,118.0,+29:45,,98.0,Bennett George,118,Team LottoNL-Jumbo,29:45 29:45,+1:55,,,\u25bc20,6,2016
29,97,119.0,+29:51,,120.0,Schar Michael,119,BMC Racing Team,29:51 29:51,+0:00,,,\u25b21,6,2016
31,101,120.0,+29:55,,123.0,Cavendish Mark,120,Team Dimension Data,29:55 29:55,+-1:46,,,\u25b23,6,2016
27,215,121.0,+30:05,,122.0,Fonseca Armindo,121,Fortuneo - Vital Concept,30:05 30:05,+0:00,,,\u25b21,6,2016
27,17,122.0,+30:17,,121.0,Izagirre Ion,122,Movistar Team,30:17 30:17,+0:22,,,\u25bc1,6,2016
36,63,123.0,+30:19,,125.0,Irizar Markel,123,Trek - Segafredo,30:19 30:19,+0:01,,,\u25b22,6,2016
24,39,124.0,+30:27,,126.0,Valgren Michael,124,Tinkoff,30:27 30:27,+0:01,,,\u25b22,6,2016
26,164,125.0,+30:52,,128.0,Debusschere Jens,125,Lotto Soudal,30:52 30:52,+0:00,,,\u25b23,6,2016
35,3,126.0,+31:02,,124.0,Kiryienka Vasil,126,Team Sky,31:02 31:02,+0:53,,,\u25bc2,6,2016
26,213,127.0,+31:14,,129.0,Delaplace Anthony,127,Fortuneo - Vital Concept,31:14 31:14,+0:01,,,\u25b22,6,2016
29,73,128.0,+31:14,,130.0,Coppel J\xe9rome,128,IAM Cycling,",, 31:14",+0:01,,,\u25b22,6,2016
28,84,129.0,+31:34,,127.0,Howes Alex,129,Cannondale-Drapac Pro Cycling Team,31:34 31:34,+0:49,,,\u25bc2,6,2016
28,155,130.0,+31:39,,133.0,Durasek Kristijan,130,Lampre - Merida,31:39 31:39,+0:01,,,\u25b23,6,2016
31,86,131.0,+31:40,,118.0,Langeveld Sebastian,131,Cannondale-Drapac Pro Cycling Team,31:40 31:40,+1:58,,,\u25bc13,6,2016
28,181,132.0,+31:49,,134.0,Kittel Marcel,132,Etixx - Quick Step,31:49 31:49,+-1:50,,,\u25b22,6,2016
28,194,133.0,+32:08,,131.0,Edet Nicolas,133,"Cofidis, Solutions Cr\xe9dits",32:08 32:08,+0:53,,,\u25bc2,6,2016
27,113,134.0,+32:11,,135.0,Degenkolb John,134,Team Giant - Alpecin,32:11 32:11,+-1:56,,,\u25b21,6,2016
31,133,135.0,+32:20,,137.0,B\xe1rta Jan,135,Bora - Argon 18,32:20 32:20,+0:01,,,\u25b22,6,2016
31,187,136.0,+32:39,,138.0,Sabatini Fabio,136,Etixx - Quick Step,32:39 32:39,+-1:59,,,\u25b22,6,2016
31,152,137.0,+33:08,,143.0,Arashiro Yukiya,137,Lampre - Merida,33:08 33:08,+0:01,,,\u25b26,6,2016
29,144,138.0,+33:26,,144.0,Kristoff Alexander,138,Team Katusha,33:26 33:26,+-1:56,,,\u25b26,6,2016
33,161,139.0,+33:29,,145.0,Greipel Andr\xe9,139,Lotto Soudal,33:29 33:29,+-1:56,,,\u25b26,6,2016
35,166,140.0,+33:29,,142.0,Hansen Adam,140,Lotto Soudal,",, 33:29",+0:34,,,\u25b22,6,2016
27,13,141.0,+33:37,,146.0,Anacona Winner,141,Movistar Team,33:37 33:37,+0:01,,,\u25b25,6,2016
30,139,142.0,+33:41,,139.0,Voss Paul,142,Bora - Argon 18,33:41 33:41,+0:53,,,\u25bc3,6,2016
25,203,143.0,+33:44,,140.0,Durbridge Luke,143,ORICA-BikeExchange,33:44 33:44,+0:53,,,\u25bc3,6,2016
29,85,144.0,+33:48,,148.0,Koren Kristijan,144,Cannondale-Drapac Pro Cycling Team,33:48 33:48,+0:00,,,\u25b24,6,2016
42,38,145.0,+34:13,,141.0,Tosatto Matteo,145,Tinkoff,34:13 34:13,+1:21,,,\u25bc4,6,2016
28,142,146.0,+34:16,,149.0,Guarnieri Jacopo,146,Team Katusha,34:16 34:16,+0:00,,,\u25b23,6,2016
39,167,147.0,+34:31,,151.0,Henderson Gregory,147,Lotto Soudal,34:31 34:31,+0:00,,,\u25b24,6,2016
37,179,148.0,+34:35,,132.0,Voeckler Thomas,148,Direct Energie,34:35 34:35,+3:11,,,\u25bc16,6,2016
27,19,149.0,+34:44,,154.0,Oliveira Nelson,149,Movistar Team,34:44 34:44,+0:00,,,\u25b25,6,2016
33,197,150.0,+34:54,,147.0,Lemoine Cyril,150,"Cofidis, Solutions Cr\xe9dits",34:54 34:54,+1:12,,,\u25bc3,6,2016
31,34,151.0,+35:00,,155.0,Gatto Oscar,151,Tinkoff,35:00 35:00,+0:01,,,\u25b24,6,2016
27,109,152.0,+35:13,,157.0,Teklehaimanot Daniel,152,Team Dimension Data,35:13 35:13,+0:01,,,\u25b25,6,2016
27,193,153.0,+35:15,,150.0,Cousin J\xe9r\xf4me,153,"Cofidis, Solutions Cr\xe9dits",35:15 35:15,+0:53,,,\u25bc3,6,2016
24,173,154.0,+35:23,,136.0,Duchesne Antoine,154,Direct Energie,35:23 35:23,+3:08,,,\u25bc18,6,2016
24,216,155.0,+35:27,,160.0,McLay Daniel,155,Fortuneo - Vital Concept,35:27 35:27,+-1:52,,,\u25b25,6,2016
23,188,156.0,+35:28,,152.0,Vakoc Petr,156,Etixx - Quick Step,35:28 35:28,+0:53,,,\u25bc4,6,2016
26,212,157.0,+35:32,,153.0,Breen Vegard,157,Fortuneo - Vital Concept,35:32 35:32,+0:53,,,\u25bc4,6,2016
27,117,158.0,+35:36,,161.0,Sinkeldam Ramon,158,Team Giant - Alpecin,35:36 35:36,+0:01,,,\u25b23,6,2016
33,183,159.0,+35:44,,159.0,Keisse Iljo,159,Etixx - Quick Step,35:44 35:44,+0:22,,,-,6,2016
31,23,160.0,+35:54,,156.0,Fuglsang Jakob,160,Astana Pro Team,35:54 35:54,+0:53,,,\u25bc4,6,2016
25,178,161.0,+36:13,,158.0,Tulik Angelo,161,Direct Energie,36:13 36:13,+0:53,,,\u25bc3,6,2016
26,7,162.0,+36:14,,164.0,Rowe Luke,162,Team Sky,36:14 36:14,+0:01,,,\u25b22,6,2016
25,176,163.0,+36:15,,165.0,Petit Adrien,163,Direct Energie,36:15 36:15,+-1:59,,,\u25b22,6,2016
34,59,164.0,+36:48,,162.0,Wynants Maarten,164,Team LottoNL-Jumbo,36:48 36:48,+0:53,,,\u25bc2,6,2016
23,56,165.0,+36:49,,167.0,Roosen Timo,165,Team LottoNL-Jumbo,36:49 36:49,+0:01,,,\u25b22,6,2016
23,53,166.0,+36:55,,169.0,Groenewegen Dylan,166,Team LottoNL-Jumbo,36:55 36:55,+-1:56,,,\u25b23,6,2016
26,154,167.0,+36:55,,170.0,Cimolai Davide,167,Lampre - Merida,",, 36:55",+-1:56,,,\u25b23,6,2016
33,108,168.0,+37:11,,168.0,Renshaw Mark,168,Team Dimension Data,37:11 37:11,+0:22,,,-,6,2016
36,208,169.0,+37:26,,166.0,Plaza Rub\xe9n,169,ORICA-BikeExchange,37:26 37:26,+0:53,,,\u25bc3,6,2016
29,8,170.0,+37:33,,163.0,Stannard Ian,170,Team Sky,37:33 37:33,+1:29,,,\u25bc7,6,2016
32,153,171.0,+38:11,,172.0,Bono Matteo,171,Lampre - Merida,38:11 38:11,+0:53,,,\u25b21,6,2016
31,119,172.0,+38:23,,171.0,Timmer Albert,172,Team Giant - Alpecin,38:23 38:23,+1:08,,,\u25bc1,6,2016
35,192,173.0,+39:04,,173.0,Bozic Borut,173,"Cofidis, Solutions Cr\xe9dits",39:04 39:04,+1:12,,,-,6,2016
33,58,174.0,+39:07,,175.0,Wagner Robert,174,Team LottoNL-Jumbo,39:07 39:07,+0:53,,,\u25b21,6,2016
35,174,175.0,+39:32,,174.0,Gene Yohann,175,Direct Energie,39:32 39:32,+1:34,,,\u25bc1,6,2016
31,33,176.0,+40:04,,178.0,Bodnar Maciej,176,Tinkoff,40:04 40:04,+1:21,,,\u25b22,6,2016
32,14,177.0,+40:08,,184.0,Erviti Imanol,177,Movistar Team,40:08 40:08,+0:01,,,\u25b27,6,2016
34,169,178.0,+40:23,,179.0,Sieberg Marcel,178,Lotto Soudal,40:23 40:23,+1:02,,,\u25b21,6,2016
32,92,179.0,+40:37,,186.0,Bookwalter Brent,179,BMC Racing Team,40:37 40:37,+0:01,,,\u25b27,6,2016
28,134,180.0,+40:43,,187.0,Benedetti Cesare,180,Bora - Argon 18,40:43 40:43,+0:01,,,\u25b27,6,2016
26,95,181.0,+40:50,,176.0,Dennis Rohan,181,BMC Racing Team,40:50 40:50,+2:30,,,\u25bc5,6,2016
23,26,182.0,+40:55,,177.0,Lutsenko Alexey,182,Astana Pro Team,40:55 40:55,+2:17,,,\u25bc5,6,2016
24,89,183.0,+41:08,,185.0,van Baarle Dylan,183,Cannondale-Drapac Pro Cycling Team,41:08 41:08,+0:53,,,\u25b22,6,2016
32,138,184.0,+41:12,,180.0,Schillinger Andreas,184,Bora - Argon 18,41:12 41:12,+1:29,,,\u25bc4,6,2016
39,148,185.0,+41:13,,181.0,Vicioso \xc1ngel,185,Team Katusha,41:13 41:13,+1:29,,,\u25bc4,6,2016
31,125,186.0,+41:34,,183.0,Pineau C\xe9dric,186,FDJ,41:34 41:34,+1:29,,,\u25bc3,6,2016
27,206,187.0,+41:53,,182.0,Juul-Jensen Christopher,187,ORICA-BikeExchange,41:53 41:53,+1:55,,,\u25bc5,6,2016
23,47,188.0,+42:39,,190.0,Gougeard Alexis,188,AG2R La Mondiale,42:39 42:39,+0:01,,,\u25b22,6,2016
35,105,189.0,+43:01,,191.0,Eisel Bernhard,189,Team Dimension Data,43:01 43:01,+0:22,,,\u25b22,6,2016
25,143,190.0,+43:17,,189.0,Haller Marco,190,Team Katusha,43:17 43:17,+0:40,,,\u25bc1,6,2016
35,104,191.0,+43:48,,188.0,Cummings Stephen,191,Team Dimension Data,43:48 43:48,+1:34,,,\u25bc3,6,2016
27,132,192.0,+43:52,,192.0,Archbold Shane,192,Bora - Argon 18,43:52 43:52,+-1:56,,,-,6,2016
26,189,193.0,+44:40,,193.0,Vermote Julien,193,Etixx - Quick Step,44:40 44:40,+0:22,,,-,6,2016
26,77,194.0,+45:42,,194.0,Howard Leigh,194,IAM Cycling,45:42 45:42,+0:53,,,-,6,2016
25,102,195.0,+45:59,,195.0,Berhane Natnael,195,Team Dimension Data,45:59 45:59,+0:01,,,-,6,2016
36,162,196.0,+58:36,,196.0,Bak Lars Ytting,196,Lotto Soudal,58:36 58:36,+6:22,,,-,6,2016
25,135,197.0,+1:02:31,,197.0,Bennett Sam,197,Bora - Argon 18,1:02:31 1:02:31,+6:22,,,-,6,2016
31,146,198.0,+1:16:47,,198.0,M\xf8rk\xf8v Michael,198,Team Katusha,1:16:47 1:16:47,+6:22,,,-,6,2016
31,98,1.0,+0:00,,1.0,Van Avermaet Greg,1,BMC Racing Team,34:09:44 34:09:44,+0:00,25.0,,-,7,2016
23,209,2.0,+5:50,,13.0,Yates Adam,2,ORICA-BikeExchange,5:50 5:50,+0:33,,,\u25b211,7,2016
24,182,3.0,+5:51,,2.0,Alaphilippe Julian,3,Etixx - Quick Step,5:51 5:51,+0:40,,,\u25bc1,7,2016
36,12,4.0,+5:53,,3.0,Valverde Alejandro,4,Movistar Team,5:53 5:53,+0:40,,,\u25bc1,7,2016
37,141,5.0,+5:54,,4.0,Rodr\xedguez Joaquim,5,Team Katusha,5:54 5:54,+0:39,,,\u25bc1,7,2016
31,1,6.0,+5:57,,5.0,Froome Christopher,6,Team Sky,5:57 5:57,+0:40,,,\u25bc1,7,2016
26,11,7.0,+5:57,,7.0,Quintana Nairo,7,Movistar Team,",, 5:57",+0:40,,,-,7,2016
24,111,8.0,+5:57,,6.0,Barguil Warren,8,Team Giant - Alpecin,",, 5:57",+0:40,,,\u25bc2,7,2016
29,81,9.0,+5:57,,8.0,Rolland Pierre,9,Cannondale-Drapac Pro Cycling Team,",, 5:57",+0:40,,,\u25bc1,7,2016
29,184,10.0,+5:57,,10.0,Martin Daniel,10,Etixx - Quick Step,",, 5:57",+0:40,,,-,7,2016
26,21,11.0,+5:57,,9.0,Aru Fabio,11,Astana Pro Team,",, 5:57",+0:40,,,\u25bc2,7,2016
27,99,12.0,+5:57,,11.0,van Garderen Tejay,12,BMC Racing Team,",, 5:57",+0:40,,,\u25bc1,7,2016
25,51,13.0,+5:57,,12.0,Kelderman Wilco,13,Team LottoNL-Jumbo,",, 5:57",+0:40,,,\u25bc1,7,2016
25,41,14.0,+5:57,,14.0,Bardet Romain,14,AG2R La Mondiale,",, 5:57",+0:40,,,-,7,2016
29,61,15.0,+5:57,,16.0,Mollema Bauke,15,Trek - Segafredo,",, 5:57",+0:40,,,\u25b21,7,2016
28,2,16.0,+5:57,,15.0,Henao Sergio Luis,16,Team Sky,",, 5:57",+0:40,,,\u25bc1,7,2016
33,147,17.0,+6:06,,17.0,Van den Broeck Jurgen,17,Team Katusha,6:06 6:06,+0:40,,,-,7,2016
30,36,18.0,+6:08,,18.0,Kreuziger Roman,18,Tinkoff,6:08 6:08,+0:40,,,-,7,2016
24,157,19.0,+6:08,,19.0,Meintjes Louis,19,Lampre - Merida,",, 6:08",+0:40,,,-,7,2016
27,126,20.0,+6:08,,21.0,Reichenbach Sebastien,20,FDJ,",, 6:08",+0:39,,,\u25b21,7,2016
30,9,21.0,+6:37,,22.0,Thomas Geraint,21,Team Sky,6:37 6:37,+0:40,,,\u25b21,7,2016
29,71,22.0,+7:13,,23.0,Frank Mathias,22,IAM Cycling,7:13 7:13,+1:04,,,\u25b21,7,2016
33,31,23.0,+7:18,,25.0,Contador Alberto,23,Tinkoff,7:18 7:18,+0:39,,,\u25b22,7,2016
31,91,24.0,+7:42,,27.0,Porte Richie,24,BMC Racing Team,7:42 7:42,+0:40,,,\u25b23,7,2016
32,5,25.0,+8:41,,29.0,Nieve Mikel,25,Team Sky,8:41 8:41,+0:39,,,\u25b24,7,2016
