Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
25,,209.0,,+ - 10:14:04,,,Vanotti Alessandro,117,Milram,",, 0:55",,,2,2006
29,,67.0,,+ - 10:14:04,,,Poilvet Benoit,118,Cr\xe9dit Agricole,",, 0:55",,,2,2006
33,,194.0,,+ - 10:14:04,,,Blaudzun Michael,119,CSC ProTeam,",, 0:55",,,2,2006
27,,141.0,,+ - 10:14:04,,,Elmiger Martin,120,Phonak Hearing Systems,",, 0:55",,,2,2006
26,,37.0,,+ - 10:14:04,,,Julia Jose Cayetano,121,Caisse d'Epargne - Illes Balears,",, 0:55",,,2,2006
40,,4.0,,+ - 10:14:04,,,Ekimov Viatcheslav,122,Discovery Channel,",, 0:55",,,2,2006
24,,181.0,,+ - 10:14:04,,,Rujano Jos\xe9 Humberto,123,Selle Italia - Serramenti Diquigiovanni,",, 0:55",,,2,2006
25,,14.0,,+ - 10:14:04,,,Dupont Hubert,124,AG2R Pr\xe9voyance,",, 0:55",,,2,2006
27,,92.0,,+ - 10:14:04,,,Casar Sandy,125,Fran\xe7aise des Jeux,",, 0:55",,,2,2006
22,,21.0,,+ - 10:14:04,,,Bernaudeau Giovanni,126,Bouygues Telecom,",, 0:55",,,2,2006
22,,218.0,,+ - 10:14:04,,,Rabon Frantisek,127,T-Mobile Team,",, 0:55",,,2,2006
32,,6.0,,+ - 10:14:04,,,McCartney Jason,128,Discovery Channel,1:08 1:08,,,2,2006
24,,83.0,,+ - 10:14:04,,,Fern\xe1ndez Koldo,129,Euskaltel - Euskadi,",, 1:08",,,2,2006
30,,5.0,,+ - 10:14:04,,,Joachim Benoit,130,Discovery Channel,",, 1:08",,,2,2006
25,,165.0,,+ - 10:14:04,,,Kolobnev Alexandr,131,Rabobank ProTeam,1:12 1:12,,,2,2006
34,,185.0,,+ - 10:14:04,,,Bertolini Alessandro,132,Selle Italia - Serramenti Diquigiovanni,",, 1:12",,,2,2006
33,,75.0,,+ - 10:14:04,,,McEwen Robbie,133,Davitamon - Lotto,",, 1:12",,,2,2006
25,,18.0,,+ - 10:14:04,,,Scanlon Mark,134,AG2R Pr\xe9voyance,",, 1:12",,,2,2006
25,,189.0,,+ - 10:14:04,,,Anza Santo,135,Selle Italia - Serramenti Diquigiovanni,1:15 1:15,,,2,2006
26,,74.0,,+ - 10:14:04,,,Kuyckx Jan,136,Davitamon - Lotto,",, 1:15",,,2,2006
26,,102.0,,+ - 10:14:04,,,Hiekmann Torsten,137,Gerolsteiner,",, 1:15",,,2,2006
37,,169.0,,+ - 10:14:04,,,Wauters Marc,138,Rabobank ProTeam,",, 1:15",,,2,2006
25,,88.0,,+ - 10:14:04,,,Luengo Anton,139,Euskaltel - Euskadi,",, 1:15",,,2,2006
31,,93.0,,+ - 10:14:04,,,Da Cruz Carlos,140,Fran\xe7aise des Jeux,",, 1:15",,,2,2006
20,,94.0,,+ - 10:14:04,,,Delage Micka\xebl,141,Fran\xe7aise des Jeux,",, 1:15",,,2,2006
27,,25.0,,+ - 10:14:04,,,Flickinger Andy,142,Bouygues Telecom,1:18 1:18,,,2,2006
31,,44.0,,+ - 10:14:04,,,Baliani Fortunato,143,Ceramica Panaria - Navigare,",, 1:18",,,2,2006
31,,46.0,,+ - 10:14:04,,,Matveyev Sergiy,144,Ceramica Panaria - Navigare,",, 1:18",,,2,2006
28,,13.0,,+ - 10:14:04,,,Dion Renaud,145,AG2R Pr\xe9voyance,",, 1:18",,,2,2006
28,,101.0,,+ - 10:14:04,,,F\xf6rster Robert,146,Gerolsteiner,",, 1:18",,,2,2006
32,,78.0,,+ - 10:14:04,,,Vogels Henk,147,Davitamon - Lotto,",, 1:18",,,2,2006
28,,164.0,,+ - 10:14:04,,,Hayman Mathew,148,Rabobank ProTeam,1:26 1:26,,,2,2006
23,,76.0,,+ - 10:14:04,,,Van Hecke Preben,149,Davitamon - Lotto,1:38 1:38,,,2,2006
27,,173.0,,+ - 10:14:04,,,Lobato Ruben,150,Saunier Duval - Prodir,1:40 1:40,,,2,2006
30,,28.0,,+ - 10:14:04,,,le Boulanger Yoann,151,Bouygues Telecom,1:44 1:44,,,2,2006
28,,149.0,,+ - 10:14:04,,,Zampieri Steve,152,Phonak Hearing Systems,2:00 2:00,,,2,2006
