Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,stage,year,▼▲
27.0,93.0,33,+1:23,,33,Bessy Frédéric,33,Casino - AG2R,1:23 1:23,+0:14,6,1999,-
26.0,52.0,34,+1:23,,34,Diaz Rafael,34,O.N.C.E. - Deutsche Bank,",, 1:23",+0:14,6,1999,-
30.0,157.0,35,+1:24,,35,Michaelsen Lars,35,La Française des Jeux,1:24 1:24,+0:14,6,1999,-
32.0,22.0,36,+1:24,,36,Bolts Udo,36,Team Telekom,",, 1:24",+0:14,6,1999,-
25.0,56.0,37,+1:24,,37,Pérez Luis,37,O.N.C.E. - Deutsche Bank,",, 1:24",+0:14,6,1999,-
24.0,73.0,38,+1:27,,38,Commesso Salvatore,38,Saeco - Cannondale,1:27 1:27,+0:14,6,1999,-
26.0,37.0,39,+1:27,,39,Merckx Axel,39,Mapei - Quickstep,",, 1:27",+0:14,6,1999,-
26.0,59.0,40,+1:28,,40,Serrano Marcos Antonio,40,O.N.C.E. - Deutsche Bank,1:28 1:28,+0:14,6,1999,-
28.0,29.0,41,+1:28,,41,Wesemann Steffen,41,Team Telekom,",, 1:28",+0:14,6,1999,-
31.0,94.0,42,+1:30,,42,Chanteur Pascal,42,Casino - AG2R,1:30 1:30,+0:14,6,1999,-
26.0,101.0,43,+1:30,,43,Serpellini Marco,43,Lampre - Daikin - Colnago,",, 1:30",+0:14,6,1999,-
29.0,24.0,44,+1:31,,44,Guerini Giuseppe,44,Team Telekom,1:31 1:31,+0:14,6,1999,-
28.0,124.0,45,+1:32,,61,Cerezo Francisco,45,Vitalicio Seguros - Grupo Generali,1:32 1:32,+0:04,6,1999,▲16
27.0,122.0,46,+1:32,,45,Aggiano Elio,46,Vitalicio Seguros - Grupo Generali,",, 1:32",+0:14,6,1999,▼1
26.0,186.0,47,+1:33,,46,Livingston Kevin,47,US Postal Service,1:33 1:33,+0:14,6,1999,▼1
33.0,33.0,48,+1:33,,47,Faresin Gianni,48,Mapei - Quickstep,",, 1:33",+0:14,6,1999,▼1
32.0,147.0,49,+1:33,,48,Madouas Laurent,49,Festina - Lotus,",, 1:33",+0:14,6,1999,▼1
36.0,192.0,50,+1:34,,49,Bourguignon Thierry,50,BigMat - Auber 93,1:34 1:34,+0:14,6,1999,▼1
35.0,23.0,51,+1:34,,50,Elli Alberto,51,Team Telekom,",, 1:34",+0:14,6,1999,▼1
28.0,34.0,52,+1:35,,51,Fernandez Gines Manuel,52,Mapei - Quickstep,1:35 1:35,+0:14,6,1999,▼1
25.0,11.0,53,+1:36,,52,Garzelli Stefano,53,Mercatone Uno - Bianchi,1:36 1:36,+0:14,6,1999,▼1
31.0,111.0,54,+1:37,,53,Escartin Fernando,54,Kelme - Costa Blanca,1:37 1:37,+0:14,6,1999,▼1
29.0,69.0,55,+1:37,,54,Virenque Richard,55,Polti,",, 1:37",+0:14,6,1999,▼1
30.0,108.0,56,+1:40,,55,Svorada Ján,56,Lampre - Daikin - Colnago,1:40 1:40,+0:14,6,1999,▼1
30.0,43.0,57,+1:40,,56,den Bakker Maarten,57,Rabobank ProTeam,",, 1:40",+0:14,6,1999,▼1
36.0,66.0,58,+1:40,,57,Martinello Silvio,58,Polti,",, 1:40",+0:14,6,1999,▼1
21.0,153.0,59,+1:41,,58,Casper Jimmy,59,La Française des Jeux,1:41 1:41,+0:14,6,1999,▼1
31.0,193.0,60,+1:41,,59,Capelle Christophe,60,BigMat - Auber 93,",, 1:41",+0:14,6,1999,▼1
29.0,171.0,61,+1:42,,60,Hamburger Bo,61,Cantina Tollo - Alexia Alluminio,1:42 1:42,+0:14,6,1999,▼1
34.0,78.0,62,+1:42,,62,Scirea Mario,62,Saeco - Cannondale,",, 1:42",+0:14,6,1999,-
27.0,95.0,63,+1:43,,63,Gougot Fabrice,63,Casino - AG2R,1:43 1:43,+0:14,6,1999,-
31.0,32.0,64,+1:44,,64,Bramati Davide,64,Mapei - Quickstep,1:44 1:44,+0:14,6,1999,-
24.0,82.0,65,+1:50,,65,De Waele Fabian,65,Lotto - Mobistar,1:50 1:50,+0:14,6,1999,-
33.0,107.0,66,+1:56,,66,Spruch Zbigniew,66,Lampre - Daikin - Colnago,1:56 1:56,+0:14,6,1999,-
25.0,134.0,67,+2:01,,67,Hinault Sébastien,67,Credit agricole,2:01 2:01,+0:14,6,1999,-
28.0,191.0,68,+2:01,,68,Auger Ludovic,68,BigMat - Auber 93,",, 2:01",+0:14,6,1999,-
28.0,144.0,69,+2:03,,69,Huser Rolf,69,Festina - Lotus,2:03 2:03,+0:14,6,1999,-
32.0,182.0,70,+2:11,,70,Andreu Frankie,70,US Postal Service,2:11 2:11,+0:14,6,1999,-
27.0,154.0,71,+2:53,,71,Guesdon Frédéric,71,La Française des Jeux,2:53 2:53,+0:14,6,1999,-
30.0,25.0,72,+3:35,,72,Hundertmarck Kai,72,Team Telekom,3:35 3:35,+0:14,6,1999,-
29.0,3.0,73,+6:22,,73,Desbiens Laurent,73,Cofidis,6:22 6:22,+0:14,6,1999,-
29.0,5.0,74,+6:51,,74,Lamour Claude,74,Cofidis,6:51 6:51,+0:14,6,1999,-
31.0,161.0,75,+6:56,,75,Zülle Alex,75,Banesto,6:56 6:56,+0:14,6,1999,-
30.0,97.0,76,+7:08,,76,Maignan Gilles,76,Casino - AG2R,7:08 7:08,+0:10,6,1999,-
28.0,184.0,77,+7:16,,77,Hamilton Tyler,77,US Postal Service,7:16 7:16,+0:14,6,1999,-
25.0,158.0,78,+7:25,,78,Morin Anthony,78,La Française des Jeux,7:25 7:25,+0:14,6,1999,-
28.0,162.0,79,+7:25,,79,Arrieta José Luis,79,Banesto,",, 7:25",+0:14,6,1999,-
28.0,16.0,80,+7:26,,80,Fincato Marco,80,Mercatone Uno - Bianchi,7:26 7:26,+0:14,6,1999,-
27.0,143.0,81,+7:26,,81,Hernandez Jaime Javier,81,Festina - Lotus,",, 7:26",+0:14,6,1999,-
30.0,195.0,82,+7:28,,82,Gouvenou Thierry,82,BigMat - Auber 93,7:28 7:28,+0:14,6,1999,-
30.0,145.0,83,+7:28,,83,Jeker Fabian,83,Festina - Lotus,",, 7:28",+0:14,6,1999,-
28.0,104.0,84,+7:28,,84,Padrnos Pavel,84,Lampre - Daikin - Colnago,",, 7:28",+0:14,6,1999,-
28.0,141.0,85,+7:28,,85,Belli Wladimir,85,Festina - Lotus,",, 7:28",+0:14,6,1999,-
29.0,76.0,86,+7:30,,86,Meier Armin,86,Saeco - Cannondale,7:30 7:30,+0:14,6,1999,-
31.0,6.0,87,+7:30,,87,Lelli Massimiliano,87,Cofidis,",, 7:30",+0:14,6,1999,-
24.0,127.0,88,+7:31,,88,Horrillo Pedro,88,Vitalicio Seguros - Grupo Generali,7:31 7:31,+0:14,6,1999,-
28.0,163.0,89,+7:33,,89,Beltrán Manuel,89,Banesto,7:33 7:33,+0:14,6,1999,-
32.0,123.0,90,+7:34,,90,Buenahora Hernan,90,Vitalicio Seguros - Grupo Generali,7:34 7:34,+0:14,6,1999,-
33.0,187.0,91,+7:35,,91,Meinert-Nielsen Peter,91,US Postal Service,7:35 7:35,+0:14,6,1999,-
29.0,151.0,92,+7:36,,92,Robin Jean-Cyril,92,La Française des Jeux,7:36 7:36,+0:14,6,1999,-
27.0,86.0,93,+7:36,,93,van de Wouwer Kurt,93,Lotto - Mobistar,",, 7:36",+0:14,6,1999,-
30.0,61.0,94,+7:36,,94,Gotti Ivan,94,Polti,",, 7:36",+0:14,6,1999,-
25.0,68.0,95,+7:36,,95,Sacchi Fabio,95,Polti,",, 7:36",+0:14,6,1999,-
27.0,198.0,96,+7:37,,96,Sivakov Alexei,96,BigMat - Auber 93,7:37 7:37,+0:14,6,1999,-
29.0,17.0,97,+7:38,,97,Forconi Riccardo,97,Mercatone Uno - Bianchi,7:38 7:38,+0:14,6,1999,-
34.0,14.0,98,+7:39,,98,Conti Roberto,98,Mercatone Uno - Bianchi,7:39 7:39,+0:14,6,1999,-
27.0,118.0,99,+7:40,,99,Pascual Rodríguez Javier,99,Kelme - Costa Blanca,7:40 7:40,+0:14,6,1999,-
27.0,46.0,100,+7:42,,100,McEwen Robbie,100,Rabobank ProTeam,7:42 7:42,+0:14,6,1999,-
23.0,125.0,101,+7:45,,101,García Francisco Tomas,101,Vitalicio Seguros - Grupo Generali,7:45 7:45,+0:14,6,1999,-
25.0,113.0,102,+7:45,,102,Contreras Carlos Alberto,102,Kelme - Costa Blanca,",, 7:45",+0:14,6,1999,-
25.0,9.0,103,+7:47,,103,Rinero Christophe,103,Cofidis,7:47 7:47,+0:14,6,1999,-
25.0,159.0,104,+7:49,,104,Nazon Damien,104,La Française des Jeux,7:49 7:49,+0:14,6,1999,-
27.0,64.0,105,+7:49,,105,Crepaldi Mirco,105,Polti,",, 7:49",+0:14,6,1999,-
31.0,63.0,106,+7:50,,106,Cattai Stefano,106,Polti,7:50 7:50,+0:14,6,1999,-
28.0,105.0,107,+7:51,,107,Piccoli Mariano,107,Lampre - Daikin - Colnago,7:51 7:51,+0:14,6,1999,-
27.0,41.0,108,+7:51,,108,Boogerd Michael,108,Rabobank ProTeam,",, 7:51",+0:14,6,1999,-
25.0,45.0,109,+7:52,,109,Lotz Marc,109,Rabobank ProTeam,7:52 7:52,+0:14,6,1999,-
28.0,137.0,110,+7:53,,110,Vasseur Cédric,110,Credit agricole,7:53 7:53,+0:14,6,1999,-
29.0,119.0,111,+7:53,,111,Vidal José Angel,111,Kelme - Costa Blanca,",, 7:53",+0:14,6,1999,-
30.0,35.0,112,+7:55,,112,Lanfranchi Paolo,112,Mapei - Quickstep,7:55 7:55,+0:14,6,1999,-
33.0,18.0,113,+7:57,,113,Konishev Dimitri,113,Mercatone Uno - Bianchi,7:57 7:57,+0:14,6,1999,-
31.0,128.0,114,+8:04,,114,Indurain Prudencio,114,Vitalicio Seguros - Grupo Generali,8:04 8:04,+0:14,6,1999,-
31.0,109.0,115,+8:05,,115,Verstrepen Johan,115,Lampre - Daikin - Colnago,8:05 8:05,+0:14,6,1999,-
26.0,98.0,116,+8:05,,116,Oriol Christophe,116,Casino - AG2R,",, 8:05",+0:14,6,1999,-
24.0,116.0,117,+8:07,,117,Otxoa Javier,117,Kelme - Costa Blanca,8:07 8:07,+0:14,6,1999,-
30.0,13.0,118,+8:08,,118,Barbero Sergio,118,Mercatone Uno - Bianchi,8:08 8:08,+0:14,6,1999,-
26.0,92.0,119,+8:25,,119,Barthe Stéphane,119,Casino - AG2R,8:25 8:25,+0:14,6,1999,-
29.0,178.0,120,+8:26,,120,Minali Nicola,120,Cantina Tollo - Alexia Alluminio,8:26 8:26,+0:14,6,1999,-
26.0,88.0,121,+8:34,,121,Verheyen Geert,121,Lotto - Mobistar,8:34 8:34,+0:14,6,1999,-
26.0,85.0,122,+8:42,,122,Marichal Thierry,122,Lotto - Mobistar,8:42 8:42,+0:14,6,1999,-
27.0,62.0,123,+10:06,,123,Brasi Rossano,123,Polti,10:06 10:06,+0:14,6,1999,-
27.0,173.0,124,+10:34,,124,Colombo Gabriele,124,Cantina Tollo - Alexia Alluminio,10:34 10:34,+0:14,6,1999,-
26.0,164.0,125,+10:44,,125,Garcia José Vicente,125,Banesto,10:44 10:44,+0:14,6,1999,-
30.0,133.0,126,+16:18,,126,Boardman Chris,126,Credit agricole,16:18 16:18,+0:14,6,1999,-
24.0,87.0,127,+16:20,,127,Verbrugghe Rik,127,Lotto - Mobistar,16:20 16:20,+0:14,6,1999,-
31.0,142.0,128,+16:23,,128,Brochard Laurent,128,Festina - Lotus,16:23 16:23,+0:14,6,1999,-
28.0,169.0,129,+16:31,,129,Solaun Cesar,129,Banesto,16:31 16:31,+0:14,6,1999,-
23.0,146.0,130,+16:38,,131,Lefèvre Laurent,130,Festina - Lotus,16:38 16:38,+0:14,6,1999,▲1
23.0,165.0,131,+16:38,,132,Mancebo Francisco,131,Banesto,",, 16:38",+0:14,6,1999,▲1
26.0,58.0,132,+16:46,,133,Rebollo José Luis,132,O.N.C.E. - Deutsche Bank,16:46 16:46,+0:14,6,1999,▲1
29.0,168.0,133,+16:46,,134,Peña Miguel Ángel,133,Banesto,",, 16:46",+0:14,6,1999,▲1
28.0,28.0,134,+16:48,,135,Totschnig Georg,134,Team Telekom,16:48 16:48,+0:14,6,1999,▲1
28.0,49.0,135,+16:49,,136,Zberg Beat,135,Rabobank ProTeam,16:49 16:49,+0:14,6,1999,▲1
23.0,106.0,136,+16:53,,137,Pinotti Marco,136,Lampre - Daikin - Colnago,16:53 16:53,+0:14,6,1999,▲1
26.0,89.0,137,+16:54,,138,Wuyts Peter,137,Lotto - Mobistar,16:54 16:54,+0:14,6,1999,▲1
24.0,176.0,138,+16:57,,139,Ljungqvist Marcus,138,Cantina Tollo - Alexia Alluminio,16:57 16:57,+0:14,6,1999,▲1
25.0,135.0,139,+16:58,,140,Langella Anthony,139,Credit agricole,16:58 16:58,+0:14,6,1999,▲1
23.0,2.0,140,+17:02,,141,De Wolf Steve,140,Cofidis,17:02 17:02,+0:14,6,1999,▲1
32.0,172.0,141,+17:05,,142,Baronti Alessandro,141,Cantina Tollo - Alexia Alluminio,17:05 17:05,+0:14,6,1999,▲1
29.0,65.0,142,+17:06,,143,Goubert Stéphane,142,Polti,17:06 17:06,+0:14,6,1999,▲1
28.0,197.0,143,+17:09,,144,Rault Dominique,143,BigMat - Auber 93,17:09 17:09,+0:14,6,1999,▲1
27.0,196.0,144,+17:10,,145,Lebreton Lylian,144,BigMat - Auber 93,17:10 17:10,+0:14,6,1999,▲1
26.0,114.0,145,+17:28,,147,De Los Angeles Juan José,145,Kelme - Costa Blanca,17:28 17:28,+0:14,6,1999,▲2
25.0,115.0,146,+17:32,,148,Gomez Jose Javier,146,Kelme - Costa Blanca,17:32 17:32,+0:14,6,1999,▲2
30.0,36.0,147,+17:40,,149,Leysen Bart,147,Mapei - Quickstep,17:40 17:40,+0:14,6,1999,▲2
34.0,103.0,148,+17:42,,150,Dierckxsens Ludo,148,Lampre - Daikin - Colnago,17:42 17:42,+0:14,6,1999,▲2
27.0,47.0,149,+18:12,,151,van Bon Léon,149,Rabobank ProTeam,18:12 18:12,+0:14,6,1999,▲2
34.0,72.0,150,+18:24,,152,Calcaterra Giuseppe,150,Saeco - Cannondale,18:24 18:24,+0:14,6,1999,▲2
26.0,179.0,151,+20:44,,153,Mondini Gianpaolo,151,Cantina Tollo - Alexia Alluminio,20:44 20:44,+0:14,6,1999,▲2
28.0,167.0,152,+20:47,,154,Odriozola Jon,152,Banesto,20:47 20:47,+0:14,6,1999,▲2
31.0,8.0,153,+20:52,,155,Meier Roland,153,Cofidis,20:52 20:52,+0:14,6,1999,▲2
25.0,152.0,154,+20:53,,156,Bassons Christophe,154,La Française des Jeux,20:53 20:53,+0:14,6,1999,▲2
22.0,26.0,155,+20:57,,157,Jaksche Jörg,155,Team Telekom,20:57 20:57,+0:14,6,1999,▲2
29.0,112.0,156,+21:04,,158,Castelblanco José Joaquin,156,Kelme - Costa Blanca,21:04 21:04,+0:14,6,1999,▲2
25.0,166.0,157,+21:05,,159,Navas David,157,Banesto,21:05 21:05,+0:14,6,1999,▲2
24.0,194.0,158,+21:08,,160,Da Cruz Carlos,158,BigMat - Auber 93,21:08 21:08,+0:14,6,1999,▲2
25.0,83.0,159,+21:10,,161,Demarbaix Sebastien,159,Lotto - Mobistar,21:10 21:10,+0:14,6,1999,▲2
29.0,12.0,160,+21:14,,162,Artunghi Marco,160,Mercatone Uno - Bianchi,21:14 21:14,+0:14,6,1999,▲2
27.0,27.0,161,+21:16,,163,Schaffrath Jan,161,Team Telekom,21:16 21:16,+0:14,6,1999,▲2
30.0,4.0,162,+21:17,,164,Farazijn Peter,162,Cofidis,21:17 21:17,+0:14,6,1999,▲2
25.0,177.0,163,+21:28,,165,Mazzanti Luca,163,Cantina Tollo - Alexia Alluminio,21:28 21:28,+0:14,6,1999,▲2
23.0,199.0,164,+21:49,,166,Sweet Jay,164,BigMat - Auber 93,21:49 21:49,+0:14,6,1999,▲2
28.0,183.0,165,+21:59,,167,Derame Pascal,165,US Postal Service,21:59 21:59,+0:14,6,1999,▲2
23.0,7.0,166,+22:19,,168,Loder Thierry,166,Cofidis,22:19 22:19,+0:14,6,1999,▲2
23.0,174.0,167,+22:29,,169,Di Biase Moreno,167,Cantina Tollo - Alexia Alluminio,22:29 22:29,+0:14,6,1999,▲2
28.0,75.0,168,+22:47,,170,Fagnini Gian Matteo,168,Saeco - Cannondale,22:47 22:47,+0:14,6,1999,▲2
32.0,84.0,169,+23:13,,171,Durand Jacky,169,Lotto - Mobistar,23:13 23:13,+0:24,6,1999,▲2
24.0,175.0,170,+23:26,,172,Giunti Massimo,170,Cantina Tollo - Alexia Alluminio,23:26 23:26,+0:14,6,1999,▲2
26.0,19.0,171,+24:25,,173,Napolitano Massimiliano,171,Mercatone Uno - Bianchi,24:25 24:25,+0:14,6,1999,▲2
26.0,129.0,172,+25:26,,130,Salmeron Gines,172,Vitalicio Seguros - Grupo Generali,25:26 25:26,+9:05,6,1999,▼42
34.0,67.0,173,+26:09,,146,Pellicioli Oscar,173,Polti,26:09 26:09,+9:05,6,1999,▼27
31.0,15.0,174,+28:41,,174,Coppolillo Michele,174,Mercatone Uno - Bianchi,28:41 28:41,+1:43,6,1999,-
26.0,79.0,175,+30:06,,175,Secchiari Francesco,175,Saeco - Cannondale,30:06 30:06,+0:14,6,1999,-
23.0,102.0,176,+42:00,,176,Belohvoščiks Raivis,176,Lampre - Daikin - Colnago,42:00 42:00,+9:05,6,1999,-
27.0,181.0,5*,+ 32:25:40,,6*,Armstrong Lance,1*,US Postal Service,- 26:57:55 - 26:57:55,-1945:40,7,1999,-
29.0,96.0,2,+ 32:24:46,,1,Kirsipuu Jaan,2,Casino - AG2R,5:26:51 5:26:51,-0:08,7,1999,▼1
32.0,71.0,3,+ 32:25:00,,2,Cipollini Mario,3,Saeco - Cannondale,5:27:05 5:27:05,-0:20,7,1999,▼1
25.0,136.0,4,+ 32:25:20,,4,O'Grady Stuart,4,Credit agricole,5:27:25 5:27:25,-0:12,7,1999,-
29.0,21.0,5,+ 32:25:30,,5,Zabel Erik,5,Team Telekom,5:27:35 5:27:35,-0:02,7,1999,-
27.0,181.0,5*,+ 32:25:40,,6*,Armstrong Lance,5*,US Postal Service,5:27:45 5:27:45,+0:00,7,1999,-
29.0,51.0,7,+ 32:25:51,,7,Olano Abraham,7,O.N.C.E. - Deutsche Bank,5:27:56 5:27:56,+0:00,7,1999,-
26.0,185.0,8,+ 32:25:52,,8,Hincapie George,8,US Postal Service,5:27:57 5:27:57,+0:00,7,1999,-
28.0,148.0,9,+ 32:25:55,,9,Moreau Christophe,9,Festina - Lotus,5:28:00 5:28:00,+0:00,7,1999,-
27.0,39.0,10,+ 32:25:55,,3,Steels Tom,10,Mapei - Quickstep,",, 5:28:00",+0:30,7,1999,▼7
30.0,131.0,11,+ 32:25:58,,10,Simon François,11,Credit agricole,5:28:03 5:28:03,+0:00,7,1999,▼1
25.0,91.0,12,+ 32:26:01,,11,Vinokourov Alexandre,12,Casino - AG2R,5:28:06 5:28:06,+0:00,7,1999,▼1
25.0,55.0,13,+ 32:26:01,,12,González Santos,13,O.N.C.E. - Deutsche Bank,",, 5:28:06",+0:00,7,1999,▼1
28.0,155.0,14,+ 32:26:03,,28,Heulot Stephane,14,La Française des Jeux,5:28:08 5:28:08,-0:12,7,1999,▲14
27.0,57.0,15,+ 32:26:03,,13,Peron Andrea,15,O.N.C.E. - Deutsche Bank,",, 5:28:08",+0:00,7,1999,▼2
23.0,188.0,16,+ 32:26:03,,14,Vande Velde Christian,16,US Postal Service,",, 5:28:08",+0:00,7,1999,▼2
30.0,74.0,17,+ 32:26:03,,15,Dufaux Laurent,17,Saeco - Cannondale,",, 5:28:08",+0:00,7,1999,▼2
26.0,121.0,18,+ 32:26:06,,16,Casero Ángel Luis,18,Vitalicio Seguros - Grupo Generali,5:28:11 5:28:11,+0:00,7,1999,▼2
30.0,31.0,19,+ 32:26:08,,17,Tonkov Pavel,19,Mapei - Quickstep,5:28:13 5:28:13,+0:00,7,1999,▼2
27.0,139.0,20,+ 32:26:08,,18,Voigt Jens,20,Credit agricole,",, 5:28:13",+0:00,7,1999,▼2
27.0,1.0,21,+ 32:26:08,,19,Julich Bobby,21,Cofidis,",, 5:28:13",+0:00,7,1999,▼2
29.0,126.0,22,+ 32:26:09,,20,González de Galdeano Álvaro,22,Vitalicio Seguros - Grupo Generali,5:28:14 5:28:14,+0:00,7,1999,▼2
28.0,42.0,23,+ 32:26:09,,21,Dekker Erik,23,Rabobank ProTeam,",, 5:28:14",+0:00,7,1999,▼2
26.0,77.0,24,+ 32:26:11,,22,Savoldelli Paolo,24,Saeco - Cannondale,5:28:16 5:28:16,+0:00,7,1999,▼2
30.0,44.0,25,+ 32:26:12,,23,Jonker Patrick,25,Rabobank ProTeam,5:28:17 5:28:17,+0:00,7,1999,▼2
25.0,99.0,26,+ 32:26:12,,24,Salmon Benoît,26,Casino - AG2R,",, 5:28:17",+0:00,7,1999,▼2
24.0,132.0,27,+ 32:26:13,,25,Bäckstedt Magnus,27,Credit agricole,5:28:18 5:28:18,+0:00,7,1999,▼2
30.0,156.0,28,+ 32:26:13,,26,Mengin Christophe,28,La Française des Jeux,",, 5:28:18",+0:00,7,1999,▼2
26.0,38.0,29,+ 32:26:14,,27,Nardello Daniele,29,Mapei - Quickstep,5:28:19 5:28:19,+0:00,7,1999,▼2
28.0,149.0,30,+ 32:26:15,,29,Rous Didier,30,Festina - Lotus,5:28:20 5:28:20,+0:00,7,1999,▼1
24.0,81.0,31,+ 32:26:15,,30,Aerts Mario,31,Lotto - Mobistar,",, 5:28:20",+0:00,7,1999,▼1
25.0,138.0,32,+ 32:26:16,,31,Vogels Henk,32,Credit agricole,5:28:21 5:28:21,+0:00,7,1999,▼1
25.0,53.0,33,+ 32:26:16,,32,Etxebarria David,33,O.N.C.E. - Deutsche Bank,",, 5:28:21",+0:00,7,1999,▼1
27.0,93.0,34,+ 32:26:17,,33,Bessy Frédéric,34,Casino - AG2R,5:28:22 5:28:22,+0:00,7,1999,▼1
26.0,52.0,35,+ 32:26:17,,34,Diaz Rafael,35,O.N.C.E. - Deutsche Bank,",, 5:28:22",+0:00,7,1999,▼1
30.0,157.0,36,+ 32:26:18,,35,Michaelsen Lars,36,La Française des Jeux,5:28:23 5:28:23,+0:00,7,1999,▼1
32.0,22.0,37,+ 32:26:18,,36,Bolts Udo,37,Team Telekom,",, 5:28:23",+0:00,7,1999,▼1
25.0,56.0,38,+ 32:26:18,,37,Pérez Luis,38,O.N.C.E. - Deutsche Bank,",, 5:28:23",+0:00,7,1999,▼1
24.0,73.0,39,+ 32:26:21,,38,Commesso Salvatore,39,Saeco - Cannondale,5:28:26 5:28:26,+0:00,7,1999,▼1
26.0,37.0,40,+ 32:26:21,,39,Merckx Axel,40,Mapei - Quickstep,",, 5:28:26",+0:00,7,1999,▼1
26.0,59.0,41,+ 32:26:22,,40,Serrano Marcos Antonio,41,O.N.C.E. - Deutsche Bank,5:28:27 5:28:27,+0:00,7,1999,▼1
28.0,29.0,42,+ 32:26:22,,41,Wesemann Steffen,42,Team Telekom,",, 5:28:27",+0:00,7,1999,▼1
31.0,94.0,43,+ 32:26:24,,42,Chanteur Pascal,43,Casino - AG2R,5:28:29 5:28:29,+0:00,7,1999,▼1
26.0,101.0,44,+ 32:26:24,,43,Serpellini Marco,44,Lampre - Daikin - Colnago,",, 5:28:29",+0:00,7,1999,▼1
29.0,24.0,45,+ 32:26:25,,44,Guerini Giuseppe,45,Team Telekom,5:28:30 5:28:30,+0:00,7,1999,▼1
28.0,124.0,46,+ 32:26:26,,45,Cerezo Francisco,46,Vitalicio Seguros - Grupo Generali,5:28:31 5:28:31,+0:00,7,1999,▼1
27.0,122.0,47,+ 32:26:26,,46,Aggiano Elio,47,Vitalicio Seguros - Grupo Generali,",, 5:28:31",+0:00,7,1999,▼1
26.0,186.0,48,+ 32:26:27,,47,Livingston Kevin,48,US Postal Service,5:28:32 5:28:32,+0:00,7,1999,▼1
33.0,33.0,49,+ 32:26:27,,48,Faresin Gianni,49,Mapei - Quickstep,",, 5:28:32",+0:00,7,1999,▼1
32.0,147.0,50,+ 32:26:27,,49,Madouas Laurent,50,Festina - Lotus,",, 5:28:32",+0:00,7,1999,▼1
36.0,192.0,51,+ 32:26:28,,50,Bourguignon Thierry,51,BigMat - Auber 93,5:28:33 5:28:33,+0:00,7,1999,▼1
35.0,23.0,52,+ 32:26:28,,51,Elli Alberto,52,Team Telekom,",, 5:28:33",+0:00,7,1999,▼1
28.0,34.0,53,+ 32:26:29,,52,Fernandez Gines Manuel,53,Mapei - Quickstep,5:28:34 5:28:34,+0:00,7,1999,▼1
25.0,11.0,54,+ 32:26:30,,53,Garzelli Stefano,54,Mercatone Uno - Bianchi,5:28:35 5:28:35,+0:00,7,1999,▼1
31.0,111.0,55,+ 32:26:31,,54,Escartin Fernando,55,Kelme - Costa Blanca,5:28:36 5:28:36,+0:00,7,1999,▼1
29.0,69.0,56,+ 32:26:31,,55,Virenque Richard,56,Polti,",, 5:28:36",+0:00,7,1999,▼1
31.0,193.0,57,+ 32:26:33,,60,Capelle Christophe,57,BigMat - Auber 93,5:28:38 5:28:38,-0:02,7,1999,▲3
30.0,108.0,58,+ 32:26:34,,56,Svorada Ján,58,Lampre - Daikin - Colnago,5:28:39 5:28:39,+0:00,7,1999,▼2
30.0,43.0,59,+ 32:26:34,,57,den Bakker Maarten,59,Rabobank ProTeam,",, 5:28:39",+0:00,7,1999,▼2
36.0,66.0,60,+ 32:26:34,,58,Martinello Silvio,60,Polti,",, 5:28:39",+0:00,7,1999,▼2
21.0,153.0,61,+ 32:26:35,,59,Casper Jimmy,61,La Française des Jeux,5:28:40 5:28:40,+0:00,7,1999,▼2
29.0,171.0,62,+ 32:26:36,,61,Hamburger Bo,62,Cantina Tollo - Alexia Alluminio,5:28:41 5:28:41,+0:00,7,1999,▼1
34.0,78.0,63,+ 32:26:36,,62,Scirea Mario,63,Saeco - Cannondale,",, 5:28:41",+0:00,7,1999,▼1
27.0,95.0,64,+ 32:26:37,,63,Gougot Fabrice,64,Casino - AG2R,5:28:42 5:28:42,+0:00,7,1999,▼1
31.0,32.0,65,+ 32:26:38,,64,Bramati Davide,65,Mapei - Quickstep,5:28:43 5:28:43,+0:00,7,1999,▼1
24.0,82.0,66,+ 32:26:44,,65,De Waele Fabian,66,Lotto - Mobistar,5:28:49 5:28:49,+0:00,7,1999,▼1
33.0,107.0,67,+ 32:26:50,,66,Spruch Zbigniew,67,Lampre - Daikin - Colnago,5:28:55 5:28:55,+0:00,7,1999,▼1
25.0,134.0,68,+ 32:26:55,,67,Hinault Sébastien,68,Credit agricole,5:29:00 5:29:00,+0:00,7,1999,▼1
28.0,191.0,69,+ 32:26:55,,68,Auger Ludovic,69,BigMat - Auber 93,",, 5:29:00",+0:00,7,1999,▼1
28.0,144.0,70,+ 32:26:57,,69,Huser Rolf,70,Festina - Lotus,5:29:02 5:29:02,+0:00,7,1999,▼1
32.0,182.0,71,+ 32:27:05,,70,Andreu Frankie,71,US Postal Service,5:29:10 5:29:10,+0:00,7,1999,▼1
27.0,154.0,72,+ 32:27:47,,71,Guesdon Frédéric,72,La Française des Jeux,5:29:52 5:29:52,+0:00,7,1999,▼1
30.0,25.0,73,+ 32:28:29,,72,Hundertmarck Kai,73,Team Telekom,5:30:34 5:30:34,+0:00,7,1999,▼1
29.0,3.0,74,+ 32:31:16,,73,Desbiens Laurent,74,Cofidis,5:33:21 5:33:21,+0:00,7,1999,▼1
