Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
28,,135,169,+3:16:00,,,Dehaes Kenny,119,Lotto Belisol Team,",, 27:54",,,,15,2013
28,,166,144,+2:45:37,,,Meier Christian,120,Orica GreenEDGE,",, 27:54",,,,15,2013
35,,2,46,+1:07:26,,,Danielson Thomas,121,Garmin Sharp,",, 27:54",,,,15,2013
22,,104,127,+2:30:08,,,Le Bon Johan,122,FDJ.fr,",, 27:54",,,,15,2013
29,,155,75,+1:45:44,,,Pauwels Serge,123,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
31,,113,118,+2:25:22,,,Brutt Pavel,124,Team Katusha,",, 27:54",,,,15,2013
32,,96,162,+3:00:55,,,Tamouridis Ioannis,125,Euskaltel - Euskadi,",, 27:54",,,,15,2013
23,,46,99,+2:09:09,,,Colbrelli Sonny,126,Bardiani Valvole - CSF Inox,",, 27:54",,,,15,2013
22,,162,146,+2:47:35,,,Durbridge Luke,127,Orica GreenEDGE,",, 27:54",,,,15,2013
31,,209,86,+1:51:28,,,Sutherland Rory,128,Team Saxo - Tinkoff,",, 27:54",,,,15,2013
23,,62,174,+3:28:52,,,Blythe Adam,129,BMC Racing Team,",, 27:54",,,,15,2013
29,,211,85,+1:49:42,,,Marcato Marco,130,Vacansoleil - DCM,",, 27:54",,,,15,2013
25,,7,97,+2:07:54,,,Navardauskas Ramunas,131,Garmin Sharp,",, 27:54",,,,15,2013
27,,212,135,+2:39:58,,,Bole Grega,132,Vacansoleil - DCM,",, 27:54",,,,15,2013
26,,109,104,+2:11:58,,,Roux Anthony,133,FDJ.fr,",, 27:54",,,,15,2013
24,,143,156,+2:55:31,,,Dowsett Alex,134,Movistar Team,",, 27:54",,,,15,2013
24,,95,175,+3:29:37,,,Minguez Miguel,135,Euskaltel - Euskadi,",, 27:54",,,,15,2013
31,,59,159,+2:58:59,,,Wynants Maarten,136,Blanco Pro Cycling Team,",, 27:54",,,,15,2013
24,,215,170,+3:19:00,,,Ligthart Pim,137,Vacansoleil - DCM,",, 27:54",,,,15,2013
24,,4,171,+3:23:45,,,Haas Nathan,138,Garmin Sharp,",, 27:54",,,,15,2013
29,,117,125,+2:29:37,,,Kozonchuk Dmitry,139,Team Katusha,",, 27:54",,,,15,2013
29,,132,120,+2:26:13,,,Bellemakers Dirk,140,Lotto Belisol Team,",, 27:54",,,,15,2013
23,,159,138,+2:41:31,,,Vermote Julien,141,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
24,,78,113,+2:20:11,,,Viviani Elia,142,Cannondale Pro Cycling Team,",, 27:54",,,,15,2013
26,,161,153,+2:53:43,,,Goss Matthew,143,Orica GreenEDGE,",, 27:54",,,,15,2013
33,,156,132,+2:35:24,,,Pineau J\xe9rome,144,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
29,,193,168,+3:11:06,,,de Backer Bert,145,Team Argos - Shimano,",, 27:54",,,,15,2013
25,,222,178,+3:31:34,,,Andriato Rafael,146,Vini Fantini,",, 27:54",,,,15,2013
27,,151,136,+2:40:42,,,Cavendish Mark,147,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
39,,172,105,+2:12:56,,,Hondo Danilo,148,RadioShack - Leopard,",, 27:54",,,,15,2013
29,,205,117,+2:23:50,,,Christensen Mads,149,Team Saxo - Tinkoff,",, 27:54",,,,15,2013
23,,219,167,+3:10:51,,,Wauters Willem,150,Vacansoleil - DCM,",, 27:54",,,,15,2013
25,,152,128,+2:30:22,,,Brambilla Gianluca,151,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
32,,114,41,+57:01,,,Caruso Giampaolo,152,Team Katusha,",, 27:54",,,,15,2013
27,,13,145,+2:46:50,,,Belletti Manuel,153,AG2R La Mondiale,",, 27:54",,,,15,2013
30,,154,166,+3:10:01,,,Keisse Iljo,154,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
33,,167,165,+3:08:24,,,Mouris Jens,155,Orica GreenEDGE,",, 27:54",,,,15,2013
24,,175,133,+2:35:53,,,Nizzolo Giacomo,156,RadioShack - Leopard,",, 27:54",,,,15,2013
34,,185,141,+2:43:24,,,Pate Danny,157,Sky Procycling,",, 27:54",,,,15,2013
28,,112,148,+2:48:49,,,Belkov Maxim,158,Team Katusha,",, 27:54",,,,15,2013
26,,66,142,+2:43:44,,,Oss Daniel,159,BMC Racing Team,",, 27:54",,,,15,2013
26,,106,173,+3:27:31,,,Pichon Laurent,160,FDJ.fr,",, 27:54",,,,15,2013
36,,168,160,+2:59:48,,,Tuft Svein,161,Orica GreenEDGE,",, 27:54",,,,15,2013
32,,63,157,+2:57:00,,,Cummings Stephen,162,BMC Racing Team,",, 27:54",,,,15,2013
26,,203,112,+2:19:24,,,Boaro Manuele,163,Team Saxo - Tinkoff,",, 27:54",,,,15,2013
22,,67,161,+3:00:54,,,Phinney Taylor,164,BMC Racing Team,",, 27:54",,,,15,2013
31,,148,63,+1:31:19,,,Ventoso Francisco,165,Movistar Team,",, 27:54",,,,15,2013
30,,124,152,+2:52:38,,,Ferrari Roberto,166,Lampre - Merida,",, 27:54",,,,15,2013
29,,72,115,+2:20:37,,,Dall'Antonia Tiziano,167,Cannondale Pro Cycling Team,",, 27:54",,,,15,2013
35,,58,124,+2:29:28,,,Tjallingii Maarten,168,Blanco Pro Cycling Team,",, 27:54",,,,15,2013
23,,158,116,+2:22:07,,,Trentin Matteo,169,Omega Pharma - Quick-Step,",, 27:54",,,,15,2013
24,,198,130,+2:33:03,,,Mezgec Luka,170,Team Argos - Shimano,",, 27:54",,,,15,2013
23,,43,139,+2:42:16,,,Boem Nicola,171,Bardiani Valvole - CSF Inox,",, 27:54",,,,15,2013
23,,49,143,+2:44:53,,,Zardini Edoardo,172,Bardiani Valvole - CSF Inox,",, 27:54",,,,15,2013
36,,111,53,+1:16:18,,,Paolini Luca,173,Team Katusha,",, 27:54",,,,15,2013
33,,102,149,+2:49:14,,,Fischer Murilo Antonio,174,FDJ.fr,",, 27:54",,,,15,2013
32,,22,163,+3:06:13,,,Ermeti Giairo,175,Androni Giocattoli - Venezuela,",, 27:54",,,,15,2013
24,,45,147,+2:48:28,,,Canola Marco,176,Bardiani Valvole - CSF Inox,",, 27:54",,,,15,2013
31,,127,126,+2:30:06,,,Pozzato Filippo,177,Lampre - Merida,",, 27:54",,,,15,2013
29,,24,179,+3:51:38,,,Gavazzi Mattia,178,Androni Giocattoli - Venezuela,",, 27:54",,,,15,2013
23,,12,176,+3:30:14,,,Appollonio Davide,179,AG2R La Mondiale,",, 27:54",,,,15,2013
27,,145,8,+5:47,80.0,,Intxausti Be\xf1at,1,Movistar Team,5:52:48 5:52:48,,16.0,,16,2013
26,,35,11,+7:43,50.0,,Kangert Tanel,2,Astana Pro Team,",, ,,",,8.0,,16,2013
33,,125,5,+4:13,35.0,,Niemiec Przemyslaw,3,Lampre - Merida,",, ,,",,4.0,,16,2013
25,,7,88,+2:07:54,25.0,,Navardauskas Ramunas,4,Garmin Sharp,0:14 0:14,,2.0,,16,2013
36,,61,2,+1:26,18.0,,Evans Cadel,5,BMC Racing Team,",, 0:14",,1.0,,16,2013
35,,21,12,+8:15,15.0,,Pellizotti Franco,6,Androni Giocattoli - Venezuela,",, 0:14",,,,16,2013
33,,121,4,+3:53,12.0,,Scarponi Michele,7,Lampre - Merida,",, 0:14",,,,16,2013
23,,201,7,+5:20,10.0,,Majka Rafa\u0142,8,Team Saxo - Tinkoff,",, 0:14",,,,16,2013
27,,144,28,+33:34,8.0,,Herrada Jos\xe9,9,Movistar Team,",, 0:14",,,,16,2013
23,,15,6,+5:15,6.0,,Betancur Carlos,10,AG2R La Mondiale,",, 0:14",,,,16,2013
26,,188,3,+2:46,5.0,,Uran Rigoberto,11,Sky Procycling,",, 0:14",,,,16,2013
28,,31,1,+0:00,4.0,,Nibali Vincenzo,12,Astana Pro Team,",, 0:14",,,,16,2013
35,,91,14,+8:36,3.0,,S\xe1nchez Samuel,13,Euskaltel - Euskadi,",, 0:14",,,,16,2013
26,,48,44,+1:08:03,2.0,,Pirazzi Stefano,14,Bardiani Valvole - CSF Inox,",, 0:14",,,,16,2013
22,,33,47,+1:15:50,1.0,,Aru Fabio,15,Astana Pro Team,",, 0:14",,,,16,2013
26,,84,29,+34:01,,,Duarte Fabio,16,Team Colombia,0:20 0:20,,,,16,2013
26,,51,9,+7:24,,,Gesink Robert,17,Blanco Pro Cycling Team,0:00 0:00,,,,16,2013
22,,44,66,+1:43:13,,,Bongiorno Francesco Manuel,18,Bardiani Valvole - CSF Inox,1:51 1:51,,,,16,2013
32,,17,32,+43:03,,,Dupont Hubert,19,AG2R La Mondiale,",, 1:51",,,,16,2013
23,,23,45,+1:08:39,,,Felline Fabio,20,Androni Giocattoli - Venezuela,",, 1:51",,,,16,2013
24,,27,27,+32:22,,,Rosa Diego,21,Androni Giocattoli - Venezuela,",, 1:51",,,,16,2013
30,,149,35,+54:08,,,Visconti Giovanni,22,Movistar Team,",, 1:51",,,,16,2013
29,,118,15,+9:02,,,Trofimov Yuri,23,Team Katusha,",, 1:51",,,,16,2013
35,,93,21,+26:06,,,Martinez Egoi,24,Euskaltel - Euskadi,",, 1:51",,,,16,2013
22,,55,17,+15:04,,,Kelderman Wilco,25,Blanco Pro Cycling Team,",, 1:51",,,,16,2013
26,,173,13,+8:19,,,Ki\u0161erlovski Robert,26,RadioShack - Leopard,",, 1:51",,,,16,2013
34,,98,67,+1:45:20,,,Verdugo Gorka,27,Euskaltel - Euskadi,",, 1:51",,,,16,2013
30,,11,10,+7:34,,,Pozzovivo Domenico,28,AG2R La Mondiale,",, 1:51",,,,16,2013
28,,228,6*,+4:57,,,Santambrogio Mauro,29*,Vini Fantini,2:24 2:24,,,,16,2013
32,,184,70,+1:48:02,,,Knees Christian,29,Sky Procycling,",, 2:24",,,,16,2013
28,,182,64,+1:41:10,,,Cataldo Dario,30,Sky Procycling,",, 2:24",,,,16,2013
25,,183,16,+10:26,,,Henao Sergio Luis,31,Sky Procycling,",, 2:24",,,,16,2013
28,,32,40,+1:04:47,,,Agnoli Valerio,32,Astana Pro Team,",, 2:24",,,,16,2013
34,,185,132,+2:45:30,,,Pate Danny,33,Sky Procycling,",, 2:24",,,,16,2013
37,,54,31,+42:03,,,Garate Juan Manuel,34,Blanco Pro Cycling Team,",, 2:24",,,,16,2013
29,,68,33,+45:49,,,Santaromita Ivan,35,BMC Racing Team,",, 2:24",,,,16,2013
24,,192,51,+1:23:44,,,Damuseau Thomas,36,Team Argos - Shimano,",, 2:24",,,,16,2013
32,,105,22,+26:12,,,Mourey Francis,37,FDJ.fr,",, 2:24",,,,16,2013
34,,207,18,+18:26,,,Petrov Evgeni,38,Team Saxo - Tinkoff,",, 2:24",,,,16,2013
28,,225,95,+2:14:01,,,Gatto Oscar,39,Vini Fantini,2:52 2:52,,,,16,2013
28,,28,48,+1:17:50,,,Rubiano Miguel Angel,40,Androni Giocattoli - Venezuela,3:31 3:31,,,,16,2013
32,,146,46,+1:09:55,,,Karpets Vladimir,41,Movistar Team,",, 3:31",,,,16,2013
25,,116,41,+1:05:27,,,Ignatenko Petr,42,Team Katusha,",, 3:31",,,,16,2013
30,,194,82,+2:02:02,,,de Kort Koen,43,Team Argos - Shimano,",, 3:31",,,,16,2013
28,,134,20,+21:54,,,de Greef Francis,44,Lotto Belisol Team,",, 3:31",,,,16,2013
30,,92,36,+56:12,,,Azanza Jorge,45,Euskaltel - Euskadi,",, 3:31",,,,16,2013
30,,53,57,+1:30:01,,,Clement Stef,46,Blanco Pro Cycling Team,4:01 4:01,,,,16,2013
25,,56,24,+28:23,,,Kruijswijk Steven,47,Blanco Pro Cycling Team,",, 4:01",,,,16,2013
32,,208,61,+1:34:17,,,Pires Bruno,48,Team Saxo - Tinkoff,",, 4:01",,,,16,2013
26,,216,50,+1:22:36,,,Ruijgh Rob,49,Vacansoleil - DCM,",, 4:01",,,,16,2013
28,,135,159,+3:19:47,,,Dehaes Kenny,50,Lotto Belisol Team,",, 4:01",,,,16,2013
29,,153,59,+1:31:57,,,Go\u0142a\u015b Micha\u0142,51,Omega Pharma - Quick-Step,",, 4:01",,,,16,2013
25,,81,19,+20:42,,,Atapuma John Darwin,52,Team Colombia,",, 4:01",,,,16,2013
25,,41,127,+2:42:19,,,Modolo Sacha,53,Bardiani Valvole - CSF Inox,",, 4:01",,,,16,2013
32,,114,39,+1:02:21,,,Caruso Giampaolo,54,Team Katusha,5:34 5:34,,,,16,2013
28,,26,49,+1:22:01,,,Rodriguez Jackson,55,Androni Giocattoli - Venezuela,6:20 6:20,,,,16,2013
32,,73,68,+1:45:51,,,Longo Borghini Paolo,56,Cannondale Pro Cycling Team,6:31 6:31,,,,16,2013
23,,46,96,+2:15:26,,,Colbrelli Sonny,57,Bardiani Valvole - CSF Inox,",, 6:31",,,,16,2013
25,,18,53,+1:24:59,,,Gastauer Ben,58,AG2R La Mondiale,",, 6:31",,,,16,2013
25,,123,65,+1:41:22,,,Durasek Kristijan,59,Lampre - Merida,",, 6:31",,,,16,2013
31,,148,62,+1:37:36,,,Ventoso Francisco,60,Movistar Team,",, 6:31",,,,16,2013
30,,115,69,+1:47:50,,,Gusev Vladimir,61,Team Katusha,",, 6:31",,,,16,2013
22,,104,117,+2:36:25,,,Le Bon Johan,62,FDJ.fr,",, 6:31",,,,16,2013
24,,215,163,+3:25:17,,,Ligthart Pim,63,Vacansoleil - DCM,",, 6:31",,,,16,2013
28,,74,113,+2:34:45,,,Marangoni Alan,64,Cannondale Pro Cycling Team,",, 6:31",,,,16,2013
23,,159,135,+2:50:36,,,Vermote Julien,65,Omega Pharma - Quick-Step,9:19 9:19,,,,16,2013
31,,127,121,+2:39:11,,,Pozzato Filippo,66,Lampre - Merida,",, 9:19",,,,16,2013
33,,156,128,+2:44:29,,,Pineau J\xe9rome,67,Omega Pharma - Quick-Step,",, 9:19",,,,16,2013
23,,158,110,+2:31:12,,,Trentin Matteo,68,Omega Pharma - Quick-Step,",, 9:19",,,,16,2013
24,,198,126,+2:42:08,,,Mezgec Luka,69,Team Argos - Shimano,",, 9:19",,,,16,2013
28,,151,134,+2:49:47,,,Cavendish Mark,70,Omega Pharma - Quick-Step,",, 9:19",,,,16,2013
29,,211,80,+1:58:47,,,Marcato Marco,71,Vacansoleil - DCM,",, 9:19",,,,16,2013
27,,212,133,+2:49:03,,,Bole Grega,72,Vacansoleil - DCM,",, 9:19",,,,16,2013
34,,128,25,+31:14,,,Serpa Jose Rodolfo,73,Lampre - Merida,",, 9:19",,,,16,2013
30,,187,37,+59:31,,,Siutsou Kanstantsin,74,Sky Procycling,",, 9:19",,,,16,2013
23,,186,73,+1:51:03,,,Puccio Salvatore,75,Sky Procycling,",, 9:19",,,,16,2013
26,,195,79,+1:58:33,,,Gretsch Patrick,76,Team Argos - Shimano,",, 9:19",,,,16,2013
37,,147,94,+2:12:38,,,Lastras Pablo,77,Movistar Team,",, 9:19",,,,16,2013
36,,189,100,+2:17:38,,,Zandio Xabier,78,Sky Procycling,",, 9:19",,,,16,2013
24,,176,72,+1:48:52,,,Oliveira Nelson,79,RadioShack - Leopard,",, 9:19",,,,16,2013
32,,29,55,+1:25:25,,,Sella Emanuele,80,Androni Giocattoli - Venezuela,",, 9:19",,,,16,2013
35,,37,106,+2:25:18,,,Tiralongo Paolo,81,Astana Pro Team,",, 9:19",,,,16,2013
30,,107,76,+1:55:39,,,Rollin Dominique,82,FDJ.fr,9:46 9:46,,,,16,2013
27,,69,87,+2:07:45,,,Wyss Danilo,83,BMC Racing Team,",, 9:46",,,,16,2013
25,,217,30,+39:22,,,Valls Rafael,84,Vacansoleil - DCM,",, 9:46",,,,16,2013
29,,155,75,+1:55:16,,,Pauwels Serge,85,Omega Pharma - Quick-Step,",, 9:46",,,,16,2013
22,,214,158,+3:16:07,,,Lammertink Maurits,86,Vacansoleil - DCM,",, 9:46",,,,16,2013
25,,8,54,+1:25:00,,,Stetina Peter,87,Garmin Sharp,10:53 10:53,,,,16,2013
30,,65,38,+59:36,,,Morabito Steve,88,BMC Racing Team,",, 10:53",,,,16,2013
25,,133,147,+3:05:08,,,Bulgac Brian,89,Lotto Belisol Team,",, 10:53",,,,16,2013
29,,57,71,+1:48:14,,,Martens Paul,90,Blanco Pro Cycling Team,",, 10:53",,,,16,2013
33,,165,122,+2:40:02,,,Lancaster Brett,91,Orica GreenEDGE,",, 10:53",,,,16,2013
24,,136,102,+2:22:00,,,Dockx Gert,92,Lotto Belisol Team,",, 10:53",,,,16,2013
29,,193,160,+3:21:45,,,de Backer Bert,93,Team Argos - Shimano,",, 10:53",,,,16,2013
29,,132,120,+2:36:52,,,Bellemakers Dirk,94,Lotto Belisol Team,",, 10:53",,,,16,2013
32,,142,107,+2:29:23,,,Cobo Juan Jose,95,Movistar Team,",, 10:53",,,,16,2013
36,,5,105,+2:23:38,,,Vande Velde Christian,96,Garmin Sharp,",, 10:53",,,,16,2013
32,,96,155,+3:11:34,,,Tamouridis Ioannis,97,Euskaltel - Euskadi,",, 10:53",,,,16,2013
28,,3,153,+3:09:11,,,Dekker Thomas,98,Garmin Sharp,",, 10:53",,,,16,2013
24,,143,150,+3:06:10,,,Dowsett Alex,99,Movistar Team,",, 10:53",,,,16,2013
25,,213,98,+2:15:56,,,Keizer Martijn,100,Vacansoleil - DCM,",, 10:53",,,,16,2013
27,,174,34,+47:39,,,Machado Tiago,101,RadioShack - Leopard,",, 10:53",,,,16,2013
24,,164,63,+1:38:47,,,Keukeleire Jens,102,Orica GreenEDGE,",, 10:53",,,,16,2013
27,,13,137,+2:57:29,,,Belletti Manuel,103,AG2R La Mondiale,",, 10:53",,,,16,2013
25,,16,92,+2:11:47,,,Bonnafond Guillaume,104,AG2R La Mondiale,",, 10:53",,,,16,2013
25,,152,124,+2:41:01,,,Brambilla Gianluca,105,Omega Pharma - Quick-Step,",, 10:53",,,,16,2013
26,,203,108,+2:30:03,,,Boaro Manuele,106,Team Saxo - Tinkoff,",, 10:53",,,,16,2013
32,,137,78,+1:57:28,,,Hansen Adam,107,Lotto Belisol Team,",, 10:53",,,,16,2013
31,,138,101,+2:20:14,,,Reynes Vicente,108,Lotto Belisol Team,",, 10:53",,,,16,2013
28,,75,103,+2:22:03,,,Sabatini Fabio,109,Cannondale Pro Cycling Team,",, 10:53",,,,16,2013
39,,172,104,+2:23:35,,,Hondo Danilo,110,RadioShack - Leopard,",, 10:53",,,,16,2013
27,,199,129,+2:44:43,,,Timmer Albert,111,Team Argos - Shimano,",, 10:53",,,,16,2013
36,,6,142,+3:01:22,,,Hunter Robert,112,Garmin Sharp,",, 10:53",,,,16,2013
32,,99,90,+2:08:54,,,Vrecer Robert,113,Euskaltel - Euskadi,",, 10:53",,,,16,2013
26,,106,166,+3:38:10,,,Pichon Laurent,114,FDJ.fr,",, 10:53",,,,16,2013
29,,79,125,+2:41:44,,,Wurf Cameron,115,Cannondale Pro Cycling Team,",, 10:53",,,,16,2013
31,,113,114,+2:36:01,,,Brutt Pavel,116,Team Katusha,",, 10:53",,,,16,2013
33,,131,99,+2:16:05,,,Bak Lars Ytting,117,Lotto Belisol Team,",, 10:53",,,,16,2013
34,,218,81,+1:59:04,,,Veuchelen Frederik,118,Vacansoleil - DCM,",, 10:53",,,,16,2013
33,,139,115,+2:36:06,,,Willems Frederik,119,Lotto Belisol Team,",, 10:53",,,,16,2013
39,,221,111,+2:31:54,,,Garzelli Stefano,120,Vini Fantini,13:59 13:59,,,,16,2013
30,,226,97,+2:15:54,,,Proni Alessandro,121,Vini Fantini,",, 13:59",,,,16,2013
26,,66,138,+2:57:29,,,Oss Daniel,122,BMC Racing Team,",, 13:59",,,,16,2013
36,,111,58,+1:30:03,,,Paolini Luca,123,Team Katusha,",, 13:59",,,,16,2013
26,,39,109,+2:30:11,,,Zeits Andrey,124,Astana Pro Team,16:16 16:16,,,,16,2013
33,,177,141,+2:59:01,,,Popovych Yaroslav,125,RadioShack - Leopard,",, 16:16",,,,16,2013
33,,36,91,+2:09:18,,,Kessiakoff Fredrik,126,Astana Pro Team,",, 16:16",,,,16,2013
22,,197,112,+2:34:01,,,Ludvigsson Tobias,127,Team Argos - Shimano,",, 16:16",,,,16,2013
24,,78,116,+2:36:13,,,Viviani Elia,128,Cannondale Pro Cycling Team,",, 16:16",,,,16,2013
24,,45,146,+3:04:30,,,Canola Marco,129,Bardiani Valvole - CSF Inox,",, 16:16",,,,16,2013
24,,175,136,+2:51:55,,,Nizzolo Giacomo,130,RadioShack - Leopard,",, 16:16",,,,16,2013
32,,178,130,+2:45:19,,,Roulston Hayden,131,RadioShack - Leopard,",, 16:16",,,,16,2013
24,,179,154,+3:11:26,,,Sergent Jesse,132,RadioShack - Leopard,",, 16:16",,,,16,2013
28,,76,83,+2:03:19,,,Salerno Cristiano,133,Cannondale Pro Cycling Team,",, 16:16",,,,16,2013
33,,167,162,+3:24:26,,,Mouris Jens,134,Orica GreenEDGE,",, 16:16",,,,16,2013
35,,58,131,+2:45:30,,,Tjallingii Maarten,135,Blanco Pro Cycling Team,",, 16:16",,,,16,2013
22,,162,145,+3:03:37,,,Durbridge Luke,136,Orica GreenEDGE,",, 16:16",,,,16,2013
36,,168,157,+3:15:50,,,Tuft Svein,137,Orica GreenEDGE,",, 16:16",,,,16,2013
23,,219,164,+3:26:53,,,Wauters Willem,138,Vacansoleil - DCM,",, 16:16",,,,16,2013
23,,171,118,+2:36:28,,,Bennett George,139,RadioShack - Leopard,",, 16:16",,,,16,2013
24,,88,42,+1:06:53,,,Pantano Jarlinson,140,Team Colombia,",, 16:16",,,,16,2013
33,,85,77,+1:55:42,,,Duque Leonardo,141,Team Colombia,",, 16:16",,,,16,2013
32,,126,84,+2:03:27,,,Pietropolli Daniele,142,Lampre - Merida,",, 16:16",,,,16,2013
29,,72,119,+2:36:39,,,Dall'Antonia Tiziano,143,Cannondale Pro Cycling Team,",, 16:16",,,,16,2013
24,,95,169,+3:45:39,,,Minguez Miguel,144,Euskaltel - Euskadi,",, 16:16",,,,16,2013
27,,34,151,+3:08:31,,,Gruzdev Dmitriy,145,Astana Pro Team,",, 16:16",,,,16,2013
32,,63,156,+3:13:02,,,Cummings Stephen,146,BMC Racing Team,",, 16:16",,,,16,2013
23,,62,168,+3:44:54,,,Blythe Adam,147,BMC Racing Team,",, 16:16",,,,16,2013
25,,222,171,+3:47:36,,,Andriato Rafael,148,Vini Fantini,",, 16:16",,,,16,2013
33,,102,148,+3:05:16,,,Fischer Murilo Antonio,149,FDJ.fr,",, 16:16",,,,16,2013
32,,22,161,+3:22:22,,,Ermeti Giairo,150,Androni Giocattoli - Venezuela,16:23 16:23,,,,16,2013
27,,129,60,+1:34:15,,,Stortoni Simone,151,Lampre - Merida,",, 16:23",,,,16,2013
30,,124,152,+3:08:47,,,Ferrari Roberto,152,Lampre - Merida,",, 16:23",,,,16,2013
23,,12,170,+3:46:23,,,Appollonio Davide,153,AG2R La Mondiale,",, 16:23",,,,16,2013
23,,43,140,+2:58:25,,,Boem Nicola,154,Bardiani Valvole - CSF Inox,",, 16:23",,,,16,2013
24,,47,93,+2:12:15,,,Locatelli Stefano,155,Bardiani Valvole - CSF Inox,",, 16:23",,,,16,2013
29,,94,139,+2:58:16,,,Mestre Ricardo,156,Euskaltel - Euskadi,17:10 17:10,,,,16,2013
25,,227,56,+1:25:42,,,Rabottini Matteo,157,Vini Fantini,17:17 17:17,,,,16,2013
37,,224,26,+31:41,,,Di Luca Danilo,158,Vini Fantini,",, 17:17",,,,16,2013
23,,82,172,+3:48:27,,,Avila Edwin,159,Team Colombia,",, 17:17",,,,16,2013
27,,86,167,+3:42:47,,,Marentes Wilson Alexander,160,Team Colombia,",, 17:17",,,,16,2013
25,,71,23,+27:00,,,Caruso Damiano,161,Cannondale Pro Cycling Team,",, 17:17",,,,16,2013
26,,141,74,+1:54:54,,,Capecchi Eros,162,Movistar Team,",, 17:17",,,,16,2013
29,,83,85,+2:04:02,,,Chalapud Robinson,163,Team Colombia,",, 17:17",,,,16,2013
26,,77,86,+2:06:22,,,Sarmiento Jose Cayetano,164,Cannondale Pro Cycling Team,",, 17:17",,,,16,2013
30,,154,165,+3:27:04,,,Keisse Iljo,165,Omega Pharma - Quick-Step,",, 17:17",,,,16,2013
23,,49,143,+3:01:56,,,Zardini Edoardo,166,Bardiani Valvole - CSF Inox,",, 17:17",,,,16,2013
31,,209,89,+2:08:31,,,Sutherland Rory,167,Team Saxo - Tinkoff,",, 17:17",,,,16,2013
35,,2,52,+1:24:29,,,Danielson Thomas,168,Garmin Sharp,",, 17:17",,,,16,2013
29,,205,123,+2:40:53,,,Christensen Mads,169,Team Saxo - Tinkoff,",, 17:17",,,,16,2013
28,,166,144,+3:02:40,,,Meier Christian,170,Orica GreenEDGE,",, 17:17",,,,16,2013
32,,169,43,+1:07:10,,,Weening Pieter,171,Orica GreenEDGE,",, 17:17",,,,16,2013
28,,112,149,+3:05:52,,,Belkov Maxim,172,Team Katusha,",, 17:17",,,,16,2013
29,,24,173,+4:08:41,,,Gavazzi Mattia,173,Androni Giocattoli - Venezuela,",, 17:17",,,,16,2013
26,,109,,+ - 67:55:36,,,Roux Anthony,DNF,FDJ.fr,-5:52:48 -5:52:48,,,,16,2013
22,,67,,+ - 67:55:36,,,Phinney Taylor,DNF,BMC Racing Team,",, -5:52:48",,,,16,2013
31,,59,,+ - 67:55:36,,,Wynants Maarten,DNS,Blanco Pro Cycling Team,",, -5:52:48",,,,16,2013
30,,149,34,+53:29,80.0,,Visconti Giovanni,1,Movistar Team,5:15:34 5:15:34,,16.0,,17,2013
25,,7,84,+2:07:42,50.0,,Navardauskas Ramunas,2,Garmin Sharp,0:19 0:19,,8.0,,17,2013
24,,198,122,+2:42:00,35.0,,Mezgec Luka,3,Team Argos - Shimano,",, 0:19",,4.0,,17,2013
31,,127,119,+2:39:11,25.0,,Pozzato Filippo,4,Lampre - Merida,",, 0:19",,2.0,,17,2013
39,,172,102,+2:23:35,18.0,,Hondo Danilo,5,RadioShack - Leopard,",, 0:19",,1.0,,17,2013
23,,186,71,+1:51:03,15.0,,Puccio Salvatore,6,Sky Procycling,",, 0:19",,,,17,2013
25,,41,124,+2:42:19,12.0,,Modolo Sacha,7,Bardiani Valvole - CSF Inox,",, 0:19",,,,17,2013
23,,23,43,+1:08:39,10.0,,Felline Fabio,8,Androni Giocattoli - Venezuela,",, 0:19",,,,17,2013
31,,148,61,+1:37:36,8.0,,Ventoso Francisco,9,Movistar Team,",, 0:19",,,,17,2013
36,,61,2,+1:26,6.0,,Evans Cadel,10,BMC Racing Team,",, 0:19",,,,17,2013
28,,228,6*,+4:57,,,Santambrogio Mauro,11*,Vini Fantini,",, 0:19",,,,17,2013
23,,201,7,+5:20,4.0,,Majka Rafa\u0142,11,Team Saxo - Tinkoff,",, 0:19",,,,17,2013
29,,118,15,+9:02,3.0,,Trofimov Yuri,12,Team Katusha,",, 0:19",,,,17,2013
32,,105,21,+26:12,2.0,,Mourey Francis,13,FDJ.fr,",, 0:19",,,,17,2013
26,,203,106,+2:30:03,1.0,,Boaro Manuele,14,Team Saxo - Tinkoff,",, 0:19",,,,17,2013
22,,104,111,+2:36:25,,,Le Bon Johan,15,FDJ.fr,",, 0:19",,,,17,2013
28,,32,40,+1:04:47,,,Agnoli Valerio,16,Astana Pro Team,",, 0:19",,,,17,2013
29,,68,33,+45:49,,,Santaromita Ivan,17,BMC Racing Team,",, 0:19",,,,17,2013
28,,31,1,+0:00,,,Nibali Vincenzo,18,Astana Pro Team,",, 0:19",,,,17,2013
