Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
24,182,64.0,18.0,Alaphilippe Julian,16,Etixx - Quick Step,,\u25b22,15,2016
23,196,64.0,13.0,Laporte Christophe,17,"Cofidis, Solutions Cr\xe9dits",,\u25bc4,15,2016
29,184,56.0,15.0,Martin Daniel,18,Etixx - Quick Step,,\u25bc3,15,2016
25,114,54.0,16.0,Dumoulin Tom,19,Team Giant - Alpecin,,\u25bc3,15,2016
31,205,52.0,19.0,Impey Daryl,20,ORICA-BikeExchange,,\u25bc1,15,2016
29,103,51.0,20.0,Boasson Hagen Edvald,21,Team Dimension Data,,\u25bc1,15,2016
24,216,51.0,21.0,McLay Daniel,22,Fortuneo - Vital Concept,,\u25bc1,15,2016
24,67,47.0,22.0,Stuyven Jasper,23,Trek - Segafredo,,\u25bc1,15,2016
23,53,47.0,23.0,Groenewegen Dylan,24,Team LottoNL-Jumbo,,\u25bc1,15,2016
31,187,44.0,25.0,Sabatini Fabio,25,Etixx - Quick Step,,-,15,2016
35,44,43.0,26.0,Dumoulin Samuel,26,AG2R La Mondiale,,-,15,2016
31,133,42.0,27.0,B\xe1rta Jan,27,Bora - Argon 18,,-,15,2016
22,75,42.0,28.0,Enger Sondre Holst,28,IAM Cycling,,-,15,2016
28,134,40.0,29.0,Benedetti Cesare,29,Bora - Argon 18,,-,15,2016
36,12,39.0,30.0,Valverde Alejandro,30,Movistar Team,,-,15,2016
28,84,39.0,31.0,Howes Alex,31,Cannondale-Drapac Pro Cycling Team,,-,15,2016
23,209,38.0,32.0,Yates Adam,32,ORICA-BikeExchange,,-,15,2016
37,141,38.0,33.0,Rodr\xedguez Joaquim,33,Team Katusha,,-,15,2016
33,186,38.0,34.0,Richeze Ariel Maximiliano,34,Etixx - Quick Step,,-,15,2016
35,136,37.0,52.0,Huzarski Bartosz,35,Bora - Argon 18,,\u25b217,15,2016
31,22,36.0,35.0,Nibali Vincenzo,36,Astana Pro Team,,\u25bc1,15,2016
28,165,35.0,36.0,Gallopin Tony,37,Lotto Soudal,,\u25bc1,15,2016
29,61,32.0,37.0,Mollema Bauke,38,Trek - Segafredo,,\u25bc1,15,2016
29,151,32.0,38.0,Costa Rui,39,Lampre - Merida,,\u25bc1,15,2016
27,54,32.0,39.0,Lindeman Bert-Jan,40,Team LottoNL-Jumbo,,\u25bc1,15,2016
33,183,29.0,40.0,Keisse Iljo,41,Etixx - Quick Step,,\u25bc1,15,2016
37,172,29.0,41.0,Chavanel Sylvain,42,Direct Energie,,\u25bc1,15,2016
30,139,29.0,42.0,Voss Paul,43,Bora - Argon 18,,\u25bc1,15,2016
27,113,29.0,43.0,Degenkolb John,44,Team Giant - Alpecin,,\u25bc1,15,2016
28,16,27.0,44.0,Izagirre Gorka,45,Movistar Team,,\u25bc1,15,2016
28,94,26.0,45.0,Caruso Damiano,46,BMC Racing Team,,\u25bc1,15,2016
25,203,26.0,46.0,Durbridge Luke,47,ORICA-BikeExchange,,\u25bc1,15,2016
30,36,24.0,47.0,Kreuziger Roman,48,Tinkoff,,\u25bc1,15,2016
28,49,24.0,91.0,Vuillermoz Alexis,49,AG2R La Mondiale,,\u25b242,15,2016
25,78,24.0,48.0,Naesen Oliver,50,IAM Cycling,,\u25bc2,15,2016
31,33,24.0,49.0,Bodnar Maciej,51,Tinkoff,,\u25bc2,15,2016
28,177,23.0,60.0,Sicard Romain,52,Direct Energie,,\u25b28,15,2016
31,185,23.0,50.0,Martin Tony,53,Etixx - Quick Step,,\u25bc3,15,2016
30,9,22.0,51.0,Thomas Geraint,54,Team Sky,,\u25bc3,15,2016
29,73,22.0,54.0,Coppel J\xe9rome,55,IAM Cycling,,\u25bc1,15,2016
27,109,22.0,53.0,Teklehaimanot Daniel,56,Team Dimension Data,,\u25bc3,15,2016
27,79,20.0,,Pantano Jarlinson,57,IAM Cycling,,-,15,2016
27,215,20.0,55.0,Fonseca Armindo,58,Fortuneo - Vital Concept,,\u25bc3,15,2016
33,138,20.0,56.0,Schillinger Andreas,59,Bora - Argon 18,,\u25bc3,15,2016
26,77,20.0,57.0,Howard Leigh,60,IAM Cycling,,\u25bc3,15,2016
25,41,20.0,58.0,Bardet Romain,61,AG2R La Mondiale,,\u25bc3,15,2016
29,81,20.0,86.0,Rolland Pierre,62,Cannondale-Drapac Pro Cycling Team,,\u25b224,15,2016
26,11,19.0,62.0,Quintana Nairo,63,Movistar Team,,\u25bc1,15,2016
27,27,19.0,59.0,Rosa Diego,64,Astana Pro Team,,\u25bc5,15,2016
27,57,19.0,61.0,Vanmarcke Sep,65,Team LottoNL-Jumbo,,\u25bc4,15,2016
31,91,18.0,63.0,Porte Richie,66,BMC Racing Team,,\u25bc3,15,2016
26,154,18.0,65.0,Cimolai Davide,67,Lampre - Merida,,\u25bc2,15,2016
28,6,17.0,78.0,Poels Wout,68,Team Sky,,\u25b210,15,2016
30,43,17.0,67.0,Ch\xe9rel Micka\xebl,69,AG2R La Mondiale,,\u25bc2,15,2016
32,24,17.0,66.0,Grivko Andrei,70,Astana Pro Team,,\u25bc4,15,2016
37,179,17.0,68.0,Voeckler Thomas,71,Direct Energie,,\u25bc3,15,2016
31,152,17.0,69.0,Arashiro Yukiya,72,Lampre - Merida,,\u25bc3,15,2016
27,126,16.0,118.0,Reichenbach Sebastien,73,FDJ,,\u25b245,15,2016
26,21,15.0,70.0,Aru Fabio,74,Astana Pro Team,,\u25bc4,15,2016
33,124,15.0,,Morabito Steve,75,FDJ,,-,15,2016
32,198,15.0,71.0,Mat\xe9 Luis \xc1ngel,76,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,15,2016
33,128,15.0,72.0,Roy J\xe9r\xe9my,77,FDJ,,\u25bc5,15,2016
27,19,15.0,73.0,Oliveira Nelson,78,Movistar Team,,\u25bc5,15,2016
32,55,15.0,74.0,Martens Paul,79,Team LottoNL-Jumbo,,\u25bc5,15,2016
36,63,15.0,75.0,Irizar Markel,80,Trek - Segafredo,,\u25bc5,15,2016
26,212,15.0,76.0,Breen Vegard,81,Fortuneo - Vital Concept,,\u25bc5,15,2016
25,51,14.0,77.0,Kelderman Wilco,82,Team LottoNL-Jumbo,,\u25bc5,15,2016
31,218,14.0,79.0,S\xf8rensen Chris Anker,83,Fortuneo - Vital Concept,,\u25bc4,15,2016
27,13,14.0,80.0,Anacona Winner,84,Movistar Team,,\u25bc4,15,2016
37,74,13.0,81.0,Elmiger Martin,85,IAM Cycling,,\u25bc4,15,2016
26,213,13.0,82.0,Delaplace Anthony,86,Fortuneo - Vital Concept,,\u25bc4,15,2016
29,217,13.0,83.0,Perichon Pierre-Luc,87,Fortuneo - Vital Concept,,\u25bc4,15,2016
23,47,13.0,84.0,Gougeard Alexis,88,AG2R La Mondiale,,\u25bc4,15,2016
26,149,12.0,113.0,Zakarin Ilnur,89,Team Katusha,,\u25b224,15,2016
27,88,12.0,,Slagter Tom-Jelte,90,Cannondale-Drapac Pro Cycling Team,,-,15,2016
24,89,12.0,93.0,van Baarle Dylan,91,Cannondale-Drapac Pro Cycling Team,,\u25b22,15,2016
27,99,11.0,85.0,van Garderen Tejay,92,BMC Racing Team,,\u25bc7,15,2016
30,115,11.0,87.0,Geschke Simon,93,Team Giant - Alpecin,,\u25bc6,15,2016
28,46,11.0,88.0,Gautier Cyril,94,AG2R La Mondiale,,\u25bc6,15,2016
26,95,11.0,89.0,Dennis Rohan,95,BMC Racing Team,,\u25bc6,15,2016
29,25,10.0,,Kangert Tanel,96,Astana Pro Team,,-,15,2016
24,39,10.0,90.0,Valgren Michael,97,Tinkoff,,\u25bc7,15,2016
26,52,9.0,92.0,Bennett George,98,Team LottoNL-Jumbo,,\u25bc6,15,2016
34,145,9.0,,Losada Alberto,99,Team Katusha,,-,15,2016
27,17,8.0,94.0,Izagirre Ion,100,Movistar Team,,\u25bc6,15,2016
31,219,8.0,95.0,Vachon Florian,101,Fortuneo - Vital Concept,,\u25bc6,15,2016
24,173,8.0,96.0,Duchesne Antoine,102,Direct Energie,,\u25bc6,15,2016
24,157,7.0,97.0,Meintjes Louis,103,Lampre - Merida,,\u25bc6,15,2016
24,111,7.0,98.0,Barguil Warren,104,Team Giant - Alpecin,,\u25bc6,15,2016
32,28,7.0,99.0,Sanchez Luis Leon,105,Astana Pro Team,,\u25bc6,15,2016
24,159,7.0,,Polanc Jan,106,Lampre - Merida,,-,15,2016
28,194,7.0,100.0,Edet Nicolas,107,"Cofidis, Solutions Cr\xe9dits",,\u25bc7,15,2016
33,197,7.0,101.0,Lemoine Cyril,108,"Cofidis, Solutions Cr\xe9dits",,\u25bc7,15,2016
39,167,7.0,102.0,Henderson Gregory,109,Lotto Soudal,,\u25bc7,15,2016
28,142,7.0,103.0,Guarnieri Jacopo,110,Team Katusha,,\u25bc7,15,2016
27,132,7.0,104.0,Archbold Shane,111,Bora - Argon 18,,\u25bc7,15,2016
26,4,6.0,105.0,Landa Mikel,112,Team Sky,,\u25bc7,15,2016
27,106,6.0,106.0,Janse van Rensburg Reinardt,113,Team Dimension Data,,\u25bc7,15,2016
29,8,6.0,108.0,Stannard Ian,114,Team Sky,,\u25bc6,15,2016
36,162,6.0,109.0,Bak Lars Ytting,115,Lotto Soudal,,\u25bc6,15,2016
39,69,5.0,,Zubeldia Haimar,116,Trek - Segafredo,,-,15,2016
28,155,5.0,,Durasek Kristijan,117,Lampre - Merida,,-,15,2016
23,26,5.0,110.0,Lutsenko Alexey,118,Astana Pro Team,,\u25bc8,15,2016
24,188,5.0,111.0,Vakoc Petr,119,Etixx - Quick Step,,\u25bc8,15,2016
25,135,5.0,112.0,Bennett Sam,120,Bora - Argon 18,,\u25bc8,15,2016
24,83,4.0,114.0,Craddock Lawson,121,Cannondale-Drapac Pro Cycling Team,,\u25bc7,15,2016
28,87,4.0,115.0,Navardauskas Ramunas,122,Cannondale-Drapac Pro Cycling Team,,\u25bc7,15,2016
36,112,4.0,116.0,Curvers Roy,123,Team Giant - Alpecin,,\u25bc7,15,2016
35,105,4.0,117.0,Eisel Bernhard,124,Team Dimension Data,,\u25bc7,15,2016
30,42,3.0,119.0,Bakelants Jan,125,AG2R La Mondiale,,\u25bc6,15,2016
28,2,2.0,120.0,Henao Sergio Luis,126,Team Sky,,\u25bc6,15,2016
24,156,2.0,,Grmay Tsgabu,127,Lampre - Merida,,-,15,2016
38,204,2.0,121.0,Hayman Mathew,128,ORICA-BikeExchange,,\u25bc7,15,2016
32,14,2.0,122.0,Erviti Imanol,129,Movistar Team,,\u25bc7,15,2016
26,189,2.0,123.0,Vermote Julien,130,Etixx - Quick Step,,\u25bc7,15,2016
26,7,2.0,124.0,Rowe Luke,131,Team Sky,,\u25bc7,15,2016
23,131,1.0,125.0,Buchmann Emanuel,132,Bora - Argon 18,,\u25bc7,15,2016
25,102,1.0,126.0,Berhane Natnael,133,Team Dimension Data,,\u25bc7,15,2016
26,32,405.0,1.0,Sagan Peter,1,Tinkoff,,-,16,2016
31,101,291.0,2.0,Cavendish Mark,2,Team Dimension Data,,-,16,2016
28,181,228.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,16,2016
24,171,156.0,4.0,Coquard Bryan,4,Direct Energie,,-,16,2016
29,144,152.0,7.0,Kristoff Alexander,5,Team Katusha,,\u25b22,16,2016
25,207,143.0,6.0,Matthews Michael,6,ORICA-BikeExchange,,-,16,2016
34,161,128.0,5.0,Greipel Andr\xe9,7,Lotto Soudal,,\u25bc2,16,2016
31,98,119.0,8.0,Van Avermaet Greg,8,BMC Racing Team,,-,16,2016
29,163,106.0,9.0,De Gendt Thomas,9,Lotto Soudal,,-,16,2016
33,191,105.0,10.0,Navarro Daniel,10,"Cofidis, Solutions Cr\xe9dits",,-,16,2016
31,1,99.0,11.0,Froome Christopher,11,Team Sky,,-,16,2016
26,37,94.0,12.0,Majka Rafa\u0142,12,Tinkoff,,-,16,2016
24,182,84.0,16.0,Alaphilippe Julian,13,Etixx - Quick Step,,\u25b23,16,2016
32,107,76.0,13.0,Pauwels Serge,14,Team Dimension Data,,\u25bc1,16,2016
35,104,74.0,14.0,Cummings Stephen,15,Team Dimension Data,,\u25bc1,16,2016
33,72,66.0,15.0,Clement Stef,16,IAM Cycling,,\u25bc1,16,2016
23,196,64.0,17.0,Laporte Christophe,17,"Cofidis, Solutions Cr\xe9dits",,-,16,2016
22,75,62.0,28.0,Enger Sondre Holst,18,IAM Cycling,,\u25b210,16,2016
29,103,59.0,21.0,Boasson Hagen Edvald,19,Team Dimension Data,,\u25b22,16,2016
29,184,56.0,18.0,Martin Daniel,20,Etixx - Quick Step,,\u25bc2,16,2016
25,114,54.0,19.0,Dumoulin Tom,21,Team Giant - Alpecin,,\u25bc2,16,2016
31,205,52.0,20.0,Impey Daryl,22,ORICA-BikeExchange,,\u25bc2,16,2016
24,216,51.0,22.0,McLay Daniel,23,Fortuneo - Vital Concept,,\u25bc1,16,2016
33,186,48.0,34.0,Richeze Ariel Maximiliano,24,Etixx - Quick Step,,\u25b210,16,2016
24,67,47.0,23.0,Stuyven Jasper,25,Trek - Segafredo,,\u25bc2,16,2016
27,113,47.0,44.0,Degenkolb John,26,Team Giant - Alpecin,,\u25b218,16,2016
23,53,47.0,24.0,Groenewegen Dylan,27,Team LottoNL-Jumbo,,\u25bc3,16,2016
36,12,45.0,30.0,Valverde Alejandro,28,Movistar Team,,\u25b22,16,2016
31,187,44.0,25.0,Sabatini Fabio,29,Etixx - Quick Step,,\u25bc4,16,2016
35,44,43.0,26.0,Dumoulin Samuel,30,AG2R La Mondiale,,\u25bc4,16,2016
31,133,42.0,27.0,B\xe1rta Jan,31,Bora - Argon 18,,\u25bc4,16,2016
28,134,40.0,29.0,Benedetti Cesare,32,Bora - Argon 18,,\u25bc3,16,2016
31,185,40.0,53.0,Martin Tony,33,Etixx - Quick Step,,\u25b220,16,2016
28,84,39.0,31.0,Howes Alex,34,Cannondale-Drapac Pro Cycling Team,,\u25bc3,16,2016
23,209,38.0,32.0,Yates Adam,35,ORICA-BikeExchange,,\u25bc3,16,2016
37,141,38.0,33.0,Rodr\xedguez Joaquim,36,Team Katusha,,\u25bc3,16,2016
35,136,37.0,35.0,Huzarski Bartosz,37,Bora - Argon 18,,\u25bc2,16,2016
37,172,37.0,42.0,Chavanel Sylvain,38,Direct Energie,,\u25b24,16,2016
31,22,36.0,36.0,Nibali Vincenzo,39,Astana Pro Team,,\u25bc3,16,2016
28,165,35.0,37.0,Gallopin Tony,40,Lotto Soudal,,\u25bc3,16,2016
30,36,34.0,48.0,Kreuziger Roman,41,Tinkoff,,\u25b27,16,2016
29,61,32.0,38.0,Mollema Bauke,42,Trek - Segafredo,,\u25bc4,16,2016
29,151,32.0,39.0,Costa Rui,43,Lampre - Merida,,\u25bc4,16,2016
27,54,32.0,40.0,Lindeman Bert-Jan,44,Team LottoNL-Jumbo,,\u25bc4,16,2016
27,57,31.0,65.0,Vanmarcke Sep,45,Team LottoNL-Jumbo,,\u25b220,16,2016
33,183,29.0,41.0,Keisse Iljo,46,Etixx - Quick Step,,\u25bc5,16,2016
30,139,29.0,43.0,Voss Paul,47,Bora - Argon 18,,\u25bc4,16,2016
28,177,28.0,52.0,Sicard Romain,48,Direct Energie,,\u25b24,16,2016
28,16,27.0,45.0,Izagirre Gorka,49,Movistar Team,,\u25bc4,16,2016
28,94,26.0,46.0,Caruso Damiano,50,BMC Racing Team,,\u25bc4,16,2016
25,203,26.0,47.0,Durbridge Luke,51,ORICA-BikeExchange,,\u25bc4,16,2016
25,41,24.0,61.0,Bardet Romain,52,AG2R La Mondiale,,\u25b29,16,2016
28,49,24.0,49.0,Vuillermoz Alexis,53,AG2R La Mondiale,,\u25bc4,16,2016
25,78,24.0,50.0,Naesen Oliver,54,IAM Cycling,,\u25bc4,16,2016
37,179,24.0,71.0,Voeckler Thomas,55,Direct Energie,,\u25b216,16,2016
31,33,24.0,51.0,Bodnar Maciej,56,Tinkoff,,\u25bc5,16,2016
30,9,22.0,54.0,Thomas Geraint,57,Team Sky,,\u25bc3,16,2016
29,73,22.0,55.0,Coppel J\xe9rome,58,IAM Cycling,,\u25bc3,16,2016
27,109,22.0,56.0,Teklehaimanot Daniel,59,Team Dimension Data,,\u25bc3,16,2016
27,79,20.0,57.0,Pantano Jarlinson,60,IAM Cycling,,\u25bc3,16,2016
27,215,20.0,58.0,Fonseca Armindo,61,Fortuneo - Vital Concept,,\u25bc3,16,2016
33,138,20.0,59.0,Schillinger Andreas,62,Bora - Argon 18,,\u25bc3,16,2016
26,77,20.0,60.0,Howard Leigh,63,IAM Cycling,,\u25bc3,16,2016
29,81,20.0,62.0,Rolland Pierre,64,Cannondale-Drapac Pro Cycling Team,,\u25bc2,16,2016
26,11,19.0,63.0,Quintana Nairo,65,Movistar Team,,\u25bc2,16,2016
27,27,19.0,64.0,Rosa Diego,66,Astana Pro Team,,\u25bc2,16,2016
31,91,18.0,66.0,Porte Richie,67,BMC Racing Team,,\u25bc1,16,2016
26,154,18.0,67.0,Cimolai Davide,68,Lampre - Merida,,\u25bc1,16,2016
28,6,17.0,68.0,Poels Wout,69,Team Sky,,\u25bc1,16,2016
30,43,17.0,69.0,Ch\xe9rel Micka\xebl,70,AG2R La Mondiale,,\u25bc1,16,2016
32,24,17.0,70.0,Grivko Andrei,71,Astana Pro Team,,\u25bc1,16,2016
31,152,17.0,72.0,Arashiro Yukiya,72,Lampre - Merida,,-,16,2016
27,126,16.0,73.0,Reichenbach Sebastien,73,FDJ,,-,16,2016
26,21,15.0,74.0,Aru Fabio,74,Astana Pro Team,,-,16,2016
33,124,15.0,75.0,Morabito Steve,75,FDJ,,-,16,2016
32,198,15.0,76.0,Mat\xe9 Luis \xc1ngel,76,"Cofidis, Solutions Cr\xe9dits",,-,16,2016
33,128,15.0,77.0,Roy J\xe9r\xe9my,77,FDJ,,-,16,2016
27,19,15.0,78.0,Oliveira Nelson,78,Movistar Team,,-,16,2016
32,55,15.0,79.0,Martens Paul,79,Team LottoNL-Jumbo,,-,16,2016
36,63,15.0,80.0,Irizar Markel,80,Trek - Segafredo,,-,16,2016
26,95,15.0,95.0,Dennis Rohan,81,BMC Racing Team,,\u25b214,16,2016
26,212,15.0,81.0,Breen Vegard,82,Fortuneo - Vital Concept,,\u25bc1,16,2016
25,51,14.0,82.0,Kelderman Wilco,83,Team LottoNL-Jumbo,,\u25bc1,16,2016
31,218,14.0,83.0,S\xf8rensen Chris Anker,84,Fortuneo - Vital Concept,,\u25bc1,16,2016
27,13,14.0,84.0,Anacona Winner,85,Movistar Team,,\u25bc1,16,2016
35,62,14.0,,Cancellara Fabian,86,Trek - Segafredo,,-,16,2016
37,74,13.0,85.0,Elmiger Martin,87,IAM Cycling,,\u25bc2,16,2016
26,213,13.0,86.0,Delaplace Anthony,88,Fortuneo - Vital Concept,,\u25bc2,16,2016
29,217,13.0,87.0,Perichon Pierre-Luc,89,Fortuneo - Vital Concept,,\u25bc2,16,2016
23,47,13.0,88.0,Gougeard Alexis,90,AG2R La Mondiale,,\u25bc2,16,2016
26,149,12.0,89.0,Zakarin Ilnur,91,Team Katusha,,\u25bc2,16,2016
27,88,12.0,90.0,Slagter Tom-Jelte,92,Cannondale-Drapac Pro Cycling Team,,\u25bc2,16,2016
24,89,12.0,91.0,van Baarle Dylan,93,Cannondale-Drapac Pro Cycling Team,,\u25bc2,16,2016
27,99,11.0,92.0,van Garderen Tejay,94,BMC Racing Team,,\u25bc2,16,2016
30,115,11.0,93.0,Geschke Simon,95,Team Giant - Alpecin,,\u25bc2,16,2016
34,145,11.0,99.0,Losada Alberto,96,Team Katusha,,\u25b23,16,2016
28,46,11.0,94.0,Gautier Cyril,97,AG2R La Mondiale,,\u25bc3,16,2016
29,25,10.0,96.0,Kangert Tanel,98,Astana Pro Team,,\u25bc2,16,2016
24,39,10.0,97.0,Valgren Michael,99,Tinkoff,,\u25bc2,16,2016
24,157,9.0,103.0,Meintjes Louis,100,Lampre - Merida,,\u25b23,16,2016
26,52,9.0,98.0,Bennett George,101,Team LottoNL-Jumbo,,\u25bc3,16,2016
42,38,9.0,,Tosatto Matteo,102,Tinkoff,,-,16,2016
27,17,8.0,100.0,Izagirre Ion,103,Movistar Team,,\u25bc3,16,2016
31,219,8.0,101.0,Vachon Florian,104,Fortuneo - Vital Concept,,\u25bc3,16,2016
24,173,8.0,102.0,Duchesne Antoine,105,Direct Energie,,\u25bc3,16,2016
24,111,7.0,104.0,Barguil Warren,106,Team Giant - Alpecin,,\u25bc2,16,2016
32,28,7.0,105.0,Sanchez Luis Leon,107,Astana Pro Team,,\u25bc2,16,2016
24,159,7.0,106.0,Polanc Jan,108,Lampre - Merida,,\u25bc2,16,2016
28,194,7.0,107.0,Edet Nicolas,109,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,16,2016
33,197,7.0,108.0,Lemoine Cyril,110,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,16,2016
39,167,7.0,109.0,Henderson Gregory,111,Lotto Soudal,,\u25bc2,16,2016
28,142,7.0,110.0,Guarnieri Jacopo,112,Team Katusha,,\u25bc2,16,2016
27,132,7.0,111.0,Archbold Shane,113,Bora - Argon 18,,\u25bc2,16,2016
26,4,6.0,112.0,Landa Mikel,114,Team Sky,,\u25bc2,16,2016
27,106,6.0,113.0,Janse van Rensburg Reinardt,115,Team Dimension Data,,\u25bc2,16,2016
29,8,6.0,114.0,Stannard Ian,116,Team Sky,,\u25bc2,16,2016
36,162,6.0,115.0,Bak Lars Ytting,117,Lotto Soudal,,\u25bc2,16,2016
39,69,5.0,116.0,Zubeldia Haimar,118,Trek - Segafredo,,\u25bc2,16,2016
24,137,5.0,,Konrad Patrick,119,Bora - Argon 18,,-,16,2016
28,155,5.0,117.0,Durasek Kristijan,120,Lampre - Merida,,\u25bc3,16,2016
23,26,5.0,118.0,Lutsenko Alexey,121,Astana Pro Team,,\u25bc3,16,2016
24,188,5.0,119.0,Vakoc Petr,122,Etixx - Quick Step,,\u25bc3,16,2016
25,135,5.0,120.0,Bennett Sam,123,Bora - Argon 18,,\u25bc3,16,2016
24,83,4.0,121.0,Craddock Lawson,124,Cannondale-Drapac Pro Cycling Team,,\u25bc3,16,2016
28,87,4.0,122.0,Navardauskas Ramunas,125,Cannondale-Drapac Pro Cycling Team,,\u25bc3,16,2016
36,112,4.0,123.0,Curvers Roy,126,Team Giant - Alpecin,,\u25bc3,16,2016
35,105,4.0,124.0,Eisel Bernhard,127,Team Dimension Data,,\u25bc3,16,2016
30,42,3.0,125.0,Bakelants Jan,128,AG2R La Mondiale,,\u25bc3,16,2016
25,176,3.0,,Petit Adrien,129,Direct Energie,,-,16,2016
28,2,2.0,126.0,Henao Sergio Luis,130,Team Sky,,\u25bc4,16,2016
24,156,2.0,127.0,Grmay Tsgabu,131,Lampre - Merida,,\u25bc4,16,2016
38,204,2.0,128.0,Hayman Mathew,132,ORICA-BikeExchange,,\u25bc4,16,2016
32,14,2.0,129.0,Erviti Imanol,133,Movistar Team,,\u25bc4,16,2016
26,189,2.0,130.0,Vermote Julien,134,Etixx - Quick Step,,\u25bc4,16,2016
26,7,2.0,131.0,Rowe Luke,135,Team Sky,,\u25bc4,16,2016
23,131,1.0,132.0,Buchmann Emanuel,136,Bora - Argon 18,,\u25bc4,16,2016
25,102,1.0,133.0,Berhane Natnael,137,Team Dimension Data,,\u25bc4,16,2016
35,174,1.0,,Gene Yohann,138,Direct Energie,,-,16,2016
26,32,425.0,1.0,Sagan Peter,1,Tinkoff,,-,17,2016
28,181,228.0,3.0,Kittel Marcel,2,Etixx - Quick Step,,\u25b21,17,2016
24,171,156.0,4.0,Coquard Bryan,3,Direct Energie,,\u25b21,17,2016
29,144,152.0,5.0,Kristoff Alexander,4,Team Katusha,,\u25b21,17,2016
25,207,143.0,6.0,Matthews Michael,5,ORICA-BikeExchange,,\u25b21,17,2016
31,98,136.0,8.0,Van Avermaet Greg,6,BMC Racing Team,,\u25b22,17,2016
34,161,128.0,7.0,Greipel Andr\xe9,7,Lotto Soudal,,-,17,2016
26,37,114.0,12.0,Majka Rafa\u0142,8,Tinkoff,,\u25b24,17,2016
29,163,106.0,9.0,De Gendt Thomas,9,Lotto Soudal,,-,17,2016
33,191,105.0,10.0,Navarro Daniel,10,"Cofidis, Solutions Cr\xe9dits",,-,17,2016
31,1,104.0,11.0,Froome Christopher,11,Team Sky,,-,17,2016
33,72,87.0,16.0,Clement Stef,12,IAM Cycling,,\u25b24,17,2016
24,182,84.0,13.0,Alaphilippe Julian,13,Etixx - Quick Step,,-,17,2016
32,107,77.0,14.0,Pauwels Serge,14,Team Dimension Data,,-,17,2016
35,104,74.0,15.0,Cummings Stephen,15,Team Dimension Data,,-,17,2016
23,196,64.0,17.0,Laporte Christophe,16,"Cofidis, Solutions Cr\xe9dits",,\u25b21,17,2016
22,75,62.0,18.0,Enger Sondre Holst,17,IAM Cycling,,\u25b21,17,2016
29,103,59.0,19.0,Boasson Hagen Edvald,18,Team Dimension Data,,\u25b21,17,2016
29,184,56.0,20.0,Martin Daniel,19,Etixx - Quick Step,,\u25b21,17,2016
25,114,54.0,21.0,Dumoulin Tom,20,Team Giant - Alpecin,,\u25b21,17,2016
31,205,52.0,22.0,Impey Daryl,21,ORICA-BikeExchange,,\u25b21,17,2016
24,216,51.0,23.0,McLay Daniel,22,Fortuneo - Vital Concept,,\u25b21,17,2016
33,186,48.0,24.0,Richeze Ariel Maximiliano,23,Etixx - Quick Step,,\u25b21,17,2016
27,79,47.0,60.0,Pantano Jarlinson,24,IAM Cycling,,\u25b236,17,2016
27,113,47.0,26.0,Degenkolb John,25,Team Giant - Alpecin,,\u25b21,17,2016
24,67,47.0,25.0,Stuyven Jasper,26,Trek - Segafredo,,\u25bc1,17,2016
23,53,47.0,27.0,Groenewegen Dylan,27,Team LottoNL-Jumbo,,-,17,2016
36,12,45.0,28.0,Valverde Alejandro,28,Movistar Team,,-,17,2016
31,187,44.0,29.0,Sabatini Fabio,29,Etixx - Quick Step,,-,17,2016
35,44,43.0,30.0,Dumoulin Samuel,30,AG2R La Mondiale,,-,17,2016
31,133,42.0,31.0,B\xe1rta Jan,31,Bora - Argon 18,,-,17,2016
37,179,42.0,55.0,Voeckler Thomas,32,Direct Energie,,\u25b223,17,2016
23,209,42.0,35.0,Yates Adam,33,ORICA-BikeExchange,,\u25b22,17,2016
28,134,40.0,32.0,Benedetti Cesare,34,Bora - Argon 18,,\u25bc2,17,2016
31,185,40.0,33.0,Martin Tony,35,Etixx - Quick Step,,\u25bc2,17,2016
28,84,39.0,34.0,Howes Alex,36,Cannondale-Drapac Pro Cycling Team,,\u25bc2,17,2016
37,141,38.0,36.0,Rodr\xedguez Joaquim,37,Team Katusha,,\u25bc1,17,2016
28,165,38.0,40.0,Gallopin Tony,38,Lotto Soudal,,\u25b22,17,2016
35,136,37.0,37.0,Huzarski Bartosz,39,Bora - Argon 18,,\u25bc2,17,2016
37,172,37.0,38.0,Chavanel Sylvain,40,Direct Energie,,\u25bc2,17,2016
26,149,36.0,91.0,Zakarin Ilnur,41,Team Katusha,,\u25b250,17,2016
31,22,36.0,39.0,Nibali Vincenzo,42,Astana Pro Team,,\u25bc3,17,2016
30,36,34.0,41.0,Kreuziger Roman,43,Tinkoff,,\u25bc2,17,2016
29,151,32.0,43.0,Costa Rui,44,Lampre - Merida,,\u25bc1,17,2016
27,54,32.0,44.0,Lindeman Bert-Jan,45,Team LottoNL-Jumbo,,\u25bc1,17,2016
29,61,32.0,42.0,Mollema Bauke,46,Trek - Segafredo,,\u25bc4,17,2016
27,57,31.0,45.0,Vanmarcke Sep,47,Team LottoNL-Jumbo,,\u25bc2,17,2016
