Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
34,31,52,29.0,Contador Alberto,30,Trek - Segafredo,,\u25bc1,21,2017
25,142,52,30.0,Arndt Nikias,31,Team Sunweb,,\u25bc1,21,2017
28,119,52,36.0,Selig R\xfcdiger,32,BORA - hansgrohe,,\u25b24,21,2017
28,87,51,32.0,Keukeleire Jens,33,ORICA-Scott,,\u25bc1,21,2017
33,46,50,33.0,Roche Nicolas,34,BMC Racing Team,,\u25bc1,21,2017
27,21,48,34.0,Quintana Nairo,35,Movistar Team,,\u25bc1,21,2017
25,61,44,35.0,Meintjes Louis,36,UAE Team Emirates,,\u25bc1,21,2017
27,5,42,37.0,Kwiatkowski Michal,37,Team Sky,,-,21,2017
31,107,42,38.0,Stybar Zdenek,38,Quick-Step Floors,,-,21,2017
32,102,42,39.0,Bauer Jack,39,Quick-Step Floors,,-,21,2017
23,128,38,46.0,Politt Nils,40,Team Katusha - Alpecin,,\u25b26,21,2017
28,69,38,40.0,Ulissi Diego,41,UAE Team Emirates,,\u25bc1,21,2017
24,207,37,58.0,Smith Dion,42,Wanty - Groupe Gobert,,\u25b216,21,2017
29,62,36,41.0,Atapuma John Darwin,43,UAE Team Emirates,,\u25bc2,21,2017
23,44,36,42.0,K\xfcng Stefan,44,BMC Racing Team,,\u25bc2,21,2017
30,212,34,43.0,Bouet Maxime,45,Fortuneo - Oscaro,,\u25bc2,21,2017
36,23,34,49.0,Bennati Daniele,46,Movistar Team,,\u25b23,21,2017
30,216,34,57.0,Perichon Pierre-Luc,47,Fortuneo - Oscaro,,\u25b210,21,2017
30,205,33,44.0,Offredo Yoann,48,Wanty - Groupe Gobert,,\u25bc4,21,2017
31,145,32,51.0,Geschke Simon,49,Team Sunweb,,\u25b22,21,2017
32,121,32,45.0,Martin Tony,50,Team Katusha - Alpecin,,\u25bc5,21,2017
32,86,30,86.0,Impey Daryl,51,ORICA-Scott,,\u25b235,21,2017
30,209,30,54.0,Vanspeybrouck Pieter,52,Wanty - Groupe Gobert,,\u25b22,21,2017
23,172,29,50.0,Boudat Thomas,53,Direct Energie,,\u25bc3,21,2017
27,72,29,78.0,Cimolai Davide,54,FDJ,,\u25b224,21,2017
25,189,28,47.0,van Baarle Dylan,55,Cannondale-Drapac Pro Cycling Team,,\u25bc8,21,2017
28,215,27,48.0,Hardy Romain,56,Fortuneo - Oscaro,,\u25bc8,21,2017
29,178,26,52.0,Sicard Romain,57,Direct Energie,,\u25bc5,21,2017
31,43,26,53.0,De Marchi Alessandro,58,BMC Racing Team,,\u25bc5,21,2017
33,66,25,55.0,Marcato Marco,59,UAE Team Emirates,,\u25bc4,21,2017
32,106,25,56.0,Sabatini Fabio,60,Quick-Step Floors,,\u25bc4,21,2017
38,171,23,60.0,Voeckler Thomas,61,Direct Energie,,\u25bc1,21,2017
34,157,23,59.0,Navarro Daniel,62,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,21,2017
24,201,22,61.0,Martin Guillaume,63,Wanty - Groupe Gobert,,\u25bc2,21,2017
36,194,22,102.0,Bozic Borut,64,Bahrain Merida Pro Cycling Team,,\u25b238,21,2017
29,153,22,66.0,Edet Nicolas,65,"Cofidis, Solutions Cr\xe9dits",,\u25b21,21,2017
27,186,21,63.0,Phinney Taylor,66,Cannondale-Drapac Pro Cycling Team,,\u25bc3,21,2017
26,176,21,62.0,Petit Adrien,67,Direct Energie,,\u25bc5,21,2017
26,208,20,64.0,van Keirsbulck Guillaume,68,Wanty - Groupe Gobert,,\u25bc4,21,2017
30,47,20,,Schar Michael,69,BMC Racing Team,,-,21,2017
32,137,20,69.0,Roelandts Jurgen,70,Lotto Soudal,,\u25bc1,21,2017
33,96,20,65.0,Pauwels Serge,71,Team Dimension Data,,\u25bc6,21,2017
26,122,19,68.0,Haller Marco,72,Team Katusha - Alpecin,,\u25bc4,21,2017
26,184,19,67.0,Brown Nathan,73,Cannondale-Drapac Pro Cycling Team,,\u25bc6,21,2017
28,146,18,70.0,Sinkeldam Ramon,74,Team Sunweb,,\u25bc4,21,2017
28,65,17,76.0,Laengen Vegard Stake,75,UAE Team Emirates,,\u25b21,21,2017
24,154,17,77.0,Laporte Christophe,76,"Cofidis, Solutions Cr\xe9dits",,\u25b21,21,2017
36,82,17,75.0,Albasini Michael,77,ORICA-Scott,,\u25bc2,21,2017
27,24,17,71.0,Betancur Carlos,78,Movistar Team,,\u25bc7,21,2017
24,116,17,74.0,McCarthy Jay,79,BORA - hansgrohe,,\u25bc5,21,2017
23,182,17,73.0,Bettiol Alberto,80,Cannondale-Drapac Pro Cycling Team,,\u25bc7,21,2017
31,88,17,72.0,Kreuziger Roman,81,ORICA-Scott,,\u25bc9,21,2017
33,26,16,115.0,Erviti Imanol,82,Movistar Team,,\u25b233,21,2017
33,177,15,80.0,Quemeneur Perrig,83,Direct Energie,,\u25bc3,21,2017
31,217,15,83.0,Pichon Laurent,84,Fortuneo - Oscaro,,\u25bc1,21,2017
36,175,15,84.0,Gene Yohann,85,Direct Energie,,\u25bc1,21,2017
34,114,15,,Burghardt Marcus,86,BORA - hansgrohe,,-,21,2017
29,19,15,79.0,Vuillermoz Alexis,87,AG2R La Mondiale,,\u25bc8,21,2017
31,159,15,82.0,Simon Julien,88,"Cofidis, Solutions Cr\xe9dits",,\u25bc6,21,2017
36,3,15,81.0,Kiryienka Vasil,89,Team Sky,,\u25bc8,21,2017
31,49,14,85.0,Wyss Danilo,90,BMC Racing Team,,\u25bc5,21,2017
31,123,13,90.0,Hollenstein Reto,91,Team Katusha - Alpecin,,\u25bc1,21,2017
25,58,13,87.0,Valgren Michael,92,Astana Pro Team,,\u25bc5,21,2017
23,129,13,89.0,Zabel Rick,93,Team Katusha - Alpecin,,\u25bc4,21,2017
36,136,13,88.0,Hansen Adam,94,Lotto Soudal,,\u25bc6,21,2017
24,85,11,91.0,Howson Damien,95,ORICA-Scott,,\u25bc4,21,2017
32,149,11,92.0,Timmer Albert,96,Team Sunweb,,\u25bc4,21,2017
27,81,10,95.0,Chaves Johan Esteban,97,ORICA-Scott,,\u25bc2,21,2017
29,42,10,93.0,Caruso Damiano,98,BMC Racing Team,,\u25bc5,21,2017
34,32,10,96.0,de Kort Koen,99,Trek - Segafredo,,\u25bc3,21,2017
33,7,10,94.0,Nieve Mikel,100,Team Sky,,\u25bc6,21,2017
23,35,10,98.0,Gogl Michael,101,Trek - Segafredo,,\u25bc3,21,2017
27,109,10,,Vermote Julien,102,Quick-Step Floors,,-,21,2017
36,4,10,97.0,Knees Christian,103,Team Sky,,\u25bc6,21,2017
24,57,9,,Lutsenko Alexey,104,Astana Pro Team,,-,21,2017
36,93,9,99.0,Cummings Stephen,105,Team Dimension Data,,\u25bc6,21,2017
29,16,8,100.0,Gautier Cyril,106,AG2R La Mondiale,,\u25bc6,21,2017
29,206,8,101.0,Pasqualon Andrea,107,Wanty - Groupe Gobert,,\u25bc6,21,2017
26,126,7,104.0,Lammertink Maurits,108,Team Katusha - Alpecin,,\u25bc4,21,2017
28,204,7,103.0,Minnaard Marco,109,Wanty - Groupe Gobert,,\u25bc6,21,2017
26,27,6,107.0,Herrada Jes\xfas,110,Movistar Team,,\u25bc3,21,2017
31,193,6,113.0,Bole Grega,111,Bahrain Merida Pro Cycling Team,,\u25b22,21,2017
28,95,6,109.0,Janse van Rensburg Reinardt,112,Team Dimension Data,,\u25bc3,21,2017
33,54,6,110.0,Grivko Andrei,113,Astana Pro Team,,\u25bc3,21,2017
27,77,6,105.0,Molard Rudy,114,FDJ,,\u25bc9,21,2017
24,148,6,111.0,Teunissen Mike,115,Team Sunweb,,\u25bc4,21,2017
37,144,6,112.0,Curvers Roy,116,Team Sunweb,,\u25bc4,21,2017
28,38,6,106.0,Pantano Jarlinson,117,Trek - Segafredo,,\u25bc11,21,2017
24,28,6,108.0,S\xfctterlin Jasha,118,Movistar Team,,\u25bc10,21,2017
30,14,5,114.0,Frank Mathias,119,AG2R La Mondiale,,\u25bc5,21,2017
37,132,5,,Bak Lars Ytting,120,Lotto Soudal,,-,21,2017
32,219,5,116.0,Vachon Florian,121,Fortuneo - Oscaro,,\u25bc5,21,2017
35,45,4,117.0,Moinard Ama\xebl,122,BMC Racing Team,,\u25bc5,21,2017
30,99,4,,Venter Jaco,123,Team Dimension Data,,-,21,2017
29,103,4,118.0,Brambilla Gianluca,124,Quick-Step Floors,,\u25bc6,21,2017
23,17,3,121.0,Latour Pierre,125,AG2R La Mondiale,,\u25bc4,21,2017
26,18,3,123.0,Naesen Oliver,126,AG2R La Mondiale,,\u25bc3,21,2017
31,213,3,120.0,Feillu Brice,127,Fortuneo - Oscaro,,\u25bc7,21,2017
24,113,3,119.0,Buchmann Emanuel,128,BORA - hansgrohe,,\u25bc9,21,2017
29,2,3,122.0,Henao Sergio Luis,129,Team Sky,,\u25bc7,21,2017
27,8,2,126.0,Rowe Luke,130,Team Sky,,\u25bc4,21,2017
27,98,2,125.0,Thwaites Scott,131,Team Dimension Data,,\u25bc6,21,2017
33,165,2,124.0,Martens Paul,132,Team LottoNL-Jumbo,,\u25bc8,21,2017
30,25,1,127.0,Castroviejo Jonathan,133,Movistar Team,,\u25bc6,21,2017
