Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
32,25,62.0,+1:28:44,,63.0,Hansen Adam,62,Lotto Belisol Team,1:28:44 1:28:44,+5:40,,17,2013,▲1
25,76,63.0,+1:29:01,,67.0,Geniez Alexandre,63,FDJ.fr,1:29:01 1:29:01,+2:57,,17,2013,▲4
32,147,64.0,+1:30:30,,64.0,Mori Manuele,64,Lampre - Merida,1:30:30 1:30:30,+7:26,,17,2013,-
32,171,65.0,+1:32:01,,72.0,Hesjedal Ryder,65,Garmin Sharp,1:32:01 1:32:01,+3:07,,17,2013,▲7
33,181,66.0,+1:32:18,,65.0,Gerrans Simon,66,Orica GreenEDGE,1:32:18 1:32:18,+6:50,,17,2013,▼1
35,173,67.0,+1:32:23,,69.0,Danielson Tom,67,Garmin Sharp,1:32:23 1:32:23,+4:18,,17,2013,▲2
32,182,68.0,+1:32:36,,66.0,Albasini Michael,68,Orica GreenEDGE,1:32:36 1:32:36,+6:53,,17,2013,▼2
23,138,69.0,+1:33:28,,74.0,Molard Rudy,69,"Cofidis, Solutions Crédits",1:33:28 1:33:28,+3:47,,17,2013,▲5
28,65,70.0,+1:34:08,,68.0,Gavazzi Francesco,70,Astana Pro Team,1:34:08 1:34:08,+6:24,,17,2013,▼2
31,64,71.0,+1:34:29,,70.0,Gasparotto Enrico,71,Astana Pro Team,1:34:29 1:34:29,+5:59,,17,2013,▼1
34,59,72.0,+1:35:00,,71.0,Voeckler Thomas,72,Team Europcar,1:35:00 1:35:00,+6:19,,17,2013,▼1
26,133,73.0,+1:36:04,,76.0,Coppel Jérôme,73,"Cofidis, Solutions Crédits",1:36:04 1:36:04,+3:45,,17,2013,▲3
33,37,74.0,+1:36:43,,73.0,Quinziato Manuel,74,BMC Racing Team,1:36:43 1:36:43,+7:13,,17,2013,▼1
23,11,75.0,+1:38:02,,75.0,Sagan Peter,75,Cannondale Pro Cycling Team,1:38:02 1:38:02,+5:58,,17,2013,-
34,74,76.0,+1:38:54,,79.0,Fédrigo Pierrick,76,FDJ.fr,1:38:54 1:38:54,+3:44,,17,2013,▲3
24,114,77.0,+1:39:39,,81.0,Izagirre Ion,77,Euskaltel - Euskadi,1:39:39 1:39:39,+2:25,,17,2013,▲4
33,117,78.0,+1:41:24,,78.0,Oroz Juan José,78,Euskaltel - Euskadi,1:41:24 1:41:24,+6:26,,17,2013,-
41,48,79.0,+1:41:43,,77.0,Voigt Jens,79,RadioShack - Leopard,1:41:43 1:41:43,+6:47,,17,2013,▼2
28,213,80.0,+1:42:03,,82.0,El Fares Julien,80,Sojasun,1:42:03 1:42:03,+3:43,,17,2013,▲2
24,3,81.0,+1:44:14,,80.0,Kennaugh Peter,81,Sky Procycling,1:44:14 1:44:14,+7:04,,17,2013,▼1
26,183,82.0,+1:44:52,,83.0,Clarke Simon,82,Orica GreenEDGE,1:44:52 1:44:52,+5:34,,17,2013,▲1
27,196,83.0,+1:44:52,,84.0,Geschke Simon,83,Team Argos - Shimano,",, 1:44:52",+4:35,,17,2013,▲1
26,131,84.0,+1:45:57,,89.0,Taaramäe Rein,84,"Cofidis, Solutions Crédits",1:45:57 1:45:57,+2:40,,17,2013,▲5
39,99,85.0,+1:47:09,,85.0,Tosatto Matteo,85,Team Saxo - Tinkoff,1:47:09 1:47:09,+6:40,,17,2013,-
29,32,86.0,+1:47:40,,86.0,Bookwalter Brent,86,BMC Racing Team,1:47:40 1:47:40,+5:47,,17,2013,-
32,135,87.0,+1:49:05,,87.0,Le Mével Christophe,87,"Cofidis, Solutions Crédits",1:49:05 1:49:05,+6:35,,17,2013,-
32,206,88.0,+1:49:12,,88.0,Lagutin Sergey,88,Vacansoleil - DCM,1:49:12 1:49:12,+6:08,,17,2013,-
31,105,89.0,+1:50:22,,90.0,Losada Alberto,89,Team Katusha,1:50:22 1:50:22,+6:49,,17,2013,▲1
26,203,90.0,+1:50:24,,95.0,De Gendt Thomas,90,Vacansoleil - DCM,1:50:24 1:50:24,+2:41,,17,2013,▲5
30,33,91.0,+1:50:58,,91.0,Burghardt Marcus,91,BMC Racing Team,1:50:58 1:50:58,+7:17,,17,2013,-
30,7,92.0,+1:51:24,,94.0,Siutsou Kanstantsin,92,Sky Procycling,1:51:24 1:51:24,+4:39,,17,2013,▲2
32,92,93.0,+1:51:33,,93.0,Bennati Daniele,93,Team Saxo - Tinkoff,1:51:33 1:51:33,+6:19,,17,2013,-
28,129,94.0,+1:51:49,,92.0,Rojas José Joaquín,94,Movistar Team,1:51:49 1:51:49,+7:31,,17,2013,▼2
27,136,95.0,+1:53:17,,98.0,Levarlet Guillaume,95,"Cofidis, Solutions Crédits",1:53:17 1:53:17,+4:23,,17,2013,▲3
26,15,96.0,+1:53:54,,99.0,Koren Kristijan,96,Cannondale Pro Cycling Team,1:53:54 1:53:54,+4:52,,17,2013,▲3
35,204,97.0,+1:54:07,,97.0,Flecha Juan Antonio,97,Vacansoleil - DCM,1:54:07 1:54:07,+5:21,,17,2013,-
28,52,98.0,+1:55:45,,96.0,Arashiro Yukiya,98,Team Europcar,1:55:45 1:55:45,+7:17,,17,2013,▼2
36,176,99.0,+1:56:47,,102.0,Millar David,99,Garmin Sharp,1:56:47 1:56:47,+4:45,,17,2013,▲3
29,137,100.0,+1:56:48,,101.0,Maté Luis Ángel,100,"Cofidis, Solutions Crédits",1:56:48 1:56:48,+5:17,,17,2013,▲1
31,102,101.0,+1:59:24,,103.0,Brutt Pavel,101,Team Katusha,1:59:24 1:59:24,+6:23,,17,2013,▲2
29,216,102.0,+1:59:59,,104.0,Marino Jean-Marc,102,Sojasun,1:59:59 1:59:59,+6:26,,17,2013,▲2
30,215,103.0,+2:00:31,,105.0,Lemoine Cyril,103,Sojasun,2:00:31 2:00:31,+5:30,,17,2013,▲2
25,177,104.0,+2:00:45,,100.0,Navardauskas Ramūnas,104,Garmin Sharp,2:00:45 2:00:45,+9:55,,17,2013,▼4
23,212,105.0,+2:01:16,,106.0,Delaplace Anthony,105,Sojasun,2:01:16 2:01:16,+5:33,,17,2013,▲1
28,154,106.0,+2:01:16,,108.0,Martin Tony,106,Omega Pharma - Quick-Step,",, 2:01:16",+3:06,,17,2013,▲2
27,13,107.0,+2:02:28,,112.0,De Marchi Alessandro,107,Cannondale Pro Cycling Team,2:02:28 2:02:28,+2:42,,17,2013,▲5
30,205,108.0,+2:02:42,,107.0,Hoogerland Johnny,108,Vacansoleil - DCM,2:02:42 2:02:42,+5:21,,17,2013,▼1
29,16,109.0,+2:05:04,,110.0,Marangoni Alan,109,Cannondale Pro Cycling Team,2:05:04 2:05:04,+6:13,,17,2013,▲1
33,45,110.0,+2:06:18,,111.0,Irizar Markel,110,RadioShack - Leopard,2:06:18 2:06:18,+7:04,,17,2013,▲1
26,123,111.0,+2:06:31,,109.0,Castroviejo Jonathan,111,Movistar Team,2:06:31 2:06:31,+8:05,,17,2013,▼2
28,12,112.0,+2:07:13,,113.0,Bodnar Maciej,112,Cannondale Pro Cycling Team,2:07:13 2:07:13,+6:32,,17,2013,▲1
27,218,113.0,+2:07:30,,115.0,Simon Julien,113,Sojasun,2:07:30 2:07:30,+5:47,,17,2013,▲2
33,22,114.0,+2:07:31,,114.0,Bak Lars Ytting,114,Lotto Belisol Team,2:07:31 2:07:31,+6:17,,17,2013,-
24,191,115.0,+2:08:48,,116.0,Degenkolb John,115,Team Argos - Shimano,2:08:48 2:08:48,+6:20,,17,2013,▲1
27,211,116.0,+2:10:01,,117.0,Feillu Brice,116,Sojasun,2:10:01 2:10:01,+6:27,,17,2013,▲1
26,87,117.0,+2:14:17,,119.0,Kadri Blel,117,AG2R La Mondiale,2:14:17 2:14:17,+5:12,,17,2013,▲2
31,169,118.0,+2:16:20,,120.0,Wynants Maarten,118,Belkin-Pro Cycling Team,2:16:20 2:16:20,+7:05,,17,2013,▲2
27,161,119.0,+2:17:40,,124.0,Boom Lars,119,Belkin-Pro Cycling Team,2:17:40 2:17:40,+4:55,,17,2013,▲5
28,18,120.0,+2:17:41,,121.0,Sabatini Fabio,120,Cannondale Pro Cycling Team,2:17:41 2:17:41,+7:06,,17,2013,▲1
22,17,121.0,+2:17:43,,125.0,Moser Moreno,121,Cannondale Pro Cycling Team,2:17:43 2:17:43,+3:20,,17,2013,▲4
24,144,122.0,+2:18:36,,123.0,Favilli Elia,122,Lampre - Merida,2:18:36 2:18:36,+6:05,,17,2013,▲1
26,107,123.0,+2:20:39,,122.0,Smukulis Gatis,123,Team Katusha,2:20:39 2:20:39,+8:15,,17,2013,▼1
31,24,124.0,+2:20:59,,126.0,Greipel André,124,Lotto Belisol Team,2:20:59 2:20:59,+6:17,,17,2013,▲2
30,78,125.0,+2:23:48,,130.0,Roy Jérémy,125,FDJ.fr,2:23:48 2:23:48,+3:27,,17,2013,▲5
23,158,126.0,+2:24:21,,127.0,Trentin Matteo,126,Omega Pharma - Quick-Step,2:24:21 2:24:21,+6:21,,17,2013,▲1
29,125,127.0,+2:25:06,,128.0,Erviti Imanol,127,Movistar Team,2:25:06 2:25:06,+6:59,,17,2013,▲1
33,96,128.0,+2:27:47,,133.0,Paulinho Sérgio Miguel,128,Team Saxo - Tinkoff,2:27:47 2:27:47,+4:49,,17,2013,▲5
25,187,129.0,+2:28:01,,131.0,Meyer Cameron,129,Orica GreenEDGE,2:28:01 2:28:01,+7:10,,17,2013,▲2
28,195,130.0,+2:28:17,,129.0,Fröhlinger Johannes,130,Team Argos - Shimano,2:28:17 2:28:17,+8:03,,17,2013,▼1
23,143,131.0,+2:28:55,,132.0,Cimolai Davide,131,Lampre - Merida,2:28:55 2:28:55,+5:58,,17,2013,▲1
25,58,132.0,+2:30:22,,137.0,Veilleux David,132,Team Europcar,2:30:22 2:30:22,+6:38,,17,2013,▲5
31,28,133.0,+2:30:34,,136.0,Sieberg Marcel,133,Lotto Belisol Team,2:30:34 2:30:34,+6:57,,17,2013,▲3
32,84,134.0,+2:31:01,,134.0,Dumoulin Samuel,134,AG2R La Mondiale,2:31:01 2:31:01,+7:59,,17,2013,-
31,88,135.0,+2:31:09,,140.0,Minard Sébastien,135,AG2R La Mondiale,2:31:09 2:31:09,+6:15,,17,2013,▲5
27,134,136.0,+2:31:25,,142.0,García Egoitz,136,"Cofidis, Solutions Crédits",2:31:25 2:31:25,+5:43,,17,2013,▲6
26,103,137.0,+2:31:35,,139.0,Kristoff Alexander,137,Team Katusha,2:31:35 2:31:35,+7:03,,17,2013,▲2
29,157,138.0,+2:31:59,,138.0,Terpstra Niki,138,Omega Pharma - Quick-Step,2:31:59 2:31:59,+7:54,,17,2013,-
33,104,139.0,+2:32:09,,141.0,Kuschynski Aleksandr,139,Team Katusha,2:32:09 2:32:09,+6:33,,17,2013,▲2
20,68,140.0,+2:32:59,,135.0,Lutsenko Alexey,140,Astana Pro Team,2:32:59 2:32:59,+9:32,,17,2013,▼5
28,151,141.0,+2:33:49,,143.0,Cavendish Mark,141,Omega Pharma - Quick-Step,2:33:49 2:33:49,+7:35,,17,2013,▲2
25,119,142.0,+2:35:58,,148.0,Sicard Romain,142,Euskaltel - Euskadi,2:35:58 2:35:58,+3:28,,17,2013,▲6
30,209,143.0,+2:36:14,,150.0,Westra Lieuwe,143,Vacansoleil - DCM,2:36:14 2:36:14,+2:29,,17,2013,▲7
33,192,144.0,+2:37:12,,144.0,Curvers Roy,144,Team Argos - Shimano,2:37:12 2:37:12,+6:43,,17,2013,-
34,75,145.0,+2:37:40,,145.0,Fischer Murilo Antonio,145,FDJ.fr,2:37:40 2:37:40,+6:21,,17,2013,-
28,172,146.0,+2:37:56,,149.0,Bauer Jack,146,Garmin Sharp,2:37:56 2:37:56,+5:07,,17,2013,▲3
32,5,147.0,+2:39:50,,146.0,López David,147,Sky Procycling,2:39:50 2:39:50,+8:20,,17,2013,▼1
26,8,148.0,+2:40:32,,147.0,Stannard Ian,148,Sky Procycling,2:40:32 2:40:32,+8:48,,17,2013,▼1
32,156,149.0,+2:40:49,,152.0,Steegmans Gert,149,Omega Pharma - Quick-Step,2:40:49 2:40:49,+6:41,,17,2013,▲3
25,57,150.0,+2:41:03,,154.0,Reza Kévin,150,Team Europcar,2:41:03 2:41:03,+5:25,,17,2013,▲4
24,168,151.0,+2:41:31,,151.0,Vanmarcke Sep,151,Belkin-Pro Cycling Team,2:41:31 2:41:31,+7:33,,17,2013,-
25,207,152.0,+2:41:56,,153.0,van Poppel Boy,152,Vacansoleil - DCM,2:41:56 2:41:56,+6:37,,17,2013,▲1
31,118,153.0,+2:42:46,,158.0,Pérez Rubén,153,Euskaltel - Euskadi,2:42:46 2:42:46,+5:09,,17,2013,▲5
30,145,154.0,+2:43:01,,157.0,Ferrari Roberto,154,Lampre - Merida,2:43:01 2:43:01,+5:50,,17,2013,▲3
33,155,155.0,+2:43:20,,159.0,Pineau Jérôme,155,Omega Pharma - Quick-Step,2:43:20 2:43:20,+5:18,,17,2013,▲4
30,193,156.0,+2:43:36,,155.0,de Kort Koen,156,Team Argos - Shimano,2:43:36 2:43:36,+7:26,,17,2013,▼1
39,188,157.0,+2:44:52,,164.0,O'Grady Stuart,157,Orica GreenEDGE,2:44:52 2:44:52,+3:51,,17,2013,▲7
27,9,158.0,+2:45:17,,163.0,Thomas Geraint,158,Sky Procycling,2:45:17 2:45:17,+5:34,,17,2013,▲5
36,26,159.0,+2:46:01,,161.0,Henderson Gregory,159,Lotto Belisol Team,2:46:01 2:46:01,+6:51,,17,2013,▲2
27,163,160.0,+2:46:15,,162.0,Leezer Tom,160,Belkin-Pro Cycling Team,2:46:15 2:46:15,+6:57,,17,2013,▲2
24,115,161.0,+2:47:10,,160.0,Lobato Juan José,161,Euskaltel - Euskadi,2:47:10 2:47:10,+8:25,,17,2013,▼1
31,72,162.0,+2:47:37,,156.0,Bonnet William,162,FDJ.fr,2:47:37 2:47:37,+10:39,,17,2013,▼6
31,19,163.0,+2:47:56,,165.0,Vandborg Brian Bach,163,Cannondale Pro Cycling Team,2:47:56 2:47:56,+6:30,,17,2013,▲2
26,184,164.0,+2:48:38,,166.0,Goss Matthew,164,Orica GreenEDGE,2:48:38 2:48:38,+5:44,,17,2013,▲2
28,27,165.0,+2:49:18,,167.0,Roelandts Jürgen,165,Lotto Belisol Team,2:49:18 2:49:18,+6:10,,17,2013,▲2
32,55,166.0,+2:50:10,,168.0,Gène Yohann,166,Team Europcar,2:50:10 2:50:10,+5:51,,17,2013,▲2
28,198,167.0,+2:51:15,,170.0,Timmer Albert,167,Team Argos - Shimano,2:51:15 2:51:15,+5:24,,17,2013,▲3
33,186,168.0,+2:51:23,,169.0,Lancaster Brett,168,Orica GreenEDGE,2:51:23 2:51:23,+5:53,,17,2013,▲1
25,197,169.0,+2:51:53,,172.0,Kittel Marcel,169,Team Argos - Shimano,2:51:53 2:51:53,+4:17,,17,2013,▲3
33,29,170.0,+2:54:09,,171.0,Willems Frederik,170,Lotto Belisol Team,2:54:09 2:54:09,+7:25,,17,2013,▲1
28,214,171.0,+2:59:35,,175.0,Hivert Jonathan,171,Sojasun,2:59:35 2:59:35,+4:23,,17,2013,▲4
24,53,172.0,+3:00:46,,173.0,Cousin Jérôme,172,Team Europcar,3:00:46 3:00:46,+6:02,,17,2013,▲1
26,202,173.0,+3:01:29,,176.0,Boeckmans Kris,173,Vacansoleil - DCM,3:01:29 3:01:29,+6:16,,17,2013,▲3
32,62,174.0,+3:03:34,,177.0,Bazayev Assan,174,Astana Pro Team,3:03:34 3:03:34,+7:46,,17,2013,▲3
28,199,175.0,+3:05:16,,174.0,Veelers Tom,175,Team Argos - Shimano,3:05:16 3:05:16,+10:27,,17,2013,▼1
36,189,176.0,+3:05:31,,179.0,Tuft Svein,176,Orica GreenEDGE,3:05:31 3:05:31,+8:01,,17,2013,▲3
33,69,177.0,+3:05:43,,178.0,Muravyev Dmitriy,177,Astana Pro Team,3:05:43 3:05:43,+9:03,,17,2013,▲1
28,1,1.0,+0:00,,1.0,Froome Chris,1,Sky Procycling,71:02:19 71:02:19,+0:00,,18,2013,-
30,91,2.0,+5:11,,2.0,Contador Alberto,2,Team Saxo - Tinkoff,5:11 5:11,+0:37,,18,2013,-
23,128,3.0,+5:32,,5.0,Quintana Nairo,3,Movistar Team,5:32 5:32,-1:26,,18,2013,▲2
27,94,4.0,+5:44,,3.0,Kreuziger Roman,4,Team Saxo - Tinkoff,5:44 5:44,+0:53,,18,2013,▼1
34,101,5.0,+5:58,,6.0,Rodríguez Joaquim,5,Team Katusha,5:58 5:58,-1:23,,18,2013,▲1
26,164,6.0,+8:58,,4.0,Mollema Bauke,6,Belkin-Pro Cycling Team,8:58 8:58,+2:35,,18,2013,▼2
28,63,7.0,+9:33,,8.0,Fuglsang Jakob,7,Astana Pro Team,9:33 9:33,+0:37,,18,2013,▲1
33,98,8.0,+14:26,,11.0,Rogers Michael,8,Team Saxo - Tinkoff,14:26 14:26,+1:07,,18,2013,▲3
23,153,9.0,+14:38,,9.0,Kwiatkowski Michał,9,Omega Pharma - Quick-Step,14:38 14:38,+3:28,,18,2013,-
32,167,10.0,+14:39,,7.0,ten Dam Laurens,10,Belkin-Pro Cycling Team,14:39 14:39,+6:16,,18,2013,▼3
33,121,11.0,+14:56,,12.0,Valverde Alejandro,11,Movistar Team,14:56 14:56,-0:16,,18,2013,▲1
24,178,12.0,+16:24,,13.0,Talansky Andrew,12,Garmin Sharp,16:24 16:24,+1:11,,18,2013,▲1
30,139,13.0,+19:18,,14.0,Navarro Daniel,13,"Cofidis, Solutions Crédits",19:18 19:18,+2:35,,18,2013,▲1
30,47,14.0,+19:56,,15.0,Monfort Maxime,14,RadioShack - Leopard,19:56 19:56,+2:52,,18,2013,▲1
29,116,15.0,+24:13,,17.0,Nieve Mikel,15,Euskaltel - Euskadi,24:13 24:13,+0:37,,18,2013,▲2
31,106,16.0,+30:05,,19.0,Moreno Daniel,16,Team Katusha,30:05 30:05,+2:30,,18,2013,▲3
22,82,17.0,+30:45,,20.0,Bardet Romain,17,AG2R La Mondiale,30:45 30:45,+2:02,,18,2013,▲3
28,41,18.0,+31:19,,16.0,Schleck Andy,18,RadioShack - Leopard,31:19 31:19,+7:45,,18,2013,▼2
26,175,19.0,+34:22,,10.0,Martin Dan,19,Garmin Sharp,34:22 34:22,+21:32,,18,2013,▼9
28,6,20.0,+37:42,,27.0,Porte Richie,20,Sky Procycling,37:42 37:42,+0:00,,18,2013,▲7
27,42,21.0,+40:08,,24.0,Bakelants Jan,21,RadioShack - Leopard,40:08 40:08,+3:07,,18,2013,▲3
34,149,22.0,+41:05,,28.0,Serpa José Rodolfo,22,Lampre - Merida,41:05 41:05,+1:40,,18,2013,▲6
34,152,23.0,+41:13,,23.0,Chavanel Sylvain,23,Omega Pharma - Quick-Step,41:13 41:13,+5:56,,18,2013,-
30,111,24.0,+42:09,,29.0,Antón Igor,24,Euskaltel - Euskadi,42:09 42:09,+2:02,,18,2013,▲5
27,162,25.0,+43:48,,30.0,Gesink Robert,25,Belkin-Pro Cycling Team,43:48 43:48,+2:35,,18,2013,▲5
34,86,26.0,+44:24,,31.0,Gadret John,26,AG2R La Mondiale,44:24 44:24,+2:04,,18,2013,▲5
30,36,27.0,+44:46,,22.0,Morabito Steve,27,BMC Racing Team,44:46 44:46,+10:07,,18,2013,▼5
26,51,28.0,+45:41,,32.0,Rolland Pierre,28,Team Europcar,45:41 45:41,+2:41,,18,2013,▲4
36,31,29.0,+46:16,,18.0,Evans Cadel,29,BMC Racing Team,46:16 46:16,+21:32,,18,2013,▼11
28,159,30.0,+46:39,,25.0,Velits Peter,30,Omega Pharma - Quick-Step,46:39 46:39,+9:30,,18,2013,▼5
25,201,31.0,+49:56,,33.0,Poels Wout,31,Vacansoleil - DCM,49:56 49:56,+2:32,,18,2013,▲2
26,124,32.0,+50:56,,21.0,Costa Rui,32,Movistar Team,50:56 50:56,+21:32,,18,2013,▼11
27,77,33.0,+51:59,,35.0,Jeannesson Arnold,33,FDJ.fr,51:59 51:59,+3:21,,18,2013,▲2
38,46,34.0,+58:47,,26.0,Klöden Andreas,34,RadioShack - Leopard,58:47 58:47,+21:32,,18,2013,▼8
32,89,35.0,+59:09,,43.0,Riblon Christophe,35,AG2R La Mondiale,59:09 59:09,-3:38,,18,2013,▲8
25,54,36.0,+59:55,,37.0,Gautier Cyril,36,Team Europcar,59:55 59:55,+9:30,,18,2013,▲1
33,112,37.0,+1:02:13,,38.0,Astarloza Mikel,37,Euskaltel - Euskadi,1:02:13 1:02:13,+11:12,,18,2013,▲1
32,85,38.0,+1:06:51,,41.0,Dupont Hubert,38,AG2R La Mondiale,1:06:51 1:06:51,+5:56,,18,2013,▲3
24,39,39.0,+1:07:22,,50.0,van Garderen Tejay,39,BMC Racing Team,1:07:22 1:07:22,-2:39,,18,2013,▲11
36,49,40.0,+1:09:21,,40.0,Zubeldia Haimar,40,RadioShack - Leopard,1:09:21 1:09:21,+9:30,,18,2013,-
30,109,41.0,+1:13:01,,39.0,Vorganov Eduard,41,Team Katusha,1:13:01 1:13:01,+18:38,,18,2013,▼2
29,97,42.0,+1:13:50,,34.0,Roche Nicolas,42,Team Saxo - Tinkoff,1:13:50 1:13:50,+26:25,,18,2013,▼8
32,217,43.0,+1:16:00,,36.0,Méderel Maxime,43,Sojasun,1:16:00 1:16:00,+26:25,,18,2013,▼7
25,219,44.0,+1:17:49,,49.0,Vuillermoz Alexis,44,Sojasun,1:17:49 1:17:49,+7:54,,18,2013,▲5
33,148,45.0,+1:24:11,,55.0,Niemiec Przemysław,45,Lampre - Merida,1:24:11 1:24:11,+10:26,,18,2013,▲10
34,166,46.0,+1:24:16,,42.0,Tankink Bram,46,Belkin-Pro Cycling Team,1:24:16 1:24:16,+21:32,,18,2013,▼4
26,23,47.0,+1:24:20,,58.0,De Clercq Bart,47,Lotto Belisol Team,1:24:20 1:24:20,+2:18,,18,2013,▲11
28,43,48.0,+1:26:05,,48.0,Didier Laurent,48,RadioShack - Leopard,1:26:05 1:26:05,+17:21,,18,2013,-
24,79,49.0,+1:26:41,,44.0,Vichot Arthur,49,FDJ.fr,1:26:41 1:26:41,+21:32,,18,2013,▼5
31,141,50.0,+1:26:50,,57.0,Cunego Damiano,50,Lampre - Merida,1:26:50 1:26:50,+5:39,,18,2013,▲7
22,194,51.0,+1:28:27,,47.0,Dumoulin Tom,51,Team Argos - Shimano,1:28:27 1:28:27,+21:32,,18,2013,▼4
29,165,52.0,+1:28:28,,61.0,Nordhaug Lars Petter,52,Belkin-Pro Cycling Team,1:28:28 1:28:28,+3:31,,18,2013,▲9
33,127,53.0,+1:29:17,,53.0,Plaza Rubén,53,Movistar Team,1:29:17 1:29:17,+16:04,,18,2013,-
26,122,54.0,+1:31:20,,54.0,Amador Andrey,54,Movistar Team,1:31:20 1:31:20,+18:07,,18,2013,-
25,76,55.0,+1:31:36,,63.0,Geniez Alexandre,55,FDJ.fr,1:31:36 1:31:36,+2:35,,18,2013,▲8
29,108,56.0,+1:32:01,,45.0,Trofimov Yuri,56,Team Katusha,1:32:01 1:32:01,+26:25,,18,2013,▼11
26,56,57.0,+1:32:35,,51.0,Malacarne Davide,57,Team Europcar,1:32:35 1:32:35,+21:32,,18,2013,▼6
31,34,58.0,+1:32:53,,46.0,Gilbert Philippe,58,BMC Racing Team,1:32:53 1:32:53,+26:25,,18,2013,▼12
25,44,59.0,+1:33:40,,52.0,Gallopin Tony,59,RadioShack - Leopard,1:33:40 1:33:40,+21:32,,18,2013,▼7
31,93,60.0,+1:36:52,,59.0,Hernández Jesús,60,Team Saxo - Tinkoff,1:36:52 1:36:52,+13:09,,18,2013,▼1
31,35,61.0,+1:38:10,,56.0,Moinard Amaël,61,BMC Racing Team,1:38:10 1:38:10,+21:32,,18,2013,▼5
32,171,62.0,+1:41:15,,65.0,Hesjedal Ryder,62,Garmin Sharp,1:41:15 1:41:15,+9:14,,18,2013,▲3
34,59,63.0,+1:41:16,,72.0,Voeckler Thomas,63,Team Europcar,1:41:16 1:41:16,+6:16,,18,2013,▲9
35,173,64.0,+1:41:37,,67.0,Danielson Tom,64,Garmin Sharp,1:41:37 1:41:37,+9:14,,18,2013,▲3
32,25,65.0,+1:47:22,,62.0,Hansen Adam,65,Lotto Belisol Team,1:47:22 1:47:22,+18:38,,18,2013,▼3
34,74,66.0,+1:48:24,,76.0,Fédrigo Pierrick,66,FDJ.fr,1:48:24 1:48:24,+9:30,,18,2013,▲10
28,185,67.0,+1:50:54,,60.0,Impey Daryl,67,Orica GreenEDGE,1:50:54 1:50:54,+26:25,,18,2013,▼7
32,147,68.0,+1:52:02,,64.0,Mori Manuele,68,Lampre - Merida,1:52:02 1:52:02,+21:32,,18,2013,▼4
41,48,69.0,+1:53:39,,79.0,Voigt Jens,69,RadioShack - Leopard,1:53:39 1:53:39,+11:56,,18,2013,▲10
32,182,70.0,+1:54:08,,68.0,Albasini Michael,70,Orica GreenEDGE,1:54:08 1:54:08,+21:32,,18,2013,▼2
28,65,71.0,+1:54:52,,70.0,Gavazzi Francesco,71,Astana Pro Team,1:54:52 1:54:52,+20:44,,18,2013,▼1
24,3,72.0,+1:56:48,,81.0,Kennaugh Peter,72,Sky Procycling,1:56:48 1:56:48,+12:34,,18,2013,▲9
26,133,73.0,+1:57:36,,73.0,Coppel Jérôme,73,"Cofidis, Solutions Crédits",1:57:36 1:57:36,+21:32,,18,2013,-
33,181,74.0,+1:58:43,,66.0,Gerrans Simon,74,Orica GreenEDGE,1:58:43 1:58:43,+26:25,,18,2013,▼8
27,136,75.0,+1:58:48,,95.0,Levarlet Guillaume,75,"Cofidis, Solutions Crédits",1:58:48 1:58:48,+5:31,,18,2013,▲20
23,138,76.0,+1:58:59,,69.0,Molard Rudy,76,"Cofidis, Solutions Crédits",1:58:59 1:58:59,+25:31,,18,2013,▼7
28,213,77.0,+2:00:41,,80.0,El Fares Julien,77,Sojasun,2:00:41 2:00:41,+18:38,,18,2013,▲3
31,64,78.0,+2:00:54,,71.0,Gasparotto Enrico,78,Astana Pro Team,2:00:54 2:00:54,+26:25,,18,2013,▼7
23,11,79.0,+2:01:30,,75.0,Sagan Peter,79,Cannondale Pro Cycling Team,2:01:30 2:01:30,+23:28,,18,2013,▼4
33,37,80.0,+2:03:08,,74.0,Quinziato Manuel,80,BMC Racing Team,2:03:08 2:03:08,+26:25,,18,2013,▼6
27,196,81.0,+2:03:44,,83.0,Geschke Simon,81,Team Argos - Shimano,2:03:44 2:03:44,+18:52,,18,2013,▲2
24,114,82.0,+2:04:14,,77.0,Izagirre Ion,82,Euskaltel - Euskadi,2:04:14 2:04:14,+24:35,,18,2013,▼5
27,13,83.0,+2:04:37,,107.0,De Marchi Alessandro,83,Cannondale Pro Cycling Team,2:04:37 2:04:37,+2:09,,18,2013,▲24
27,183,84.0,+2:06:24,,82.0,Clarke Simon,84,Orica GreenEDGE,2:06:24 2:06:24,+21:32,,18,2013,▼2
33,117,85.0,+2:07:49,,78.0,Oroz Juan José,85,Euskaltel - Euskadi,2:07:49 2:07:49,+26:25,,18,2013,▼7
32,206,86.0,+2:07:50,,88.0,Lagutin Sergey,86,Vacansoleil - DCM,2:07:50 2:07:50,+18:38,,18,2013,▲2
29,32,87.0,+2:09:12,,86.0,Bookwalter Brent,87,BMC Racing Team,2:09:12 2:09:12,+21:32,,18,2013,▼1
39,99,88.0,+2:09:18,,85.0,Tosatto Matteo,88,Team Saxo - Tinkoff,2:09:18 2:09:18,+22:09,,18,2013,▼3
26,203,89.0,+2:11:56,,90.0,De Gendt Thomas,89,Vacansoleil - DCM,2:11:56 2:11:56,+21:32,,18,2013,▲1
