Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,UCI.1,stage,year,▼▲
33.0,128.0,95.0,+3:27:15,,90.0,Roy Jérémy,95.0,FDJ,3:27:15 3:27:15,+29:50,,,20,2016,▼5
26.0,32.0,96.0,+3:27:15,,94.0,Sagan Peter,96.0,Tinkoff,",, 3:27:15",+23:59,,,20,2016,▼2
30.0,76.0,97.0,+3:28:33,,105.0,Hollenstein Reto,97.0,IAM Cycling,3:28:33 3:28:33,+7:59,,,20,2016,▲8
31.0,185.0,98.0,+3:30:05,,92.0,Martin Tony,98.0,Etixx - Quick Step,3:30:05 3:30:05,+32:01,,,20,2016,▼6
32.0,55.0,99.0,+3:33:29,,99.0,Martens Paul,99.0,Team LottoNL-Jumbo,3:33:29 3:33:29,+19:40,,,20,2016,-
24.0,67.0,100.0,+3:33:29,,108.0,Stuyven Jasper,100.0,Trek - Segafredo,",, 3:33:29",+10:57,,,20,2016,▲8
35.0,166.0,101.0,+3:34:26,,97.0,Hansen Adam,101.0,Lotto Soudal,3:34:26 3:34:26,+25:34,,,20,2016,▼4
30.0,139.0,102.0,+3:36:25,,110.0,Voss Paul,102.0,Bora - Argon 18,3:36:25 3:36:25,+11:48,,,20,2016,▲8
22.0,158.0,103.0,+3:38:17,,103.0,Pibernik Luka,103.0,Lampre - Merida,3:38:17 3:38:17,+18:17,,,20,2016,-
35.0,3.0,104.0,+3:38:41,,100.0,Kiryienka Vasil,104.0,Team Sky,3:38:41 3:38:41,+23:39,,,20,2016,▼4
27.0,57.0,105.0,+3:40:02,,109.0,Vanmarcke Sep,105.0,Team LottoNL-Jumbo,3:40:02 3:40:02,+15:39,,,20,2016,▲4
31.0,219.0,106.0,+3:40:09,,98.0,Vachon Florian,106.0,Fortuneo - Vital Concept,3:40:09 3:40:09,+29:50,,,20,2016,▼8
28.0,194.0,107.0,+3:42:42,,121.0,Edet Nicolas,107.0,"Cofidis, Solutions Crédits",3:42:42 3:42:42,+8:33,,,20,2016,▲14
24.0,173.0,108.0,+3:44:54,,102.0,Duchesne Antoine,108.0,Direct Energie,3:44:54 3:44:54,+25:22,,,20,2016,▼6
32.0,14.0,109.0,+3:46:42,,116.0,Erviti Imanol,109.0,Movistar Team,3:46:42 3:46:42,+16:35,,,20,2016,▲7
29.0,103.0,110.0,+3:47:29,,101.0,Boasson Hagen Edvald,110.0,Team Dimension Data,3:47:29 3:47:29,+30:16,,,20,2016,▼9
25.0,207.0,111.0,+3:47:40,,107.0,Matthews Michael,111.0,ORICA-BikeExchange,3:47:40 3:47:40,+25:34,,,20,2016,▼4
23.0,56.0,112.0,+3:50:43,,123.0,Roosen Timo,112.0,Team LottoNL-Jumbo,3:50:43 3:50:43,+15:39,,,20,2016,▲11
25.0,203.0,113.0,+3:51:55,,106.0,Durbridge Luke,113.0,ORICA-BikeExchange,3:51:55 3:51:55,+29:50,,,20,2016,▼7
24.0,171.0,114.0,+3:51:57,,111.0,Coquard Bryan,114.0,Direct Energie,3:51:57 3:51:57,+25:50,,,20,2016,▼3
26.0,189.0,115.0,+3:52:50,,137.0,Vermote Julien,115.0,Etixx - Quick Step,3:52:50 3:52:50,+6:40,,,20,2016,▲22
27.0,106.0,116.0,+3:56:30,,112.0,Janse van Rensburg Reinardt,116.0,Team Dimension Data,3:56:30 3:56:30,+29:50,,,20,2016,▼4
31.0,152.0,117.0,+3:57:06,,117.0,Arashiro Yukiya,117.0,Lampre - Merida,3:57:06 3:57:06,+25:50,,,20,2016,-
32.0,92.0,118.0,+3:57:49,,135.0,Bookwalter Brent,118.0,BMC Racing Team,3:57:49 3:57:49,+13:07,,,20,2016,▲17
24.0,188.0,119.0,+3:57:58,,113.0,Vakoč Petr,119.0,Etixx - Quick Step,3:57:58 3:57:58,+29:50,,,20,2016,▼6
27.0,206.0,120.0,+3:58:10,,131.0,Juul-Jensen Christopher,120.0,ORICA-BikeExchange,3:58:10 3:58:10,+17:51,,,20,2016,▲11
36.0,63.0,121.0,+3:58:17,,114.0,Irizar Markel,121.0,Trek - Segafredo,3:58:17 3:58:17,+29:50,,,20,2016,▼7
27.0,193.0,122.0,+3:58:36,,122.0,Cousin Jérôme,122.0,"Cofidis, Solutions Crédits",3:58:36 3:58:36,+23:39,,,20,2016,-
24.0,83.0,123.0,+3:59:12,,115.0,Craddock Lawson,123.0,Cannondale-Drapac Pro Cycling Team,3:59:12 3:59:12,+29:40,,,20,2016,▼8
25.0,102.0,124.0,+4:02:12,,118.0,Berhane Natnael,124.0,Team Dimension Data,4:02:12 4:02:12,+29:50,,,20,2016,▼6
36.0,112.0,125.0,+4:03:16,,119.0,Curvers Roy,125.0,Team Giant - Alpecin,4:03:16 4:03:16,+29:28,,,20,2016,▼6
36.0,64.0,126.0,+4:03:44,,120.0,Rast Grégory,126.0,Trek - Segafredo,4:03:44 4:03:44,+29:50,,,20,2016,▼6
31.0,168.0,127.0,+4:05:22,,124.0,Roelandts Jürgen,127.0,Lotto Soudal,4:05:22 4:05:22,+29:28,,,20,2016,▼3
34.0,122.0,128.0,+4:06:18,,125.0,Bonnet William,128.0,FDJ,4:06:18 4:06:18,+29:50,,,20,2016,▼3
28.0,134.0,129.0,+4:06:23,,142.0,Benedetti Cesare,129.0,Bora - Argon 18,4:06:23 4:06:23,+18:41,,,20,2016,▲13
39.0,148.0,130.0,+4:08:07,,133.0,Vicioso Ángel,130.0,Team Katusha,4:08:07 4:08:07,+26:06,,,20,2016,▲3
35.0,44.0,131.0,+4:08:08,,126.0,Dumoulin Samuel,131.0,AG2R La Mondiale,4:08:08 4:08:08,+29:50,,,20,2016,▼5
28.0,84.0,132.0,+4:08:22,,127.0,Howes Alex,132.0,Cannondale-Drapac Pro Cycling Team,4:08:22 4:08:22,+29:50,,,20,2016,▼5
35.0,202.0,133.0,+4:09:04,,128.0,Albasini Michael,133.0,ORICA-BikeExchange,4:09:04 4:09:04,+30:16,,,20,2016,▼5
34.0,161.0,134.0,+4:09:17,,130.0,Greipel André,134.0,Lotto Soudal,4:09:17 4:09:17,+29:28,,,20,2016,▼4
28.0,87.0,135.0,+4:09:40,,129.0,Navardauskas Ramūnas,135.0,Cannondale-Drapac Pro Cycling Team,4:09:40 4:09:40,+30:16,,,20,2016,▼6
38.0,204.0,136.0,+4:10:33,,132.0,Hayman Mathew,136.0,ORICA-BikeExchange,4:10:33 4:10:33,+29:50,,,20,2016,▼4
32.0,153.0,137.0,+4:12:53,,149.0,Bono Matteo,137.0,Lampre - Merida,4:12:53 4:12:53,+16:35,,,20,2016,▲12
33.0,197.0,138.0,+4:13:49,,134.0,Lemoine Cyril,138.0,"Cofidis, Solutions Crédits",4:13:49 4:13:49,+29:50,,,20,2016,▼4
22.0,75.0,139.0,+4:14:48,,136.0,Enger Sondre Holst,139.0,IAM Cycling,4:14:48 4:14:48,+29:08,,,20,2016,▼3
34.0,59.0,140.0,+4:16:53,,139.0,Wynants Maarten,140.0,Team LottoNL-Jumbo,4:16:53 4:16:53,+29:50,,,20,2016,▼1
33.0,183.0,141.0,+4:16:57,,141.0,Keisse Iljo,141.0,Etixx - Quick Step,4:16:57 4:16:57,+29:50,,,20,2016,-
35.0,104.0,142.0,+4:17:03,,138.0,Cummings Steve,142.0,Team Dimension Data,4:17:03 4:17:03,+30:16,,,20,2016,▼4
28.0,199.0,143.0,+4:18:15,,140.0,Soupe Geoffrey,143.0,"Cofidis, Solutions Crédits",4:18:15 4:18:15,+31:10,,,20,2016,▼3
27.0,117.0,144.0,+4:21:41,,143.0,Sinkeldam Ramon,144.0,Team Giant - Alpecin,4:21:41 4:21:41,+30:16,,,20,2016,▼1
33.0,186.0,145.0,+4:22:02,,145.0,Richeze Maximiliano,145.0,Etixx - Quick Step,4:22:02 4:22:02,+29:28,,,20,2016,-
42.0,38.0,146.0,+4:22:05,,144.0,Tosatto Matteo,146.0,Tinkoff,4:22:05 4:22:05,+29:36,,,20,2016,▼2
27.0,215.0,147.0,+4:23:01,,146.0,Fonseca Armindo,147.0,Fortuneo - Vital Concept,4:23:01 4:23:01,+29:50,,,20,2016,▼1
23.0,47.0,148.0,+4:23:42,,159.0,Gougeard Alexis,148.0,AG2R La Mondiale,4:23:42 4:23:42,+22:38,,,20,2016,▲11
27.0,113.0,149.0,+4:24:24,,147.0,Degenkolb John,149.0,Team Giant - Alpecin,4:24:24 4:24:24,+29:50,,,20,2016,▼2
29.0,144.0,150.0,+4:24:28,,148.0,Kristoff Alexander,150.0,Team Katusha,4:24:28 4:24:28,+29:50,,,20,2016,▼2
31.0,187.0,151.0,+4:26:39,,150.0,Sabatini Fabio,151.0,Etixx - Quick Step,4:26:39 4:26:39,+29:36,,,20,2016,▼1
26.0,7.0,152.0,+4:27:49,,161.0,Rowe Luke,152.0,Team Sky,4:27:49 4:27:49,+25:34,,,20,2016,▲9
29.0,85.0,153.0,+4:28:01,,162.0,Koren Kristijan,153.0,Cannondale-Drapac Pro Cycling Team,4:28:01 4:28:01,+25:34,,,20,2016,▲9
31.0,119.0,154.0,+4:28:11,,151.0,Timmer Albert,154.0,Team Giant - Alpecin,4:28:11 4:28:11,+30:16,,,20,2016,▼3
33.0,138.0,155.0,+4:28:33,,152.0,Schillinger Andreas,155.0,Bora - Argon 18,4:28:33 4:28:33,+30:16,,,20,2016,▼3
39.0,167.0,156.0,+4:29:22,,153.0,Henderson Gregory,156.0,Lotto Soudal,4:29:22 4:29:22,+29:50,,,20,2016,▼3
31.0,34.0,157.0,+4:29:38,,157.0,Gatto Oscar,157.0,Tinkoff,4:29:38 4:29:38,+29:28,,,20,2016,-
23.0,196.0,158.0,+4:29:47,,156.0,Laporte Christophe,158.0,"Cofidis, Solutions Crédits",4:29:47 4:29:47,+29:50,,,20,2016,▼2
35.0,174.0,159.0,+4:30:02,,155.0,Gène Yohann,159.0,Direct Energie,4:30:02 4:30:02,+30:14,,,20,2016,▼4
31.0,33.0,160.0,+4:30:30,,154.0,Bodnar Maciej,160.0,Tinkoff,4:30:30 4:30:30,+30:42,,,20,2016,▼6
23.0,53.0,161.0,+4:30:34,,158.0,Groenewegen Dylan,161.0,Team LottoNL-Jumbo,4:30:34 4:30:34,+29:50,,,20,2016,▼3
26.0,212.0,162.0,+4:31:10,,166.0,Breen Vegard,162.0,Fortuneo - Vital Concept,4:31:10 4:31:10,+25:34,,,20,2016,▲4
29.0,8.0,163.0,+4:31:34,,167.0,Stannard Ian,163.0,Team Sky,4:31:34 4:31:34,+25:34,,,20,2016,▲4
25.0,143.0,164.0,+4:31:40,,168.0,Haller Marco,164.0,Team Katusha,4:31:40 4:31:40,+25:19,,,20,2016,▲4
33.0,58.0,165.0,+4:32:09,,163.0,Wagner Robert,165.0,Team LottoNL-Jumbo,4:32:09 4:32:09,+29:40,,,20,2016,▼2
25.0,176.0,166.0,+4:32:25,,160.0,Petit Adrien,166.0,Direct Energie,4:32:25 4:32:25,+31:10,,,20,2016,▼6
28.0,142.0,167.0,+4:34:45,,164.0,Guarnieri Jacopo,167.0,Team Katusha,4:34:45 4:34:45,+29:50,,,20,2016,▼3
28.0,181.0,168.0,+4:35:06,,165.0,Kittel Marcel,168.0,Etixx - Quick Step,4:35:06 4:35:06,+29:50,,,20,2016,▼3
26.0,154.0,169.0,+4:39:37,,169.0,Cimolai Davide,169.0,Lampre - Merida,4:39:37 4:39:37,+29:50,,,20,2016,-
34.0,169.0,170.0,+4:40:24,,170.0,Sieberg Marcel,170.0,Lotto Soudal,4:40:24 4:40:24,+29:40,,,20,2016,-
24.0,216.0,171.0,+4:50:14,,171.0,McLay Daniel,171.0,Fortuneo - Vital Concept,4:50:14 4:50:14,+29:50,,,20,2016,-
35.0,105.0,172.0,+4:51:07,,172.0,Eisel Bernhard,172.0,Team Dimension Data,4:51:07 4:51:07,+29:50,,,20,2016,-
26.0,77.0,173.0,+4:55:13,,173.0,Howard Leigh,173.0,IAM Cycling,4:55:13 4:55:13,+29:50,,,20,2016,-
36.0,162.0,174.0,+5:01:18,,174.0,Bak Lars Ytting,174.0,Lotto Soudal,5:01:18 5:01:18,+29:50,,,20,2016,-
25.0,135.0,175.0,+5:17:14,,175.0,Bennett Sam,175.0,Bora - Argon 18,5:17:14 5:17:14,+30:16,,,20,2016,-
31.0,1.0,1.0,+0:00,500.0,1.0,Froome Chris,1.0,Team Sky,89:04:48 89:04:48,+0:00,200.0,1000.0,21,2016,-
25.0,41.0,2.0,+4:05,380.0,2.0,Bardet Romain,2.0,AG2R La Mondiale,4:05 4:05,+0:00,150.0,800.0,21,2016,-
26.0,11.0,3.0,+4:21,340.0,3.0,Quintana Nairo,3.0,Movistar Team,4:21 4:21,+0:00,120.0,675.0,21,2016,-
23.0,209.0,4.0,+4:42,300.0,4.0,Yates Adam,4.0,ORICA-BikeExchange,4:42 4:42,+0:00,110.0,575.0,21,2016,-
31.0,91.0,5.0,+5:17,280.0,5.0,Porte Richie,5.0,BMC Racing Team,5:17 5:17,+0:00,100.0,475.0,21,2016,-
36.0,12.0,6.0,+6:16,260.0,6.0,Valverde Alejandro,6.0,Movistar Team,6:16 6:16,+0:00,90.0,400.0,21,2016,-
37.0,141.0,7.0,+6:58,240.0,7.0,Rodríguez Joaquim,7.0,Team Katusha,6:58 6:58,+0:00,80.0,325.0,21,2016,-
24.0,157.0,8.0,+6:58,220.0,8.0,Meintjes Louis,8.0,Lampre - Merida,",, 6:58",+0:00,70.0,275.0,21,2016,-
29.0,184.0,9.0,+7:04,210.0,9.0,Martin Dan,9.0,Etixx - Quick Step,7:04 7:04,+0:00,60.0,225.0,21,2016,-
30.0,36.0,10.0,+7:11,200.0,10.0,Kreuziger Roman,10.0,Tinkoff,7:11 7:11,+0:00,50.0,175.0,21,2016,-
29.0,61.0,11.0,+13:13,190.0,11.0,Mollema Bauke,11.0,Trek - Segafredo,13:13 13:13,+0:00,40.0,150.0,21,2016,-
28.0,2.0,12.0,+18:51,180.0,12.0,Henao Sergio,12.0,Team Sky,18:51 18:51,+0:00,30.0,125.0,21,2016,-
26.0,21.0,13.0,+19:20,170.0,13.0,Aru Fabio,13.0,Astana Pro Team,19:20 19:20,+0:00,24.0,105.0,21,2016,-
27.0,126.0,14.0,+24:59,160.0,14.0,Reichenbach Sébastien,14.0,FDJ,24:59 24:59,+0:00,20.0,85.0,21,2016,-
30.0,9.0,15.0,+28:31,150.0,15.0,Thomas Geraint,15.0,Team Sky,28:31 28:31,+0:00,16.0,75.0,21,2016,-
29.0,81.0,16.0,+30:42,140.0,16.0,Rolland Pierre,16.0,Cannondale-Drapac Pro Cycling Team,30:42 30:42,+0:00,12.0,70.0,21,2016,-
32.0,5.0,17.0,+38:30,130.0,17.0,Nieve Mikel,17.0,Team Sky,38:30 38:30,+0:00,10.0,65.0,21,2016,-
33.0,72.0,18.0,+38:57,120.0,18.0,Clement Stef,18.0,IAM Cycling,38:57 38:57,+0:00,8.0,60.0,21,2016,-
27.0,79.0,19.0,+38:59,110.0,19.0,Pantano Jarlinson,19.0,IAM Cycling,38:59 38:59,+0:00,6.0,55.0,21,2016,-
28.0,49.0,20.0,+42:28,100.0,20.0,Vuillermoz Alexis,20.0,AG2R La Mondiale,42:28 42:28,+0:00,4.0,50.0,21,2016,-
23.0,131.0,21.0,+47:40,95.0,21.0,Buchmann Emanuel,21.0,Bora - Argon 18,47:40 47:40,+0:00,,40.0,21,2016,-
28.0,94.0,22.0,+48:23,90.0,22.0,Caruso Damiano,22.0,BMC Racing Team,48:23 48:23,+0:00,,40.0,21,2016,-
24.0,111.0,23.0,+52:14,85.0,23.0,Barguil Warren,23.0,Team Giant - Alpecin,52:14 52:14,+0:00,,40.0,21,2016,-
39.0,69.0,24.0,+53:06,80.0,24.0,Zubeldia Haimar,24.0,Trek - Segafredo,53:06 53:06,+0:00,,40.0,21,2016,-
26.0,149.0,25.0,+56:33,75.0,25.0,Zakarin Ilnur,25.0,Team Katusha,56:33 56:33,+0:00,,40.0,21,2016,-
29.0,25.0,26.0,+1:03:59,70.0,26.0,Kangert Tanel,26.0,Astana Pro Team,1:03:59 1:03:59,+0:00,,30.0,21,2016,-
26.0,37.0,27.0,+1:04:25,65.0,27.0,Majka Rafał,27.0,Tinkoff,1:04:25 1:04:25,+0:00,,30.0,21,2016,-
28.0,6.0,28.0,+1:06:57,60.0,28.0,Poels Wout,28.0,Team Sky,1:06:57 1:06:57,+0:00,,30.0,21,2016,-
27.0,99.0,29.0,+1:12:06,55.0,29.0,van Garderen Tejay,29.0,BMC Racing Team,1:12:06 1:12:06,+0:00,,30.0,21,2016,-
31.0,22.0,30.0,+1:19:59,50.0,30.0,Nibali Vincenzo,30.0,Astana Pro Team,1:19:59 1:19:59,+0:00,,30.0,21,2016,-
34.0,18.0,31.0,+1:21:00,45.0,31.0,Moreno Daniel,31.0,Movistar Team,1:21:00 1:21:00,+0:00,,25.0,21,2016,-
25.0,51.0,32.0,+1:24:38,40.0,32.0,Kelderman Wilco,32.0,Team LottoNL-Jumbo,1:24:38 1:24:38,+0:00,,25.0,21,2016,-
33.0,48.0,33.0,+1:25:14,35.0,33.0,Pozzovivo Domenico,33.0,AG2R La Mondiale,1:25:14 1:25:14,+0:00,,25.0,21,2016,-
36.0,65.0,34.0,+1:27:39,30.0,34.0,Schleck Fränk,34.0,Trek - Segafredo,1:27:39 1:27:39,+0:00,,25.0,21,2016,-
26.0,4.0,35.0,+1:32:19,25.0,35.0,Landa Mikel,35.0,Team Sky,1:32:19 1:32:19,+0:00,,25.0,21,2016,-
33.0,124.0,36.0,+1:38:30,25.0,36.0,Morabito Steve,36.0,FDJ,1:38:30 1:38:30,+0:00,,25.0,21,2016,-
27.0,27.0,37.0,+1:46:36,25.0,37.0,Rosa Diego,37.0,Astana Pro Team,1:46:36 1:46:36,+0:00,,25.0,21,2016,-
31.0,205.0,38.0,+1:50:51,25.0,38.0,Impey Daryl,38.0,ORICA-BikeExchange,1:50:51 1:50:51,+0:00,,25.0,21,2016,-
35.0,136.0,39.0,+1:55:28,25.0,39.0,Huzarski Bartosz,39.0,Bora - Argon 18,1:55:28 1:55:28,+0:00,,25.0,21,2016,-
29.0,163.0,40.0,+1:58:45,25.0,40.0,De Gendt Thomas,40.0,Lotto Soudal,1:58:45 1:58:45,+2:10,,25.0,21,2016,-
24.0,182.0,41.0,+2:00:09,25.0,41.0,Alaphilippe Julian,41.0,Etixx - Quick Step,2:00:09 2:00:09,+0:00,,20.0,21,2016,-
32.0,107.0,42.0,+2:00:38,25.0,42.0,Pauwels Serge,42.0,Team Dimension Data,2:00:38 2:00:38,+0:00,,20.0,21,2016,-
37.0,172.0,43.0,+2:02:53,25.0,43.0,Chavanel Sylvain,43.0,Direct Energie,2:02:53 2:02:53,+0:00,,20.0,21,2016,-
31.0,98.0,44.0,+2:06:13,25.0,44.0,Van Avermaet Greg,44.0,BMC Racing Team,2:06:13 2:06:13,+0:00,,20.0,21,2016,-
34.0,96.0,45.0,+2:06:36,25.0,45.0,Moinard Amaël,45.0,BMC Racing Team,2:06:36 2:06:36,+0:00,,20.0,21,2016,-
28.0,66.0,46.0,+2:07:22,25.0,46.0,Stetina Peter,46.0,Trek - Segafredo,2:07:22 2:07:22,+0:00,,20.0,21,2016,-
27.0,17.0,47.0,+2:09:49,25.0,47.0,Izagirre Ion,47.0,Movistar Team,2:09:49 2:09:49,+0:00,,20.0,21,2016,-
32.0,28.0,48.0,+2:10:25,25.0,48.0,Sánchez Luis León,48.0,Astana Pro Team,2:10:25 2:10:25,+0:00,,20.0,21,2016,-
29.0,151.0,49.0,+2:11:42,25.0,49.0,Costa Rui,49.0,Lampre - Merida,2:11:42 2:11:42,+0:00,,20.0,21,2016,-
30.0,42.0,50.0,+2:13:47,25.0,50.0,Bakelants Jan,50.0,AG2R La Mondiale,2:13:47 2:13:47,+0:00,,20.0,21,2016,-
28.0,155.0,51.0,+2:15:16,25.0,51.0,Đurasek Kristijan,51.0,Lampre - Merida,2:15:16 2:15:16,+0:00,,15.0,21,2016,-
31.0,23.0,52.0,+2:17:16,25.0,52.0,Fuglsang Jakob,52.0,Astana Pro Team,2:17:16 2:17:16,+0:00,,15.0,21,2016,-
26.0,52.0,53.0,+2:18:05,25.0,53.0,Bennett George,53.0,Team LottoNL-Jumbo,2:18:05 2:18:05,+0:00,,15.0,21,2016,-
24.0,159.0,54.0,+2:18:24,25.0,54.0,Polanc Jan,54.0,Lampre - Merida,2:18:24 2:18:24,+0:00,,15.0,21,2016,-
32.0,198.0,55.0,+2:21:17,25.0,55.0,Maté Luis Ángel,55.0,"Cofidis, Solutions Crédits",2:21:17 2:21:17,+0:00,,15.0,21,2016,-
26.0,116.0,56.0,+2:25:45,25.0,56.0,Preidler Georg,56.0,Team Giant - Alpecin,2:25:45 2:25:45,+0:00,,10.0,21,2016,-
30.0,43.0,57.0,+2:27:45,25.0,57.0,Cherel Mickaël,57.0,AG2R La Mondiale,2:27:45 2:27:45,+0:00,,10.0,21,2016,-
29.0,35.0,58.0,+2:28:06,25.0,58.0,Kišerlovski Robert,58.0,Tinkoff,2:28:06 2:28:06,+0:00,,10.0,21,2016,-
25.0,211.0,59.0,+2:28:27,25.0,59.0,Sepúlveda Eduardo,59.0,Fortuneo - Vital Concept,2:28:27 2:28:27,+0:00,,10.0,21,2016,-
31.0,175.0,60.0,+2:39:17,25.0,60.0,Jeandesboz Fabrice,60.0,Direct Energie,2:39:17 2:39:17,+5:02,,10.0,21,2016,-
28.0,45.0,61.0,+2:41:05,25.0,61.0,Gastauer Ben,61.0,AG2R La Mondiale,2:41:05 2:41:05,+0:00,,,21,2016,-
23.0,26.0,62.0,+2:41:52,25.0,62.0,Lutsenko Alexey,62.0,Astana Pro Team,2:41:52 2:41:52,+0:00,,,21,2016,-
29.0,127.0,63.0,+2:43:51,25.0,63.0,Roux Anthony,63.0,FDJ,2:43:51 2:43:51,+0:00,,,21,2016,-
37.0,74.0,64.0,+2:44:01,25.0,64.0,Elmiger Martin,64.0,IAM Cycling,2:44:01 2:44:01,+0:00,,,21,2016,-
24.0,137.0,65.0,+2:46:32,25.0,65.0,Konrad Patrick,65.0,Bora - Argon 18,2:46:32 2:46:32,+0:00,,,21,2016,-
30.0,115.0,66.0,+2:47:32,25.0,66.0,Geschke Simon,66.0,Team Giant - Alpecin,2:47:32 2:47:32,+0:00,,,21,2016,-
34.0,145.0,67.0,+2:48:02,25.0,67.0,Losada Alberto,67.0,Team Katusha,2:48:02 2:48:02,+0:00,,,21,2016,-
28.0,46.0,68.0,+2:49:49,25.0,68.0,Gautier Cyril,68.0,AG2R La Mondiale,2:49:49 2:49:49,+0:00,,,21,2016,-
27.0,13.0,69.0,+2:50:23,25.0,69.0,Anacona Winner,69.0,Movistar Team,2:50:23 2:50:23,+0:00,,,21,2016,-
30.0,214.0,70.0,+2:50:49,25.0,70.0,Feillu Brice,70.0,Fortuneo - Vital Concept,2:50:49 2:50:49,+0:00,,,21,2016,-
28.0,165.0,71.0,+2:51:23,25.0,71.0,Gallopin Tony,71.0,Lotto Soudal,2:51:23 2:51:23,+0:00,,,21,2016,-
36.0,208.0,72.0,+2:53:10,25.0,72.0,Plaza Rubén,72.0,ORICA-BikeExchange,2:53:10 2:53:10,+0:00,,,21,2016,-
35.0,118.0,73.0,+2:53:22,25.0,73.0,ten Dam Laurens,73.0,Team Giant - Alpecin,2:53:22 2:53:22,+0:00,,,21,2016,-
39.0,29.0,74.0,+2:58:12,25.0,74.0,Tiralongo Paolo,74.0,Astana Pro Team,2:58:12 2:58:12,+0:00,,,21,2016,-
29.0,73.0,75.0,+2:58:48,25.0,76.0,Coppel Jérôme,75.0,IAM Cycling,2:58:48 2:58:48,+0:00,,,21,2016,▲1
29.0,97.0,76.0,+3:00:54,25.0,77.0,Schär Michael,76.0,BMC Racing Team,3:00:54 3:00:54,+0:00,,,21,2016,▲1
24.0,39.0,77.0,+3:01:22,25.0,78.0,Valgren Michael,77.0,Tinkoff,3:01:22 3:01:22,+0:00,,,21,2016,▲1
27.0,129.0,78.0,+3:02:10,25.0,79.0,Vichot Arthur,78.0,FDJ,3:02:10 3:02:10,+0:00,,,21,2016,▲1
37.0,179.0,79.0,+3:02:35,25.0,75.0,Voeckler Thomas,79.0,Direct Energie,3:02:35 3:02:35,+4:09,,,21,2016,▼4
27.0,19.0,80.0,+3:04:53,25.0,81.0,Oliveira Nelson,80.0,Movistar Team,3:04:53 3:04:53,+0:00,,,21,2016,▲1
28.0,177.0,81.0,+3:09:11,25.0,80.0,Sicard Romain,81.0,Direct Energie,3:09:11 3:09:11,+5:01,,,21,2016,▼1
27.0,88.0,82.0,+3:09:19,25.0,82.0,Slagter Tom-Jelte,82.0,Cannondale-Drapac Pro Cycling Team,3:09:19 3:09:19,+0:00,,,21,2016,-
25.0,78.0,83.0,+3:11:28,25.0,83.0,Naesen Oliver,83.0,IAM Cycling,3:11:28 3:11:28,+0:00,,,21,2016,-
31.0,218.0,84.0,+3:12:52,25.0,84.0,Sørensen Chris Anker,84.0,Fortuneo - Vital Concept,3:12:52 3:12:52,+0:00,,,21,2016,-
27.0,109.0,85.0,+3:14:07,25.0,85.0,Teklehaimanot Daniel,85.0,Team Dimension Data,3:14:07 3:14:07,+0:00,,,21,2016,-
32.0,24.0,86.0,+3:14:31,25.0,86.0,Grivko Andrey,86.0,Astana Pro Team,3:14:31 3:14:31,+0:00,,,21,2016,-
30.0,195.0,87.0,+3:18:14,25.0,87.0,Jeannesson Arnold,87.0,"Cofidis, Solutions Crédits",3:18:14 3:18:14,+0:00,,,21,2016,-
31.0,133.0,88.0,+3:19:44,25.0,88.0,Bárta Jan,88.0,Bora - Argon 18,3:19:44 3:19:44,+0:00,,,21,2016,-
33.0,93.0,89.0,+3:20:22,25.0,89.0,Burghardt Marcus,89.0,BMC Racing Team,3:20:22 3:20:22,+0:00,,,21,2016,-
26.0,213.0,90.0,+3:21:09,25.0,90.0,Delaplace Anthony,90.0,Fortuneo - Vital Concept,3:21:09 3:21:09,+0:00,,,21,2016,-
24.0,89.0,91.0,+3:23:15,25.0,91.0,van Baarle Dylan,91.0,Cannondale-Drapac Pro Cycling Team,3:23:15 3:23:15,+0:00,,,21,2016,-
24.0,156.0,92.0,+3:23:17,25.0,92.0,Grmay Tsgabu,92.0,Lampre - Merida,3:23:17 3:23:17,+0:00,,,21,2016,-
29.0,217.0,93.0,+3:24:36,25.0,93.0,Périchon Pierre-Luc,93.0,Fortuneo - Vital Concept,3:24:36 3:24:36,+0:00,,,21,2016,-
27.0,54.0,94.0,+3:26:19,25.0,94.0,Lindeman Bert-Jan,94.0,Team LottoNL-Jumbo,3:26:19 3:26:19,+0:00,,,21,2016,-
26.0,32.0,95.0,+3:27:09,25.0,96.0,Sagan Peter,95.0,Tinkoff,3:27:09 3:27:09,-0:06,,,21,2016,▲1
33.0,128.0,96.0,+3:27:15,25.0,95.0,Roy Jérémy,96.0,FDJ,3:27:15 3:27:15,+0:00,,,21,2016,▼1
30.0,76.0,97.0,+3:28:33,25.0,97.0,Hollenstein Reto,97.0,IAM Cycling,3:28:33 3:28:33,+0:00,,,21,2016,-
32.0,55.0,98.0,+3:33:29,25.0,99.0,Martens Paul,98.0,Team LottoNL-Jumbo,3:33:29 3:33:29,+0:00,,,21,2016,▲1
24.0,67.0,99.0,+3:33:29,25.0,100.0,Stuyven Jasper,99.0,Trek - Segafredo,",, 3:33:29",+0:00,,,21,2016,▲1
35.0,166.0,100.0,+3:34:26,25.0,101.0,Hansen Adam,100.0,Lotto Soudal,3:34:26 3:34:26,+0:00,,,21,2016,▲1
30.0,139.0,101.0,+3:36:25,25.0,102.0,Voss Paul,101.0,Bora - Argon 18,3:36:25 3:36:25,+0:00,,,21,2016,▲1
