Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
27,26.099,74,2,+11:01,,,Kivilev Andrei,32,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 1:13:34",,,11,2001
28,26.069000000000003,29,13,+25:27,,,Serrano Marcos Antonio,33,O.N.C.E. - Eroski,1:13:39 1:13:39,,,11,2001
25,26.034000000000002,69,82,+1:13:27,,,Vermaut Steve,34,Lotto - Adecco,1:13:45 1:13:45,,,11,2001
26,26.01,129,52,+55:25,,,Turpin Ludovic,35,AG2R Pr\xe9voyance,1:13:49 1:13:49,,,11,2001
26,25.993000000000002,72,53,+55:37,,,Atienza Daniel,36,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:13:52 1:13:52,,,11,2001
31,25.951999999999998,82,41,+50:35,,,Bartoli Michele,37,Mapei - Quickstep,1:13:59 1:13:59,,,11,2001
29,25.934,51,14,+25:33,,,Boogerd Michael,38,Rabobank ProTeam,1:14:02 1:14:02,,,11,2001
32,25.916999999999998,59,51,+55:18,,,Wauters Marc,39,Rabobank ProTeam,1:14:05 1:14:05,,,11,2001
27,25.899,106,116,+1:35:19,,,Morin Anthony,40,Cr\xe9dit Agricole,1:14:08 1:14:08,,,11,2001
28,25.899,147,37,+48:40,,,Roux Laurent,41,Jean Delatour,",, 1:14:08",,,11,2001
27,25.893,111,54,+56:10,,,Etxebarria David,42,Euskaltel - Euskadi,1:14:09 1:14:09,,,11,2001
33,25.881999999999998,141,31,+43:08,,,Brochard Laurent,43,Jean Delatour,1:14:11 1:14:11,,,11,2001
23,25.840999999999998,189,108,+1:29:02,,,Vogondy Nicolas,44,La Fran\xe7aise des Jeux,1:14:18 1:14:18,,,11,2001
29,25.83,101,30,+42:20,,,Julich Bobby,45,Cr\xe9dit Agricole,1:14:20 1:14:20,,,11,2001
32,25.789,169,1,+0:00,,,Simon Fran\xe7ois,46,Bonjour,1:14:27 1:14:27,,,11,2001
27,25.778000000000002,121,35,+47:51,,,Salmon Benoit,47,AG2R Pr\xe9voyance,1:14:29 1:14:29,,,11,2001
27,25.772,83,88,+1:16:50,,,Bettini Paolo,48,Mapei - Quickstep,1:14:30 1:14:30,,,11,2001
28,25.772,194,23,+29:51,,,Merckx Axel,49,Domo - Farm Frites,",, 1:14:30",,,11,2001
29,25.766,99,33,+46:18,,,Piepoli Leonardo,50,Ibanesto.com,1:14:31 1:14:31,,,11,2001
26,25.686,62,38,+48:40,,,Aerts Mario,51,Lotto - Adecco,1:14:45 1:14:45,,,11,2001
29,25.668000000000003,102,135,+1:47:29,,,Bessy Fr\xe9d\xe9ric,52,Cr\xe9dit Agricole,1:14:48 1:14:48,,,11,2001
27,25.668000000000003,158,71,+1:06:32,,,Tauler Toni,53,Kelme - Costa Blanca,",, 1:14:48",,,11,2001
29,25.628,67,27,+35:39,,,van de Wouwer Kurt,54,Lotto - Adecco,1:14:55 1:14:55,,,11,2001
24,25.628,26,32,+43:47,,,Jaksche Jorg,55,O.N.C.E. - Eroski,",, 1:14:55",,,11,2001
22,25.616999999999997,164,76,+1:10:50,,,Chavanel Sylvain,56,Bonjour,1:14:57 1:14:57,,,11,2001
31,25.611,13,61,+1:01:19,,,Guerini Giuseppe,57,Team Telekom,1:14:58 1:14:58,,,11,2001
30,25.611,134,131,+1:44:44,,,Garcia Marcelino,58,CSC ProTeam - Tiscali,",, 1:14:58",,,11,2001
30,25.605999999999998,185,124,+1:39:58,,,Magnien Emmanuel,59,La Fran\xe7aise des Jeux,1:14:59 1:14:59,,,11,2001
28,25.583000000000002,132,114,+1:32:50,,,Blaudzun Michael,60,CSC ProTeam - Tiscali,1:15:03 1:15:03,,,11,2001
24,25.572,119,97,+1:20:02,,,Zubeldia Haimar,61,Euskaltel - Euskadi,1:15:05 1:15:05,,,11,2001
28,25.566,137,126,+1:40:56,,,Piil Jakob,62,CSC ProTeam - Tiscali,1:15:06 1:15:06,,,11,2001
31,25.555,143,83,+1:13:42,,,Bouvard Gilles,63,Jean Delatour,1:15:08 1:15:08,,,11,2001
27,25.509,2,25,+30:42,,,Heras Roberto,64,US Postal Service,1:15:16 1:15:16,,,11,2001
32,25.491999999999997,148,132,+1:45:50,,,Seigneur Eddy,65,Jean Delatour,1:15:19 1:15:19,,,11,2001
27,25.480999999999998,66,43,+50:51,,,Mikhailov Guennady,66,Lotto - Adecco,1:15:21 1:15:21,,,11,2001
29,25.436,68,94,+1:18:53,,,Van Hyfte Paul,67,Lotto - Adecco,1:15:29 1:15:29,,,11,2001
27,25.425,126,128,+1:43:27,,,Demarbaix Sebastien,68,AG2R Pr\xe9voyance,1:15:31 1:15:31,,,11,2001
32,25.408,55,72,+1:07:47,,,den Bakker Maarten,69,Rabobank ProTeam,1:15:34 1:15:34,,,11,2001
31,25.401999999999997,63,81,+1:12:46,,,Baguet Serge,70,Lotto - Adecco,1:15:35 1:15:35,,,11,2001
28,25.38,146,139,+1:50:03,,,Oriol Christophe,71,Jean Delatour,1:15:39 1:15:39,,,11,2001
27,25.358,188,103,+1:22:18,,,Schnider Daniel,72,La Fran\xe7aise des Jeux,1:15:43 1:15:43,,,11,2001
25,25.285,57,67,+1:03:41,,,Niermann Grischa,73,Rabobank ProTeam,1:15:56 1:15:56,,,11,2001
31,25.263,206,99,+1:20:51,,,Jan Xavier,74,BigMat - Auber 93,1:16:00 1:16:00,,,11,2001
25,25.224,172,121,+1:37:42,,,Belohvosciks Raivis,75,Lampre - Daikin,1:16:07 1:16:07,,,11,2001
33,25.219,75,75,+1:10:13,,,Lelli Massimiliano,76,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:16:08 1:16:08,,,11,2001
36,25.201999999999998,14,47,+53:43,,,Heppner Jens,78,Team Telekom,1:16:11 1:16:11,,,11,2001
26,25.169,138,65,+1:03:15,,,S\xf8rensen Nicki,79,CSC ProTeam - Tiscali,1:16:17 1:16:17,,,11,2001
31,25.158,168,56,+56:53,,,Robin Jean-Cyril,80,Bonjour,1:16:19 1:16:19,,,11,2001
32,25.114,205,145,+1:57:23,,,Gouvenou Thierry,81,BigMat - Auber 93,1:16:27 1:16:27,,,11,2001
27,25.098000000000003,163,80,+1:12:22,,,Bouyer Franck,82,Bonjour,1:16:30 1:16:30,,,11,2001
30,25.065,97,70,+1:05:45,,,Odriozola Jon,83,Ibanesto.com,1:16:36 1:16:36,,,11,2001
25,25.049,79,36,+48:26,,,Trentin Guido,84,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:16:39 1:16:39,,,11,2001
22,25.026999999999997,25,62,+1:02:30,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,85,O.N.C.E. - Eroski,1:16:43 1:16:43,,,11,2001
28,25.011,58,78,+1:11:53,,,Verheyen Geert,86,Rabobank ProTeam,1:16:46 1:16:46,,,11,2001
35,24.995,3,102,+1:22:14,,,Ekimov Viatcheslav,87,US Postal Service,1:16:49 1:16:49,,,11,2001
31,24.967,19,112,+1:30:50,,,Zabel Erik,88,Team Telekom,1:16:54 1:16:54,,,11,2001
34,24.967,12,40,+49:56,,,Bolts Udo,89,Team Telekom,",, 1:16:54",,,11,2001
32,24.924,128,147,+1:58:17,,,Maignan Gilles,90,AG2R Pr\xe9voyance,1:17:02 1:17:02,,,11,2001
25,24.87,177,90,+1:17:13,,,Pinotti Marco,91,Lampre - Daikin,1:17:12 1:17:12,,,11,2001
24,24.854,176,109,+1:29:10,,,Hunter Robert,92,Lampre - Daikin,1:17:15 1:17:15,,,11,2001
26,24.849,45,118,+1:36:47,,,Ivanov Serguei,93,Fassa Bortolo,1:17:16 1:17:16,,,11,2001
28,24.811999999999998,115,113,+1:31:01,,,Etxebarria Unai,94,Euskaltel - Euskadi,1:17:23 1:17:23,,,11,2001
28,24.811999999999998,198,163,+2:14:48,,,van Heeswijk Max,95,Domo - Farm Frites,",, 1:17:23",,,11,2001
29,24.801,48,106,+1:25:54,,,Pozzi Oscar,96,Fassa Bortolo,1:17:25 1:17:25,,,11,2001
26,24.801,61,133,+1:46:54,,,Verbrugghe Rik,97,Lotto - Adecco,",, 1:17:25",,,11,2001
26,24.79,52,39,+49:44,,,de Groot Bram,98,Rabobank ProTeam,1:17:27 1:17:27,,,11,2001
28,24.769000000000002,81,92,+1:18:46,,,Nardello Daniele,99,Mapei - Quickstep,1:17:31 1:17:31,,,11,2001
29,24.764,142,129,+1:44:01,,,Bernard J\xe9r\xf4me,100,Jean Delatour,1:17:32 1:17:32,,,11,2001
26,24.758000000000003,175,148,+1:58:24,,,Frutti Matteo,101,Lampre - Daikin,1:17:33 1:17:33,,,11,2001
31,24.721,23,125,+1:40:18,,,Gonzalez Alvaro,102,O.N.C.E. - Eroski,1:17:40 1:17:40,,,11,2001
31,24.721,159,79,+1:12:06,,,Vidal Jos\xe9 Angel,103,Kelme - Costa Blanca,",, 1:17:40",,,11,2001
27,24.721,47,95,+1:19:25,,,Petacchi Alessandro,104,Fassa Bortolo,",, 1:17:40",,,11,2001
32,24.71,187,96,+1:19:41,,,Mengin Christophe,105,La Fran\xe7aise des Jeux,1:17:42 1:17:42,,,11,2001
27,24.684,49,63,+1:02:50,,,Tosatto Matteo,106,Fassa Bortolo,1:17:47 1:17:47,,,11,2001
28,24.679000000000002,8,74,+1:08:28,,,Rubiera Jos\xe9 Luis,107,US Postal Service,1:17:48 1:17:48,,,11,2001
23,24.658,104,144,+1:56:53,,,Hushovd Thor,108,Cr\xe9dit Agricole,1:17:52 1:17:52,,,11,2001
23,24.651999999999997,182,164,+2:15:37,,,Casper Jimmy,109,La Fran\xe7aise des Jeux,1:17:53 1:17:53,,,11,2001
26,24.636,124,50,+54:45,,,Botcharov Alexandre,110,AG2R Pr\xe9voyance,1:17:56 1:17:56,,,11,2001
27,24.605,145,58,+59:22,,,Halgand Patrice,111,Jean Delatour,1:18:02 1:18:02,,,11,2001
27,24.589000000000002,107,10,+21:48,,,O'Grady Stuart,112,Cr\xe9dit Agricole,1:18:05 1:18:05,,,11,2001
25,24.584,95,100,+1:21:18,,,Jim\xe9nez Eladio,113,Ibanesto.com,1:18:06 1:18:06,,,11,2001
29,24.584,112,136,+1:47:54,,,Castresana Angel,114,Euskaltel - Euskadi,",, 1:18:06",,,11,2001
28,24.568,16,46,+52:21,,,Livingston Kevin,115,Team Telekom,1:18:09 1:18:09,,,11,2001
26,24.558000000000003,123,161,+2:12:59,,,Berges Stephane,116,AG2R Pr\xe9voyance,1:18:11 1:18:11,,,11,2001
34,24.516,36,110,+1:29:40,,,Lino Pascal,117,Festina,1:18:19 1:18:19,,,11,2001
27,24.516,197,119,+1:36:55,,,Rodriguez Fred,118,Domo - Farm Frites,",, 1:18:19",,,11,2001
28,24.505,5,59,+59:30,,,Hincapie George,119,US Postal Service,1:18:21 1:18:21,,,11,2001
27,24.485,37,68,+1:04:42,,,Perez Luis,120,Festina,1:18:25 1:18:25,,,11,2001
27,24.453000000000003,56,104,+1:23:42,,,Lotz Marc,121,Rabobank ProTeam,1:18:31 1:18:31,,,11,2001
33,24.448,204,137,+1:47:54,,,Capelle Christophe,122,BigMat - Auber 93,1:18:32 1:18:32,,,11,2001
28,24.416999999999998,171,158,+2:11:40,,,Serpellini Marco,123,Lampre - Daikin,1:18:38 1:18:38,,,11,2001
28,24.406999999999996,199,73,+1:07:58,,,Wadecki Piotr,124,Domo - Farm Frites,1:18:40 1:18:40,,,11,2001
26,24.386,105,157,+2:11:20,,,Jenner Christopher,125,Cr\xe9dit Agricole,1:18:44 1:18:44,,,11,2001
26,24.371,27,55,+56:41,,,Pradera Mikel,126,O.N.C.E. - Eroski,1:18:47 1:18:47,,,11,2001
36,24.36,174,45,+51:24,,,Dierckxsens Ludo,127,Lampre - Daikin,1:18:49 1:18:49,,,11,2001
30,24.36,4,117,+1:36:02,,,Hamilton Tyler,128,US Postal Service,",, 1:18:49",,,11,2001
34,24.34,183,123,+1:38:32,,,Durand Jacky,129,La Fran\xe7aise des Jeux,1:18:53 1:18:53,,,11,2001
30,24.319000000000003,54,111,+1:30:42,,,Dekker Erik,130,Rabobank ProTeam,1:18:57 1:18:57,,,11,2001
28,24.278000000000002,135,141,+1:50:49,,,Jalabert Nicolas,131,CSC ProTeam - Tiscali,1:19:05 1:19:05,,,11,2001
28,24.248,162,34,+47:04,,,Beneteau Walter,132,Bonjour,1:19:11 1:19:11,,,11,2001
30,24.248,193,87,+1:16:25,,,Knaven Servais,133,Domo - Farm Frites,",, 1:19:11",,,11,2001
28,24.237,6,98,+1:20:15,,,Kjaergaard Steffen,134,US Postal Service,1:19:13 1:19:13,,,11,2001
27,24.232,92,28,+38:35,,,Blanco Santiago,135,Ibanesto.com,1:19:14 1:19:14,,,11,2001
30,24.186,201,42,+50:47,,,Heulot Stephane,136,BigMat - Auber 93,1:19:23 1:19:23,,,11,2001
33,24.180999999999997,42,91,+1:18:26,,,Baldato Fabio,137,Fassa Bortolo,1:19:24 1:19:24,,,11,2001
27,24.125999999999998,165,122,+1:38:21,,,Nazon Damien,138,Bonjour,1:19:35 1:19:35,,,11,2001
31,24.105,122,140,+1:50:24,,,Agnolutto Christophe,139,AG2R Pr\xe9voyance,1:19:39 1:19:39,,,11,2001
30,24.07,76,127,+1:41:05,,,Mattan Nico,140,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:19:46 1:19:46,,,11,2001
28,24.035,39,57,+58:09,,,Teutenberg Sven,141,Festina,1:19:53 1:19:53,,,11,2001
29,24.035,208,120,+1:37:00,,,Sivakov Alexei,142,BigMat - Auber 93,",, 1:19:53",,,11,2001
30,24.0,18,86,+1:15:33,,,Wesemann Steffen,143,Team Telekom,1:20:00 1:20:00,,,11,2001
30,23.98,133,142,+1:51:49,,,Cerezo Francisco,144,CSC ProTeam - Tiscali,1:20:04 1:20:04,,,11,2001
29,23.97,184,143,+1:55:37,,,Guesdon Fr\xe9d\xe9ric,145,La Fran\xe7aise des Jeux,1:20:06 1:20:06,,,11,2001
27,23.965,167,134,+1:47:03,,,Renier Franck,146,Bonjour,1:20:07 1:20:07,,,11,2001
30,23.895,156,89,+1:17:01,,,Pascual Javier,147,Kelme - Costa Blanca,1:20:21 1:20:21,,,11,2001
25,23.851,32,93,+1:18:48,,,Brard Florent,148,Festina,1:20:30 1:20:30,,,11,2001
28,23.840999999999998,94,101,+1:22:00,,,Garcia Jose Vicente,149,Ibanesto.com,1:20:32 1:20:32,,,11,2001
33,23.836,179,149,+1:58:54,,,Verstrepen Johan,150,Lampre - Daikin,1:20:33 1:20:33,,,11,2001
36,23.791999999999998,139,162,+2:13:07,,,S\xf8rensen Rolf,151,CSC ProTeam - Tiscali,1:20:42 1:20:42,,,11,2001
31,23.787,195,151,+2:02:01,,,Milesi Marco,152,Domo - Farm Frites,1:20:43 1:20:43,,,11,2001
32,23.776999999999997,178,146,+1:57:31,,,Svorada Jan,153,Lampre - Daikin,1:20:45 1:20:45,,,11,2001
23,23.655,209,138,+1:49:37,,,Talabardon S\xe9bastien,154,BigMat - Auber 93,1:21:10 1:21:10,,,11,2001
29,23.645,46,77,+1:11:01,,,Loda Nicola,155,Fassa Bortolo,1:21:12 1:21:12,,,11,2001
25,23.611,202,154,+2:08:07,,,Auger Guillaume,156,BigMat - Auber 93,1:21:19 1:21:19,,,11,2001
30,23.419,203,159,+2:12:31,,,Auger Ludovic,157,BigMat - Auber 93,1:21:59 1:21:59,,,11,2001
35,23.372,196,150,+1:59:41,,,Museeuw Johan,158,Domo - Farm Frites,1:22:09 1:22:09,,,11,2001
22,23.268,173,160,+2:12:37,,,Bertogliati Rubens,159,Lampre - Daikin,1:22:31 1:22:31,,,11,2001
27,23.16,103,152,+2:06:32,,,Hinault S\xe9bastien,160,Cr\xe9dit Agricole,1:22:54 1:22:54,,,11,2001
29,22.956999999999997,192,155,+2:10:43,,,Cassani Enrico,161,Domo - Farm Frites,1:23:38 1:23:38,,,11,2001
28,22.93,166,156,+2:10:48,,,Perreaudeau Olivier,162,Bonjour,1:23:44 1:23:44,,,11,2001
33,22.916,34,105,+1:24:57,,,Chanteur Pascal,163,Festina,1:23:47 1:23:47,,,11,2001
28,22.593000000000004,191,153,+2:07:51,,,Vainsteins Romans,164,Domo - Farm Frites,1:24:59 1:24:59,,,11,2001
32,22.023000000000003,87,166,+2:43:58,,,Leysen Bart,165,Mapei - Quickstep,1:27:11 1:27:11,,,11,2001
33,21.461,84,165,+2:22:37,,,Bramati Davide,166,Mapei - Quickstep,1:29:28 1:29:28,,,11,2001
28,,152,99,+1:29:10,100.0,,Rafael Cardenas F\xe9lix,1,Kelme - Costa Blanca,5:03:34 5:03:34,,,12,2001
32,,117,26,+37:30,70.0,,Laiseka jaio Roberto,2,Euskaltel - Euskadi,0:13 0:13,,,12,2001
29,,1,3*,+9:10,,,Armstrong Lance,3*,US Postal Service,0:15 0:15,,,12,2001
27,,11,5,+13:15,40.0,,Ullrich Jan,4,Team Telekom,0:38 0:38,,,12,2001
27,,111,40,+53:05,32.0,,Etxebarria David,5,Euskaltel - Euskadi,0:59 0:59,,,12,2001
24,,157,6,+16:28,26.0,,Sevilla Oscar,6,Kelme - Costa Blanca,1:01 1:01,,,12,2001
27,,21,4,+13:14,22.0,,Beloki Joseba,7,O.N.C.E. - Eroski,",, 1:01",,,12,2001
28,,151,8,+19:06,18.0,,Botero Santiago,8,Kelme - Costa Blanca,1:35 1:35,,,12,2001
29,,51,11,+23:04,14.0,,Boogerd Michael,9,Rabobank ProTeam,",, 1:35",,,12,2001
27,,17,17,+26:37,10.0,,Vinokourov Alexandre,10,Team Telekom,",, 1:35",,,12,2001
28,,86,13,+23:51,8.0,,Garzelli Stefano,11,Mapei - Quickstep,",, 1:35",,,12,2001
28,,113,19,+27:51,6.0,,Chaurreau I\xf1igo,12,Euskaltel - Euskadi,",, 1:35",,,12,2001
28,,29,10,+22:58,4.0,,Serrano Marcos Antonio,13,O.N.C.E. - Eroski,",, 1:35",,,12,2001
30,,161,9,+22:55,2.0,,Rous Didier,14,Bonjour,",, 1:35",,,12,2001
25,,91,12,+23:26,1.0,,Mancebo Francisco,15,Ibanesto.com,",, 1:35",,,12,2001
27,,24,7,+16:40,,,Gonzalez De Galdeano Igor,16,O.N.C.E. - Eroski,1:39 1:39,,,12,2001
27,,2,21,+28:20,,,Heras Roberto,17,US Postal Service,1:42 1:42,,,12,2001
27,,74,2,+8:42,,,Kivilev Andrei,18,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:45 1:45,,,12,2001
27,,155,14,+24:04,,,Gutierrez Jose Enrique,19,Kelme - Costa Blanca,1:47 1:47,,,12,2001
31,,82,33,+48:18,,,Bartoli Michele,20,Mapei - Quickstep,",, 1:47",,,12,2001
27,,83,78,+1:14:42,,,Bettini Paolo,21,Mapei - Quickstep,2:02 2:02,,,12,2001
31,,143,72,+1:11:46,,,Bouvard Gilles,22,Jean Delatour,2:08 2:08,,,12,2001
26,,62,31,+46:46,,,Aerts Mario,23,Lotto - Adecco,2:10 2:10,,,12,2001
25,,181,15,+24:12,,,Montgomery Sven,24,La Fran\xe7aise des Jeux,2:12 2:12,,,12,2001
22,,25,49,+1:00:51,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,25,O.N.C.E. - Eroski,2:25 2:25,,,12,2001
31,,144,57,+1:03:57,,,Goubert Stephane,26,Jean Delatour,3:04 3:04,,,12,2001
26,,72,44,+54:37,,,Atienza Daniel,27,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 3:04",,,12,2001
26,,15,20,+27:54,,,Kl\xf6den Andr\xe9as,28,Team Telekom,",, 3:04",,,12,2001
26,,28,16,+26:15,,,Sastre Carlos,29,O.N.C.E. - Eroski,",, 3:04",,,12,2001
32,,35,52,+1:01:53,,,Garc\xeda Felix Manuel,30,Festina,",, 3:04",,,12,2001
27,,126,110,+1:42:56,,,Demarbaix Sebastien,31,AG2R Pr\xe9voyance,3:33 3:33,,,12,2001
30,,156,79,+1:16:34,,,Pascual Javier,32,Kelme - Costa Blanca,3:37 3:37,,,12,2001
30,,93,24,+32:34,,,Brozyna Tomasz,33,Ibanesto.com,",, 3:37",,,12,2001
33,,141,28,+42:41,,,Brochard Laurent,34,Jean Delatour,",, 3:37",,,12,2001
29,,118,92,+1:26:28,,,Lopez De Munain Alberto,35,Euskaltel - Euskadi,",, 3:37",,,12,2001
23,,189,98,+1:28:35,,,Vogondy Nicolas,36,La Fran\xe7aise des Jeux,",, 3:37",,,12,2001
26,,77,74,+1:13:21,,,Moncouti\xe9 David,37,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 3:37",,,12,2001
27,,121,32,+47:49,,,Salmon Benoit,38,AG2R Pr\xe9voyance,4:02 4:02,,,12,2001
30,,201,36,+50:47,,,Heulot Stephane,39,BigMat - Auber 93,4:04 4:04,,,12,2001
29,,101,27,+42:20,,,Julich Bobby,40,Cr\xe9dit Agricole,",, 4:04",,,12,2001
32,,169,1,+0:00,,,Simon Fran\xe7ois,41,Bonjour,",, 4:04",,,12,2001
25,,177,81,+1:17:13,,,Pinotti Marco,42,Lampre - Daikin,",, 4:04",,,12,2001
25,,69,75,+1:13:27,,,Vermaut Steve,43,Lotto - Adecco,",, 4:04",,,12,2001
32,,73,56,+1:03:27,,,Cuesta \xcd\xf1igo,44,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 4:04",,,12,2001
23,,96,76,+1:14:08,,,Menchov Denis,45,Ibanesto.com,",, 4:04",,,12,2001
26,,124,45,+54:41,,,Botcharov Alexandre,46,AG2R Pr\xe9voyance,",, 4:04",,,12,2001
28,,58,73,+1:12:59,,,Verheyen Geert,47,Rabobank ProTeam,5:10 5:10,,,12,2001
36,,174,38,+52:30,,,Dierckxsens Ludo,48,Lampre - Daikin,",, 5:10",,,12,2001
31,,206,85,+1:22:00,,,Jan Xavier,49,BigMat - Auber 93,5:13 5:13,,,12,2001
29,,112,122,+1:49:03,,,Castresana Angel,50,Euskaltel - Euskadi,",, 5:13",,,12,2001
27,,188,87,+1:23:27,,,Schnider Daniel,51,La Fran\xe7aise des Jeux,",, 5:13",,,12,2001
32,,131,18,+26:57,,,Jalabert Laurent,52,CSC ProTeam - Tiscali,5:36 5:36,,,12,2001
28,,132,103,+1:34:22,,,Blaudzun Michael,53,CSC ProTeam - Tiscali,",, 5:36",,,12,2001
28,,81,82,+1:20:18,,,Nardello Daniele,54,Mapei - Quickstep,",, 5:36",,,12,2001
32,,55,65,+1:09:19,,,den Bakker Maarten,55,Rabobank ProTeam,",, 5:36",,,12,2001
28,,162,34,+48:36,,,Beneteau Walter,56,Bonjour,",, 5:36",,,12,2001
28,,147,35,+50:12,,,Roux Laurent,57,Jean Delatour,",, 5:36",,,12,2001
24,,26,29,+45:19,,,Jaksche Jorg,58,O.N.C.E. - Eroski,",, 5:36",,,12,2001
28,,16,41,+53:53,,,Livingston Kevin,59,Team Telekom,",, 5:36",,,12,2001
31,,13,54,+1:02:51,,,Guerini Giuseppe,60,Team Telekom,",, 5:36",,,12,2001
29,,98,,+ - 51:56:14,,,Rodriguez Javier Pascual,61,Ibanesto.com,",, 5:36",,,12,2001
28,,8,67,+1:10:00,,,Rubiera Jos\xe9 Luis,62,US Postal Service,",, 5:36",,,12,2001
27,,145,51,+1:01:49,,,Halgand Patrice,63,Jean Delatour,6:31 6:31,,,12,2001
30,,44,22,+30:07,,,Belli Wladimir,64,Fassa Bortolo,6:48 6:48,,,12,2001
26,,138,59,+1:06:03,,,S\xf8rensen Nicki,65,CSC ProTeam - Tiscali,6:52 6:52,,,12,2001
24,,119,86,+1:23:20,,,Zubeldia Haimar,66,Euskaltel - Euskadi,7:22 7:22,,,12,2001
27,,66,43,+54:14,,,Mikhailov Guennady,67,Lotto - Adecco,7:27 7:27,,,12,2001
28,,199,71,+1:11:28,,,Wadecki Piotr,68,Domo - Farm Frites,7:34 7:34,,,12,2001
28,,194,25,+33:21,,,Merckx Axel,69,Domo - Farm Frites,",, 7:34",,,12,2001
33,,75,77,+1:14:19,,,Lelli Massimiliano,70,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",8:10 8:10,,,12,2001
25,,57,61,+1:07:47,,,Niermann Grischa,71,Rabobank ProTeam,",, 8:10",,,12,2001
30,,76,115,+1:45:13,,,Mattan Nico,72,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",8:12 8:12,,,12,2001
29,,208,108,+1:41:08,,,Sivakov Alexei,73,BigMat - Auber 93,",, 8:12",,,12,2001
27,,56,96,+1:27:50,,,Lotz Marc,74,Rabobank ProTeam,",, 8:12",,,12,2001
36,,14,47,+57:51,,,Heppner Jens,75,Team Telekom,",, 8:12",,,12,2001
26,,129,48,+59:33,,,Turpin Ludovic,76,AG2R Pr\xe9voyance,",, 8:12",,,12,2001
34,,12,42,+54:04,,,Bolts Udo,77,Team Telekom,",, 8:12",,,12,2001
28,,146,126,+1:54:11,,,Oriol Christophe,78,Jean Delatour,",, 8:12",,,12,2001
31,,168,50,+1:01:01,,,Robin Jean-Cyril,79,Bonjour,",, 8:12",,,12,2001
25,,79,39,+52:34,,,Trentin Guido,80,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 8:12",,,12,2001
29,,99,37,+51:08,,,Piepoli Leonardo,81,Ibanesto.com,8:54 8:54,,,12,2001
30,,97,68,+1:10:35,,,Odriozola Jon,82,Ibanesto.com,",, 8:54",,,12,2001
31,,159,80,+1:16:56,,,Vidal Jos\xe9 Angel,83,Kelme - Costa Blanca,",, 8:54",,,12,2001
27,,158,70,+1:11:22,,,Tauler Toni,84,Kelme - Costa Blanca,",, 8:54",,,12,2001
27,,37,66,+1:09:32,,,Perez Luis,85,Festina,",, 8:54",,,12,2001
29,,142,123,+1:49:06,,,Bernard J\xe9r\xf4me,86,Jean Delatour,9:09 9:09,,,12,2001
31,,19,104,+1:35:55,,,Zabel Erik,87,Team Telekom,",, 9:09",,,12,2001
33,,42,93,+1:26:30,,,Baldato Fabio,88,Fassa Bortolo,12:08 12:08,,,12,2001
25,,172,117,+1:45:46,,,Belohvosciks Raivis,89,Lampre - Daikin,",, 12:08",,,12,2001
31,,122,128,+1:58:28,,,Agnolutto Christophe,90,AG2R Pr\xe9voyance,",, 12:08",,,12,2001
30,,4,112,+1:44:06,,,Hamilton Tyler,91,US Postal Service,",, 12:08",,,12,2001
27,,49,69,+1:10:54,,,Tosatto Matteo,92,Fassa Bortolo,",, 12:08",,,12,2001
28,,115,106,+1:39:05,,,Etxebarria Unai,93,Euskaltel - Euskadi,",, 12:08",,,12,2001
30,,193,89,+1:24:29,,,Knaven Servais,94,Domo - Farm Frites,",, 12:08",,,12,2001
30,,18,88,+1:23:37,,,Wesemann Steffen,95,Team Telekom,",, 12:08",,,12,2001
28,,171,146,+2:19:44,,,Serpellini Marco,96,Lampre - Daikin,",, 12:08",,,12,2001
31,,23,121,+1:48:22,,,Gonzalez Alvaro,97,O.N.C.E. - Eroski,",, 12:08",,,12,2001
29,,109,53,+1:01:58,,,Voigt Jens,98,Cr\xe9dit Agricole,",, 12:08",,,12,2001
35,,3,100,+1:30:18,,,Ekimov Viatcheslav,99,US Postal Service,",, 12:08",,,12,2001
30,,133,131,+1:59:53,,,Cerezo Francisco,100,CSC ProTeam - Tiscali,",, 12:08",,,12,2001
28,,198,148,+2:22:52,,,van Heeswijk Max,101,Domo - Farm Frites,",, 12:08",,,12,2001
26,,175,141,+2:06:28,,,Frutti Matteo,102,Lampre - Daikin,",, 12:08",,,12,2001
28,,5,60,+1:07:34,,,Hincapie George,103,US Postal Service,",, 12:08",,,12,2001
