Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
27,,103,,,,Hansen Adam,91,Team Highroad,,,8,2008
24,,68,,,,Dall'Antonia Tiziano,92,CSF Group - Navigare,,,8,2008
27,,25,,,,Iglinskiy Maxim,93,Astana,,,8,2008
27,,29,,,,Bazayev Assan,94,Astana,,,8,2008
23,,118,,,,Santambrogio Mauro,95,Lampre,,,8,2008
22,,81,,,,Ch\xe9rel Micka\xebl,96,Fran\xe7aise des Jeux,,,8,2008
21,,154,,,,Capecchi Eros,97,Saunier Duval,,,8,2008
23,,208,,,,Sabatini Fabio,98,Milram,,,8,2008
26,,117,,,,Lorenzetto Mirco,99,Lampre,,,8,2008
26,,171,,,,Steurs Geert,100,Silence - Lotto,,,8,2008
30,,6,,,,Gol\u010der Jure,101,Team LPR Brakes,,,8,2008
34,,97,,,,Ordowski Volker,102,Gerolsteiner,,,8,2008
25,,92,,,,Fothen Thomas,103,Gerolsteiner,,,8,2008
30,,91,,,,F\xf6rster Robert,104,Gerolsteiner,,,8,2008
31,,112,,,,Bossoni Paolo,105,Lampre,,,8,2008
23,,46,,,,Perget Mathieu,106,Caisse d'Epargne,,,8,2008
32,,206,,,,Ongarato Alberto,107,Milram,,,8,2008
33,,155,,,,Ca\xf1ada David,108,Saunier Duval,,,8,2008
26,,212,,,,Kiryienka Vasil,109,Tinkoff Credit Systems,,,8,2008
33,,62,,,,Baliani Fortunato,110,CSF Group - Navigare,,,8,2008
34,,165,,,,Ivanov Ruslan,111,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,8,2008
36,,162,,,,Bertolini Alessandro,112,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,8,2008
30,,55,,,,Zampieri Steve,113,Cofidis,,,8,2008
26,,144,,,,Eltink Theo,114,Rabobank ProTeam,,,8,2008
25,,219,,,,Serov Alexander,115,Tinkoff Credit Systems,,,8,2008
23,,104,,,,Martin Tony,116,Team Highroad,,,8,2008
30,,145,,,,Hayman Mathew,117,Rabobank ProTeam,,,8,2008
27,,2,,,,Bailetti Paolo,118,Team LPR Brakes,,,8,2008
34,,42,,,,Horrach Joan,119,Caisse d'Epargne,,,8,2008
25,,78,,,,Perez Alan,120,Euskaltel - Euskadi,,,8,2008
32,,44,,,,Lastras Pablo,121,Caisse d'Epargne,,,8,2008
30,,65,,,,Perez Cuapio Julio Alberto,122,CSF Group - Navigare,,,8,2008
29,,75,,,,Galparsoro Dionisio,123,Euskaltel - Euskadi,,,8,2008
33,,182,,,,Dean Julian,124,,,,8,2008
26,,73,,,,Fern\xe1ndez Koldo,125,Euskaltel - Euskadi,,,8,2008
21,,39,,,,Thomas Geraint,126,Barloworld,,,8,2008
24,,37,,,,Scognamiglio Carlo,127,Barloworld,,,8,2008
23,,191,,,,Lund Anders,128,CSC ProTeam,,,8,2008
28,,31,,,,Bellotti Francesco,129,Barloworld,,,8,2008
23,,123,,,,Cataldo Dario,130,Liquigas,,,8,2008
26,,14,,,,Mangel Laurent,131,AG2R La Mondiale,,,8,2008
30,,18,,,,Usov Alexandre,132,AG2R La Mondiale,,,8,2008
31,,184,,,,Millar David,133,,,,8,2008
24,,4,,,,Chiarini Riccardo,134,Team LPR Brakes,,,8,2008
33,,9,,,,Spezialetti Alessandro,135,Team LPR Brakes,,,8,2008
25,,16,,,,Rousseau Nicolas,136,AG2R La Mondiale,,,8,2008
26,,185,,,,Mccarty Jonathan Patrick,137,,,,8,2008
25,,95,,,,Krauss Sven,138,Gerolsteiner,,,8,2008
33,,143,,,,de Groot Bram,139,Rabobank ProTeam,,,8,2008
29,,157,,,,Cama\xf1o Iker,140,Saunier Duval,,,8,2008
23,,119,,,,Gavazzi Francesco,141,Lampre,,,8,2008
39,,113,,,,Baldato Fabio,142,Lampre,,,8,2008
31,,77,,,,Landaluze Inigo,143,Euskaltel - Euskadi,,,8,2008
30,,158,,,,Pagliarini Luciano Andr\xe9,144,Saunier Duval,,,8,2008
27,,34,,,,Cummings Stephen,145,Barloworld,,,8,2008
34,,195,,,,McCartney Jason,146,CSC ProTeam,,,8,2008
23,,54,,,,Hartmann Nicolas,147,Cofidis,,,8,2008
25,,57,,,,Monier Damien,148,Cofidis,,,8,2008
32,,84,,,,Jegou Lilian,149,Fran\xe7aise des Jeux,,,8,2008
26,,132,,,,Efimkin Alexander,150,Quickstep - Innergetic,,,8,2008
23,,94,,,,Gatto Oscar,151,Gerolsteiner,,,8,2008
32,,153,,,,Belohvosciks Raivis,152,Saunier Duval,,,8,2008
27,,218,,,,Klimov Sergey,153,Tinkoff Credit Systems,,,8,2008
35,,177,,,,McEwen Robbie,154,Silence - Lotto,,,8,2008
25,,72,,,,Aperribay Lander,155,Euskaltel - Euskadi,,,8,2008
26,,71,,,,Agirre Josu,156,Euskaltel - Euskadi,,,8,2008
22,,101,,,,Cavendish Mark,157,Team Highroad,,,8,2008
24,,82,,,,Gudsell Timothy,158,Fran\xe7aise des Jeux,,,8,2008
28,,109,,,,Wiggins Bradley,159,Team Highroad,,,8,2008
23,,66,,,,Savini Filippo,160,CSF Group - Navigare,,,8,2008
33,,59,,,,Verbrugghe Rik,161,Cofidis,,,8,2008
23,,215,,,,Ignatyev Mikhail,162,Tinkoff Credit Systems,,,8,2008
35,,53,,,,Fernandez Bingen,163,Cofidis,,,8,2008
25,,102,,,,Greipel Andr\xe9,164,Team Highroad,,,8,2008
26,,134,,,,Facci Mauro,165,Quickstep - Innergetic,,,8,2008
31,,164,,,,Illiano Raffaele,166,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,8,2008
36,,175,,,,Gates Nick,167,Silence - Lotto,,,8,2008
31,,122,,,,Carlstr\xf6m Kjell,168,Liquigas,,,8,2008
30,,129,,,,Wegelius Charles,169,Liquigas,,,8,2008
24,,56,,,,Huguet Yann,170,Cofidis,,,8,2008
29,,186,,,,Pate Danny,171,,,,8,2008
26,,35,,,,Gasparotto Enrico,172,Barloworld,,,8,2008
21,,137,,,,Seeldraeyers Kevin,173,Quickstep - Innergetic,,,8,2008
30,,133,,,,Engels Addy,174,Quickstep - Innergetic,,,8,2008
23,,156,,,,Capelli Ermano,175,Saunier Duval,,,8,2008
33,,181,,,,B\xe4ckstedt Magnus,176,,,,8,2008
23,,187,,,,Sutton Chris,177,,,,8,2008
29,,142,,,,Brown Graeme,178,Rabobank ProTeam,,,8,2008
26,,136,,,,Schwab Hubert,179,Quickstep - Innergetic,,,8,2008
26,,203,,,,Eichler Markus,180,Milram,,,8,2008
26,,217,,,,Brutt Pavel,181,Tinkoff Credit Systems,,,8,2008
27,,121,,+0:00,80.0,Bennati Daniele,1,Liquigas,5:30:06 5:30:06,,9,2008
34,,131,,+0:00,50.0,Bettini Paolo,2,Quickstep - Innergetic,",, ,,",,9,2008
35,,177,,+0:00,35.0,McEwen Robbie,3,Silence - Lotto,",, ,,",,9,2008
37,,201,,+0:00,25.0,Zabel Erik,4,Milram,",, ,,",,9,2008
26,,73,,+0:00,18.0,Fern\xe1ndez Koldo,5,Euskaltel - Euskadi,",, ,,",,9,2008
30,,91,,+0:00,15.0,F\xf6rster Robert,6,Gerolsteiner,",, ,,",,9,2008
22,,101,,+0:00,12.0,Cavendish Mark,7,Team Highroad,",, ,,",,9,2008
24,,68,,+0:00,10.0,Dall'Antonia Tiziano,8,CSF Group - Navigare,",, ,,",,9,2008
33,,182,,+0:00,8.0,Dean Julian,9,,",, ,,",,9,2008
30,,18,,+0:00,6.0,Usov Alexandre,10,AG2R La Mondiale,",, ,,",,9,2008
27,,29,,+0:00,5.0,Bazayev Assan,11,Astana,",, ,,",,9,2008
32,,84,,+0:00,4.0,Jegou Lilian,12,Fran\xe7aise des Jeux,",, ,,",,9,2008
26,,117,,+0:00,3.0,Lorenzetto Mirco,13,Lampre,",, ,,",,9,2008
29,,142,,+0:00,2.0,Brown Graeme,14,Rabobank ProTeam,",, ,,",,9,2008
27,,5,,+0:00,1.0,Ermeti Giairo,15,Team LPR Brakes,",, ,,",,9,2008
25,,92,,+0:00,,Fothen Thomas,16,Gerolsteiner,",, ,,",,9,2008
23,,94,,+0:00,,Gatto Oscar,17,Gerolsteiner,",, ,,",,9,2008
23,,187,,+0:00,,Sutton Chris,18,,",, ,,",,9,2008
22,,216,,+0:00,,Trusov Nikolay,19,Tinkoff Credit Systems,",, ,,",,9,2008
25,,219,,+0:00,,Serov Alexander,20,Tinkoff Credit Systems,",, ,,",,9,2008
25,,102,,+0:00,,Greipel Andr\xe9,21,Team Highroad,",, ,,",,9,2008
28,,49,,+0:00,,Pasamontes Luis,22,Caisse d'Epargne,",, ,,",,9,2008
28,,149,,+0:00,,Ardila Mauricio Alberto,23,Rabobank ProTeam,",, ,,",,9,2008
23,,119,,+0:00,,Gavazzi Francesco,24,Lampre,",, ,,",,9,2008
31,,164,,+0:00,,Illiano Raffaele,25,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,9,2008
25,,57,,+0:00,,Monier Damien,26,Cofidis,",, ,,",,9,2008
24,,174,,+0:00,,Devenyns Dries,27,Silence - Lotto,",, ,,",,9,2008
27,,61,,+0:00,,Sella Emanuele,28,CSF Group - Navigare,",, ,,",,9,2008
34,,163,,+0:00,,Hondo Danilo,29,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,9,2008
32,,44,,+0:00,,Lastras Pablo,30,Caisse d'Epargne,",, ,,",,9,2008
23,,125,,+0:00,,Nibali Vincenzo,31,Liquigas,",, ,,",,9,2008
33,,198,,+0:00,,S\xf8rensen Nicki,32,CSC ProTeam,",, ,,",,9,2008
25,,108,,+0:00,,Siutsou Kanstantsin,33,Team Highroad,",, ,,",,9,2008
31,,188,,+0:00,,Vande Velde Christian,34,,",, ,,",,9,2008
32,,135,,+0:00,,Garate Juan Manuel,35,Quickstep - Innergetic,",, ,,",,9,2008
31,,112,,+0:00,,Bossoni Paolo,36,Lampre,0:04 0:04,,9,2008
27,,128,,+0:00,,Vanotti Alessandro,37,Liquigas,",, 0:04",,9,2008
27,,7,,+0:00,,Pietropolli Daniele,38,Team LPR Brakes,",, 0:04",,9,2008
22,,93,,+0:00,,Fr\xf6hlinger Johannes,39,Gerolsteiner,",, 0:04",,9,2008
27,,25,,+0:00,,Iglinskiy Maxim,40,Astana,",, 0:04",,9,2008
34,,209,,+0:00,,Velo Marco,41,Milram,",, 0:04",,9,2008
29,,19,,+0:00,,Krivtsov Yuriy,42,AG2R La Mondiale,",, 0:04",,9,2008
30,,127,,+0:00,,Pellizotti Franco,43,Liquigas,",, 0:04",,9,2008
23,,193,,+0:00,,S\xf8rensen Chris Anker,44,CSC ProTeam,",, 0:04",,9,2008
35,,8,,+0:00,,Savoldelli Paolo,45,Team LPR Brakes,",, 0:04",,9,2008
27,,2,,+0:00,,Bailetti Paolo,46,Team LPR Brakes,",, 0:04",,9,2008
34,,124,,+0:00,,Miholjevic Vladimir,47,Liquigas,",, 0:04",,9,2008
30,,147,,+0:00,,L\xf6wik Gerben,48,Rabobank ProTeam,",, 0:04",,9,2008
27,,194,,+0:00,,Larsson Gustav,49,CSC ProTeam,",, 0:04",,9,2008
37,,166,,+0:00,,Missaglia Gabriele,50,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:04",,9,2008
28,,79,,+0:00,,Velasco Ivan,51,Euskaltel - Euskadi,",, 0:04",,9,2008
23,,17,,+0:00,,Sonnery Blaise,52,AG2R La Mondiale,",, 0:04",,9,2008
36,,161,,+0:00,,Simoni Gilberto,53,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:04",,9,2008
25,,16,,+0:00,,Rousseau Nicolas,54,AG2R La Mondiale,",, 0:04",,9,2008
25,,139,1.0,+0:00,,Visconti Giovanni,55,Quickstep - Innergetic,",, 0:04",,9,2008
34,,21,,+0:00,,Leipheimer Levi,56,Astana,",, 0:04",,9,2008
32,,105,,+0:00,,Pinotti Marco,57,Team Highroad,",, 0:04",,9,2008
31,,11,,+0:00,,Valjavec Tadej,58,AG2R La Mondiale,",, 0:04",,9,2008
26,,212,,+0:00,,Kiryienka Vasil,59,Tinkoff Credit Systems,",, 0:04",,9,2008
33,,111,,+0:00,,Bruseghin Marzio,60,Lampre,",, 0:04",,9,2008
27,,218,,+0:00,,Klimov Sergey,61,Tinkoff Credit Systems,",, 0:04",,9,2008
24,,37,,+0:00,,Scognamiglio Carlo,62,Barloworld,",, 0:04",,9,2008
24,,99,,+0:00,,Russ Matthias,63,Gerolsteiner,",, 0:04",,9,2008
23,,106,,+0:00,,Possoni Morris,64,Team Highroad,",, 0:04",,9,2008
25,,38,,+0:00,,Soler Juan Mauricio,65,Barloworld,",, 0:04",,9,2008
26,,35,,+0:00,,Gasparotto Enrico,66,Barloworld,",, 0:04",,9,2008
32,,28,,+0:00,,Kl\xf6den Andr\xe9as,67,Astana,",, 0:04",,9,2008
24,,12,,+0:00,,Deignan Philip,68,AG2R La Mondiale,",, 0:04",,9,2008
35,,27,,+0:00,,Mizurov Andrey,69,Astana,",, 0:04",,9,2008
35,,167,,+0:00,,Nardello Daniele,70,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:04",,9,2008
34,,213,,+0:00,,Mazzanti Luca,71,Tinkoff Credit Systems,",, 0:04",,9,2008
24,,4,,+0:00,,Chiarini Riccardo,72,Team LPR Brakes,",, 0:04",,9,2008
26,,132,,+0:00,,Efimkin Alexander,73,Quickstep - Innergetic,",, 0:04",,9,2008
35,,33,,+0:00,,Rafael Cardenas F\xe9lix,74,Barloworld,",, 0:04",,9,2008
30,,115,,+0:00,,Szmyd Sylwester,75,Lampre,",, 0:04",,9,2008
29,,211,,+0:00,,Petrov Evgeni,76,Tinkoff Credit Systems,",, 0:04",,9,2008
29,,157,,+0:00,,Cama\xf1o Iker,77,Saunier Duval,",, 0:04",,9,2008
30,,15,,+0:00,,Nocentini Rinaldo,78,AG2R La Mondiale,",, 0:04",,9,2008
26,,14,,+0:00,,Mangel Laurent,79,AG2R La Mondiale,",, 0:04",,9,2008
27,,3,,+0:00,,Bosisio Gabriele,80,Team LPR Brakes,",, 0:04",,9,2008
34,,97,,+0:00,,Ordowski Volker,81,Gerolsteiner,",, 0:04",,9,2008
25,,23,,+0:00,,Gusev Vladimir,82,Astana,",, 0:04",,9,2008
29,,169,,+0:00,,Serpa Jose Rodolfo,83,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:04",,9,2008
32,,1,,+0:00,,Di Luca Danilo,84,Team LPR Brakes,",, 0:04",,9,2008
31,,77,,+0:00,,Landaluze Inigo,85,Euskaltel - Euskadi,",, 0:04",,9,2008
26,,48,,+0:00,,Rujano Jos\xe9 Humberto,86,Caisse d'Epargne,",, 0:04",,9,2008
27,,89,,+0:00,,Veikkanen Jussi,87,Fran\xe7aise des Jeux,",, 0:04",,9,2008
24,,87,,+0:00,,Roy J\xe9r\xe9my,88,Fran\xe7aise des Jeux,",, 0:04",,9,2008
30,,141,,+0:00,,Menchov Denis,89,Rabobank ProTeam,",, 0:04",,9,2008
39,,126,,+0:00,,Noe Andrea,90,Liquigas,",, 0:04",,9,2008
28,,76,,+0:00,,Irizar Markel,91,Euskaltel - Euskadi,",, 0:04",,9,2008
33,,143,,+0:00,,de Groot Bram,92,Rabobank ProTeam,",, 0:04",,9,2008
24,,146,,+0:00,,Kozonchuk Dmitry,93,Rabobank ProTeam,",, 0:04",,9,2008
26,,144,,+0:00,,Eltink Theo,94,Rabobank ProTeam,",, 0:04",,9,2008
36,,98,,+0:00,,Rebellin Davide,95,Gerolsteiner,",, 0:04",,9,2008
29,,96,,+0:00,,Moletta Andrea,96,Gerolsteiner,",, 0:04",,9,2008
27,,43,,+0:00,,Karpets Vladimir,97,Caisse d'Epargne,",, 0:04",,9,2008
24,,151,,+0:00,,Ricco Riccardo,98,Saunier Duval,",, 0:04",,9,2008
26,,134,,+0:00,,Facci Mauro,99,Quickstep - Innergetic,",, 0:04",,9,2008
23,,46,,+0:00,,Perget Mathieu,100,Caisse d'Epargne,",, 0:04",,9,2008
27,,183,,+0:00,,Hesjedal Ryder,101,,",, 0:04",,9,2008
30,,24,,+0:00,,Colom Antonio,102,Astana,",, 0:04",,9,2008
33,,9,,+0:00,,Spezialetti Alessandro,103,Team LPR Brakes,",, 0:04",,9,2008
29,,75,,+0:00,,Galparsoro Dionisio,104,Euskaltel - Euskadi,",, 0:04",,9,2008
25,,22,,+0:00,,Contador Alberto,105,Astana,",, 0:04",,9,2008
22,,86,,+0:00,,Levarlet Guillaume,106,Fran\xe7aise des Jeux,",, 0:04",,9,2008
36,,138,,+0:00,,Tonti Andrea,107,Quickstep - Innergetic,",, 0:04",,9,2008
25,,78,,+0:00,,Perez Alan,108,Euskaltel - Euskadi,",, 0:04",,9,2008
32,,41,,+0:00,,Perez Marlon Alirio,109,Caisse d'Epargne,",, 0:04",,9,2008
35,,197,,+0:00,,Blaudzun Michael,110,CSC ProTeam,",, 0:04",,9,2008
23,,191,,+0:00,,Lund Anders,111,CSC ProTeam,",, 0:04",,9,2008
28,,64,,+0:00,,Laverde Luis Felipe,112,CSF Group - Navigare,",, 0:04",,9,2008
28,,179,,+0:00,,Van Huffel Wim,113,Silence - Lotto,",, 0:04",,9,2008
29,,45,,+0:00,,Perez Francisco,114,Caisse d'Epargne,",, 0:04",,9,2008
24,,176,,+0:00,,Lloyd Matthew,115,Silence - Lotto,",, 0:04",,9,2008
33,,62,,+0:00,,Baliani Fortunato,116,CSF Group - Navigare,",, 0:04",,9,2008
29,,47,,+0:00,,Rodr\xedguez Joaquim,117,Caisse d'Epargne,",, 0:04",,9,2008
21,,116,,+0:00,,Spilak Simon,118,Lampre,",, 0:04",,9,2008
23,,173,,+0:00,,de Greef Francis,119,Silence - Lotto,",, 0:04",,9,2008
25,,69,,+0:00,,Pozzovivo Domenico,120,CSF Group - Navigare,",, 0:04",,9,2008
26,,67,,+0:00,,Priamo Matteo,121,CSF Group - Navigare,",, 0:04",,9,2008
36,,159,,+0:00,,Piepoli Leonardo,122,Saunier Duval,",, 0:04",,9,2008
33,,155,,+0:00,,Ca\xf1ada David,123,Saunier Duval,",, 0:04",,9,2008
26,,152,,+0:00,,Benitez Jos\xe9 Alberto,124,Saunier Duval,",, 0:04",,9,2008
27,,168,,+0:00,,Ochoa Carlos Jos\xe9,125,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:04",,9,2008
23,,54,,+0:00,,Hartmann Nicolas,126,Cofidis,",, 0:04",,9,2008
32,,85,,+0:00,,le Boulanger Yoann,127,Fran\xe7aise des Jeux,",, 0:04",,9,2008
27,,34,,+0:00,,Cummings Stephen,128,Barloworld,",, 0:04",,9,2008
34,,165,,+0:00,,Ivanov Ruslan,129,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:04",,9,2008
36,,196,,+0:00,,Voigt Jens,130,CSC ProTeam,",, 0:04",,9,2008
24,,148,,+0:00,,Martens Paul,131,Rabobank ProTeam,",, 0:04",,9,2008
31,,184,,+0:00,,Millar David,132,,",, 0:04",,9,2008
34,,195,,+0:00,,McCartney Jason,133,CSC ProTeam,",, 0:04",,9,2008
30,,129,,+0:00,,Wegelius Charles,134,Liquigas,",, 0:04",,9,2008
30,,133,,+0:00,,Engels Addy,135,Quickstep - Innergetic,",, 0:04",,9,2008
30,,6,,+0:00,,Gol\u010der Jure,136,Team LPR Brakes,",, 0:04",,9,2008
24,,107,,+0:00,,Rabon Frantisek,137,Team Highroad,",, 0:04",,9,2008
32,,206,,+0:00,,Ongarato Alberto,138,Milram,",, 0:04",,9,2008
34,,42,,+0:00,,Horrach Joan,139,Caisse d'Epargne,",, 0:04",,9,2008
23,,104,,+0:00,,Martin Tony,140,Team Highroad,",, 0:04",,9,2008
28,,114,,+0:00,,Loosli David,141,Lampre,0:20 0:20,,9,2008
23,,208,,+0:00,,Sabatini Fabio,142,Milram,",, 0:20",,9,2008
39,,113,,+0:00,,Baldato Fabio,143,Lampre,0:28 0:28,,9,2008
36,,162,,+0:00,,Bertolini Alessandro,144,Serramenti PVC Diquigiovanni-Androni Giocattoli,0:45 0:45,,9,2008
28,,51,,+0:00,,Buffaz Mickael,145,Cofidis,1:12 1:12,,9,2008
25,,178,,+0:00,,Van den Broeck Jurgen,146,Silence - Lotto,0:04 0:04,,9,2008
22,,81,,+0:00,,Ch\xe9rel Micka\xebl,147,Fran\xe7aise des Jeux,",, 0:04",,9,2008
27,,103,,+0:00,,Hansen Adam,148,Team Highroad,3:09 3:09,,9,2008
28,,109,,+0:00,,Wiggins Bradley,149,Team Highroad,",, 3:09",,9,2008
30,,65,,+0:00,,Perez Cuapio Julio Alberto,150,CSF Group - Navigare,4:27 4:27,,9,2008
25,,95,,+0:00,,Krauss Sven,151,Gerolsteiner,6:16 6:16,,9,2008
23,,205,,+0:00,,Jur\u010do Matej,152,Milram,",, 6:16",,9,2008
30,,145,,+0:00,,Hayman Mathew,153,Rabobank ProTeam,",, 6:16",,9,2008
30,,158,,+0:00,,Pagliarini Luciano Andr\xe9,154,Saunier Duval,",, 6:16",,9,2008
23,,118,,+0:00,,Santambrogio Mauro,155,Lampre,6:57 6:57,,9,2008
36,,175,,+0:00,,Gates Nick,156,Silence - Lotto,7:36 7:36,,9,2008
30,,55,,+0:00,,Zampieri Steve,157,Cofidis,",, 7:36",,9,2008
26,,171,,+0:00,,Steurs Geert,158,Silence - Lotto,",, 7:36",,9,2008
26,,185,,+0:00,,Mccarty Jonathan Patrick,159,,",, 7:36",,9,2008
32,,153,,+0:00,,Belohvosciks Raivis,160,Saunier Duval,",, 7:36",,9,2008
25,,72,,+0:00,,Aperribay Lander,161,Euskaltel - Euskadi,",, 7:36",,9,2008
21,,137,,+0:00,,Seeldraeyers Kevin,162,Quickstep - Innergetic,",, 7:36",,9,2008
29,,186,,+0:00,,Pate Danny,163,,",, 7:36",,9,2008
21,,39,,+0:00,,Thomas Geraint,164,Barloworld,",, 7:36",,9,2008
23,,123,,+0:00,,Cataldo Dario,165,Liquigas,",, 7:36",,9,2008
23,,215,,+0:00,,Ignatyev Mikhail,166,Tinkoff Credit Systems,",, 7:36",,9,2008
26,,136,,+0:00,,Schwab Hubert,167,Quickstep - Innergetic,",, 7:36",,9,2008
24,,56,,+0:00,,Huguet Yann,168,Cofidis,",, 7:36",,9,2008
28,,31,,+0:00,,Bellotti Francesco,169,Barloworld,",, 7:36",,9,2008
33,,181,,+0:00,,B\xe4ckstedt Magnus,170,,10:00 10:00,,9,2008
21,,154,,+0:00,,Capecchi Eros,171,Saunier Duval,",, 10:00",,9,2008
28,,36,,+0:00,,Pfannberger Christian,172,Barloworld,",, 10:00",,9,2008
26,,71,,+0:00,,Agirre Josu,173,Euskaltel - Euskadi,",, 10:00",,9,2008
33,,59,,+0:00,,Verbrugghe Rik,174,Cofidis,",, 10:00",,9,2008
23,,156,,+0:00,,Capelli Ermano,175,Saunier Duval,",, 10:00",,9,2008
26,,217,,+0:00,,Brutt Pavel,176,Tinkoff Credit Systems,12:49 12:49,,9,2008
26,,203,,+0:00,,Eichler Markus,177,Milram,",, 12:49",,9,2008
24,,82,,+0:00,,Gudsell Timothy,178,Fran\xe7aise des Jeux,",, 12:49",,9,2008
31,,122,,+0:00,,Carlstr\xf6m Kjell,179,Liquigas,",, 12:49",,9,2008
33,41.282,111,,+0:00,80.0,Bruseghin Marzio,1,Lampre,56:41 56:41,,10,2008
25,41.185,22,,+0:00,50.0,Contador Alberto,2,Astana,0:08 0:08,,10,2008
32,41.041000000000004,28,,+0:00,35.0,Kl\xf6den Andr\xe9as,3,Astana,0:20 0:20,,10,2008
32,40.85,105,,+0:00,25.0,Pinotti Marco,4,Team Highroad,0:36 0:36,,10,2008
35,40.755,8,,+0:00,18.0,Savoldelli Paolo,5,Team LPR Brakes,0:44 0:44,,10,2008
30,40.731,141,,+0:00,15.0,Menchov Denis,6,Rabobank ProTeam,0:46 0:46,,10,2008
23,40.637,125,,+0:00,12.0,Nibali Vincenzo,7,Liquigas,0:54 0:54,,10,2008
27,40.578,194,,+0:00,10.0,Larsson Gustav,8,CSC ProTeam,0:59 0:59,,10,2008
34,40.555,21,,+0:00,8.0,Leipheimer Levi,9,Astana,1:01 1:01,,10,2008
36,40.543,161,,+0:00,6.0,Simoni Gilberto,10,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:02 1:02,,10,2008
27,40.543,3,,+0:00,5.0,Bosisio Gabriele,11,Team LPR Brakes,",, 1:02",,10,2008
25,40.508,139,1.0,+0:00,4.0,Visconti Giovanni,12,Quickstep - Innergetic,1:05 1:05,,10,2008
25,40.356,178,,+0:00,3.0,Van den Broeck Jurgen,13,Silence - Lotto,1:18 1:18,,10,2008
29,40.205999999999996,211,,+0:00,2.0,Petrov Evgeni,14,Tinkoff Credit Systems,1:31 1:31,,10,2008
31,40.126,188,,+0:00,1.0,Vande Velde Christian,15,,1:38 1:38,,10,2008
24,39.83,151,,+0:00,,Ricco Riccardo,16,Saunier Duval,2:04 2:04,,10,2008
25,39.818000000000005,23,,+0:00,,Gusev Vladimir,17,Astana,2:05 2:05,,10,2008
30,39.773,127,,+0:00,,Pellizotti Franco,18,Liquigas,2:09 2:09,,10,2008
32,39.751,1,,+0:00,,Di Luca Danilo,19,Team LPR Brakes,2:11 2:11,,10,2008
23,39.728,104,,+0:00,,Martin Tony,20,Team Highroad,2:13 2:13,,10,2008
26,39.616,212,,+0:00,,Kiryienka Vasil,21,Tinkoff Credit Systems,2:23 2:23,,10,2008
34,39.516,195,,+0:00,,McCartney Jason,22,CSC ProTeam,2:32 2:32,,10,2008
36,39.394,159,,+0:00,,Piepoli Leonardo,23,Saunier Duval,2:43 2:43,,10,2008
35,39.361,197,,+0:00,,Blaudzun Michael,24,CSC ProTeam,2:46 2:46,,10,2008
27,39.339,43,,+0:00,,Karpets Vladimir,25,Caisse d'Epargne,2:48 2:48,,10,2008
35,39.295,27,,+0:00,,Mizurov Andrey,26,Astana,2:52 2:52,,10,2008
30,39.229,115,,+0:00,,Szmyd Sylwester,27,Lampre,2:58 2:58,,10,2008
36,39.196,98,,+0:00,,Rebellin Davide,28,Gerolsteiner,3:01 3:01,,10,2008
31,39.174,11,,+0:00,,Valjavec Tadej,29,AG2R La Mondiale,3:03 3:03,,10,2008
32,39.163000000000004,85,,+0:00,,le Boulanger Yoann,30,Fran\xe7aise des Jeux,3:04 3:04,,10,2008
33,39.163000000000004,198,,+0:00,,S\xf8rensen Nicki,31,CSC ProTeam,",, 3:04",,10,2008
23,39.13,193,,+0:00,,S\xf8rensen Chris Anker,32,CSC ProTeam,3:07 3:07,,10,2008
29,39.065,19,,+0:00,,Krivtsov Yuriy,33,AG2R La Mondiale,3:13 3:13,,10,2008
36,39.054,138,,+0:00,,Tonti Andrea,34,Quickstep - Innergetic,3:14 3:14,,10,2008
25,39.033,69,,+0:00,,Pozzovivo Domenico,35,CSF Group - Navigare,3:16 3:16,,10,2008
27,39.022,61,,+0:00,,Sella Emanuele,36,CSF Group - Navigare,3:17 3:17,,10,2008
27,38.989000000000004,89,,+0:00,,Veikkanen Jussi,37,Fran\xe7aise des Jeux,3:20 3:20,,10,2008
35,38.978,167,,+0:00,,Nardello Daniele,38,Serramenti PVC Diquigiovanni-Androni Giocattoli,3:21 3:21,,10,2008
23,38.903,215,,+0:00,,Ignatyev Mikhail,39,Tinkoff Credit Systems,3:28 3:28,,10,2008
36,38.86,196,,+0:00,,Voigt Jens,40,CSC ProTeam,3:32 3:32,,10,2008
25,38.86,57,,+0:00,,Monier Damien,41,Cofidis,",, 3:32",,10,2008
35,38.849000000000004,33,,+0:00,,Rafael Cardenas F\xe9lix,42,Barloworld,3:33 3:33,,10,2008
