Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
32,,85,,+0:00,,Millar David,147,Team Garmin - Slipstream,0:40 0:40,,7,2009
27,,157,,+0:00,,de Bonis Francesco,148,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:23 1:23,,7,2009
33,,6,,+0:00,,Marzoli Ruggero,149,Acqua & Sapone,",, 1:23",,7,2009
24,,132,,+0:00,,Cataldo Dario,150,Quickstep - Innergetic,",, 1:23",,7,2009
25,,126,,+0:00,,Montaguti Matteo,151,LPR Brakes - Farnese Vini,",, 1:23",,7,2009
33,,175,,+0:00,,Pinotti Marco,152,Team Columbia - HTC,5:50 5:50,,7,2009
28,,185,,+0:00,,Klimov Sergey,153,Katyusha,",, 5:50",,7,2009
27,,135,,+0:00,,Facci Mauro,154,Quickstep - Innergetic,",, 5:50",,7,2009
33,,9,,+0:00,,Palumbo Giuseppe,155,Acqua & Sapone,",, 5:50",,7,2009
22,,72,,+0:00,,Capecchi Eros,156,Fuji-Servetto,",, 5:50",,7,2009
24,,112,,+0:00,,Agnoli Valerio,157,Liquigas,",, 5:50",,7,2009
23,,214,,+0:00,,Isaychev Vladimir,158,Xacobeo-Galicia,",, 5:50",,7,2009
34,,129,,+0:00,,Spezialetti Alessandro,159,LPR Brakes - Farnese Vini,",, 5:50",,7,2009
25,,69,,+0:00,,Pauwels Serge,160,Cervelo Test Team,5:29 5:29,,7,2009
35,,195,,+0:00,,M\xfcller Martin,161,Milram,5:50 5:50,,7,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,162,Milram,",, 5:50",,7,2009
28,,55,,+0:00,,Lopez David,163,Caisse d'Epargne,",, 5:50",,7,2009
31,,198,,+0:00,,Scholz Ronny,164,Milram,",, 5:50",,7,2009
24,,45,,+0:00,,Le Floch Guillaume,165,Bbox Bouygues Telekom,",, 5:50",,7,2009
24,,77,,+0:00,,Fernandez Alberto,166,Fuji-Servetto,",, 5:50",,7,2009
28,,74,,+0:00,,Gomez Gomez Angel,167,Fuji-Servetto,",, 5:50",,7,2009
30,,166,,+0:00,,Ljungblad Jonas,168,Silence - Lotto,",, 5:50",,7,2009
23,,17,,+0:00,,Senac Jean-Charles,169,AG2R La Mondiale,",, 5:50",,7,2009
29,,49,,+0:00,,Voeckler Thomas,170,Bbox Bouygues Telekom,",, 5:50",,7,2009
24,,168,,+0:00,,Vanendert Jelle,171,Silence - Lotto,",, 5:50",,7,2009
29,,59,,+0:00,,Charteau Anthony,172,Caisse d'Epargne,",, 5:50",,7,2009
27,,53,,+0:00,,Kiryienka Vasil,173,Caisse d'Epargne,",, 5:50",,7,2009
24,,203,,+0:00,,Lund Anders,174,Saxo Bank,",, 5:50",,7,2009
31,,169,,+0:00,,Wegelius Charles,175,Silence - Lotto,",, 5:50",,7,2009
24,,15,,+0:00,,Loubet Julien,176,AG2R La Mondiale,6:09 6:09,,7,2009
31,,134,,+0:00,,Engels Addy,177,Quickstep - Innergetic,5:50 5:50,,7,2009
26,,167,,+0:00,,Kaisen Olivier,178,Silence - Lotto,",, 5:50",,7,2009
27,,34,,+0:00,,Caccia Diego,179,Barloworld - Bianchi,",, 5:50",,7,2009
35,,204,,+0:00,,McCartney Jason,180,Saxo Bank,",, 5:50",,7,2009
31,,99,,+0:00,,Pidgornyy Ruslan,181,ISD Cycling Team,",, 5:50",,7,2009
22,,76,,+0:00,,Gonzalez Baeza Hector,182,Fuji-Servetto,",, 5:50",,7,2009
32,,64,,+0:00,,Gustov Volodymyr,183,Cervelo Test Team,",, 5:50",,7,2009
25,,123,,+0:00,,Chiarini Riccardo,184,LPR Brakes - Farnese Vini,",, 5:50",,7,2009
23,,67,,+0:00,,Konovalovas Ignatas,185,Cervelo Test Team,",, 5:50",,7,2009
30,,89,,+0:00,,Zabriskie David,186,Team Garmin - Slipstream,",, 5:50",,7,2009
29,,33,,+0:00,,Bellotti Francesco,187,Barloworld - Bianchi,",, 5:50",,7,2009
29,,36,,+0:00,,Cheula Giampaolo,188,Barloworld - Bianchi,",, 5:50",,7,2009
30,,86,,+0:00,,Pate Danny,189,Team Garmin - Slipstream,",, 5:50",,7,2009
26,,41,,+0:00,,Belgy Julien,190,Bbox Bouygues Telekom,7:11 7:11,,7,2009
28,,97,,+0:00,,Huzarski Bartosz,191,ISD Cycling Team,8:42 8:42,,7,2009
21,,84,,+0:00,,Meyer Cameron,192,Team Garmin - Slipstream,",, 8:42",,7,2009
26,,179,,+0:00,80.0,Siutsou Kanstantsin,1,Team Columbia - HTC,5:04:34 5:04:34,,8,2009
21,,172,,+0:00,50.0,Boasson Hagen Edvald,2,Team Columbia - HTC,0:21 0:21,,8,2009
33,,121,1.0,+0:00,,Di Luca Danilo,3*,LPR Brakes - Farnese Vini,",, 0:21",,8,2009
29,,178,,+0:00,25.0,Rogers Michael,4,Team Columbia - HTC,",, 0:21",,8,2009
31,,115,,+0:00,,Pellizotti Franco,5*,Liquigas,",, 0:21",,8,2009
35,,1,,+0:00,15.0,Garzelli Stefano,6,Acqua & Sapone,",, 0:21",,8,2009
27,,101,,+0:00,12.0,Cunego Damiano,7,Lampre - NGC,",, 0:21",,8,2009
24,,159,,+0:00,10.0,Rodriguez Jackson,8,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:21",,8,2009
34,,103,,+0:00,8.0,Bruseghin Marzio,9,Lampre - NGC,",, 0:21",,8,2009
26,,196,,+0:00,6.0,Rohregger Thomas,10,Milram,",, 0:21",,8,2009
30,,58,,+0:00,5.0,Rodr\xedguez Joaquim,11,Caisse d'Epargne,",, 0:21",,8,2009
27,,181,,+0:00,4.0,Pozzato Filippo,12,Katyusha,",, 0:21",,8,2009
29,,27,,+0:00,3.0,Popovych Yaroslav,13,Astana,",, 0:21",,8,2009
32,,11,,+0:00,,Valjavec Tadej,14*,AG2R La Mondiale,",, 0:21",,8,2009
29,,153,,+0:00,1.0,Scarponi Michele,15,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:21",,8,2009
31,,111,,+0:00,,Basso Ivan,16,Liquigas,",, 0:21",,8,2009
23,,52,,+0:00,,Jeannesson Arnold,17,Caisse d'Epargne,",, 0:21",,8,2009
28,,78,,+0:00,,Kessiakoff Fredrik,18,Fuji-Servetto,",, 0:21",,8,2009
25,,174,,+0:00,,L\xf6fkvist Thomas,19,Team Columbia - HTC,",, 0:21",,8,2009
22,,138,,+0:00,,Seeldraeyers Kevin,20,Quickstep - Innergetic,",, 0:21",,8,2009
31,,141,,+0:00,,Menchov Denis,21,Rabobank ProTeam,",, 0:21",,8,2009
30,,155,,+0:00,,Serpa Jose Rodolfo,22,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:21",,8,2009
33,,175,,+0:00,,Pinotti Marco,23,Team Columbia - HTC,",, 0:21",,8,2009
29,,51,,+0:00,,Arroyo David,24,Caisse d'Epargne,",, 0:21",,8,2009
34,,93,,+0:00,,Cioni Dario,25,ISD Cycling Team,",, 0:21",,8,2009
35,,24,,+0:00,,Leipheimer Levi,26,Astana,",, 0:21",,8,2009
37,,23,,+0:00,,Horner Chris,27,Astana,",, 0:21",,8,2009
23,,8,,+0:00,,Masciarelli Francesco,28,Acqua & Sapone,",, 0:21",,8,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,29,Astana,",, 0:21",,8,2009
34,,61,,+0:00,,Sastre Carlos,30,Cervelo Test Team,",, 0:21",,8,2009
37,,21,,+0:00,,Armstrong Lance,31,Astana,",, 0:21",,8,2009
29,,88,,+0:00,,Wiggins Bradley,32,Team Garmin - Slipstream,",, 0:21",,8,2009
25,,26,,+0:00,,Navarro Daniel,33,Astana,",, 0:21",,8,2009
37,,151,,+0:00,,Simoni Gilberto,34,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:21",,8,2009
28,,143,,+0:00,,ten Dam Laurens,35,Rabobank ProTeam,",, 0:21",,8,2009
30,,156,,+0:00,,Bertogliati Rubens,36,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:21",,8,2009
26,,31,,+0:00,,Soler Juan Mauricio,37,Barloworld - Bianchi,",, 0:21",,8,2009
31,,152,,+0:00,,Bertagnolli Leonardo,38*,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:21",,8,2009
36,,35,,+0:00,,Rafael Cardenas F\xe9lix,38,Barloworld - Bianchi,",, 0:21",,8,2009
28,,122,,+0:00,,Bosisio Gabriele,39,LPR Brakes - Farnese Vini,0:31 0:31,,8,2009
23,,37,,+0:00,,Froome Christopher,40,Barloworld - Bianchi,",, 0:31",,8,2009
24,,162,,+0:00,,de Greef Francis,41,Silence - Lotto,",, 0:31",,8,2009
22,,29,,+0:00,,Zeits Andrey,42,Astana,",, 0:31",,8,2009
28,,158,,+0:00,,Ochoa Carlos Jos\xe9,43,Serramenti PVC Diquigiovanni-Androni Giocattoli,0:58 0:58,,8,2009
35,,186,,+0:00,,Mazzanti Luca,44,Katyusha,1:31 1:31,,8,2009
36,,28,,+0:00,,Rubiera Jos\xe9 Luis,45,Astana,",, 1:31",,8,2009
28,,128,,+0:00,,Pietropolli Daniele,46,LPR Brakes - Farnese Vini,1:44 1:44,,8,2009
29,,142,,+0:00,,Ardila Mauricio Alberto,47,Rabobank ProTeam,",, 1:44",,8,2009
27,,53,,+0:00,,Kiryienka Vasil,48,Caisse d'Epargne,2:30 2:30,,8,2009
32,,64,,+0:00,,Gustov Volodymyr,49,Cervelo Test Team,",, 2:30",,8,2009
31,,125,,+0:00,,Gol\u010der Jure,50,LPR Brakes - Farnese Vini,",, 2:30",,8,2009
31,,118,,+0:00,,Szmyd Sylwester,51,Liquigas,2:56 2:56,,8,2009
29,,207,,+0:00,,Bak Lars Ytting,52,Saxo Bank,4:32 4:32,,8,2009
25,,95,,+0:00,,Grivko Andrei,53,ISD Cycling Team,4:58 4:58,,8,2009
30,,79,,+0:00,,Serrano Ricardo,55*,Fuji-Servetto,5:29 5:29,,8,2009
33,,54,,+0:00,,Lastras Pablo,55,Caisse d'Epargne,",, 5:29",,8,2009
35,,204,,+0:00,,McCartney Jason,56,Saxo Bank,",, 5:29",,8,2009
31,,81,,+0:00,,Danielson Thomas,57,Team Garmin - Slipstream,",, 5:29",,8,2009
27,,217,,+0:00,,Mayoz Echeverria Iban,58,Xacobeo-Galicia,",, 5:29",,8,2009
29,,33,,+0:00,,Bellotti Francesco,59,Barloworld - Bianchi,",, 5:29",,8,2009
30,,71,,+0:00,,Cama\xf1o Iker,60,Fuji-Servetto,",, 5:29",,8,2009
22,,32,,+0:00,,Augustyn John Lee,61,Barloworld - Bianchi,",, 5:29",,8,2009
26,,219,,+0:00,,Vorganov Eduard,62,Xacobeo-Galicia,",, 5:29",,8,2009
27,,12,,+0:00,,Efimkin Alexander,63,AG2R La Mondiale,",, 5:29",,8,2009
36,,3,,+0:00,,Codol Massimo,64,Acqua & Sapone,",, 5:29",,8,2009
22,,218,,+0:00,,Garc\xeda Marcos,65,Xacobeo-Galicia,",, 5:29",,8,2009
27,,47,,+0:00,,Sprick Matthieu,66,Bbox Bouygues Telekom,",, 5:29",,8,2009
37,,202,,+0:00,,Voigt Jens,67,Saxo Bank,",, 5:29",,8,2009
29,,63,,+0:00,,Gerrans Simon,68,Cervelo Test Team,",, 5:29",,8,2009
30,,166,,+0:00,,Ljungblad Jonas,69,Silence - Lotto,",, 5:29",,8,2009
25,,69,,+0:00,,Pauwels Serge,70,Cervelo Test Team,",, 5:29",,8,2009
26,,183,,+0:00,,Eskov Nikita,71,Katyusha,",, 5:29",,8,2009
29,,49,,+0:00,,Voeckler Thomas,72,Bbox Bouygues Telekom,",, 5:29",,8,2009
25,,133,,+0:00,,Devenyns Dries,73,Quickstep - Innergetic,",, 5:29",,8,2009
30,,187,,+0:00,,Petrov Evgeni,74,Katyusha,6:06 6:06,,8,2009
24,,132,,+0:00,,Cataldo Dario,75,Quickstep - Innergetic,6:28 6:28,,8,2009
24,,112,,+0:00,,Agnoli Valerio,76,Liquigas,",, 6:28",,8,2009
26,,188,,+0:00,,Serov Alexander,77,Katyusha,8:47 8:47,,8,2009
33,,171,,+0:00,,Barry Michael,78,Team Columbia - HTC,12:12 12:12,,8,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,79,Xacobeo-Galicia,",, 12:12",,8,2009
24,,18,,+0:00,,Sonnery Blaise,80,AG2R La Mondiale,",, 12:12",,8,2009
32,,161,,+0:00,,Brandt Christophe,81,Silence - Lotto,",, 12:12",,8,2009
31,,169,,+0:00,,Wegelius Charles,82,Silence - Lotto,",, 12:12",,8,2009
35,,114,,+0:00,,Miholjevic Vladimir,83,Liquigas,",, 12:12",,8,2009
21,,189,,+0:00,,Swift Ben,84,Katyusha,",, 12:12",,8,2009
25,,147,,+0:00,,Kozonchuk Dmitry,85,Rabobank ProTeam,",, 12:12",,8,2009
28,,74,,+0:00,,Gomez Gomez Angel,86,Fuji-Servetto,",, 12:12",,8,2009
34,,129,,+0:00,,Spezialetti Alessandro,87,LPR Brakes - Farnese Vini,",, 12:12",,8,2009
33,,6,,+0:00,,Marzoli Ruggero,88,Acqua & Sapone,",, 12:12",,8,2009
24,,57,,+0:00,,Perget Mathieu,89,Caisse d'Epargne,",, 12:12",,8,2009
28,,55,,+0:00,,Lopez David,90,Caisse d'Epargne,",, 12:12",,8,2009
27,,157,,+0:00,,de Bonis Francesco,91,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 12:12",,8,2009
23,,76,,+0:00,,Gonzalez Baeza Hector,92,Fuji-Servetto,",, 12:12",,8,2009
30,,86,,+0:00,,Pate Danny,93,Team Garmin - Slipstream,",, 12:12",,8,2009
31,,109,,+0:00,,Tiralongo Paolo,94,Lampre - NGC,",, 12:12",,8,2009
26,,164,,+0:00,,Gilbert Philippe,95,Silence - Lotto,13:53 13:53,,8,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,96,Milram,",, 13:53",,8,2009
31,,16,,+0:00,,Dion Renaud,97,AG2R La Mondiale,",, 13:53",,8,2009
27,,193,,+0:00,,Fothen Markus,98,Milram,",, 13:53",,8,2009
24,,77,,+0:00,,Fernandez Alberto,99,Fuji-Servetto,",, 13:53",,8,2009
22,,165,,+0:00,,Jacobs Pieter,100,Silence - Lotto,",, 13:53",,8,2009
24,,176,,+0:00,,Possoni Morris,101,Team Columbia - HTC,",, 13:53",,8,2009
35,,127,,+0:00,,Petacchi Alessandro,102,LPR Brakes - Farnese Vini,15:36 15:36,,8,2009
32,,85,,+0:00,,Millar David,103,Team Garmin - Slipstream,",, 15:36",,8,2009
29,,36,,+0:00,,Cheula Giampaolo,104,Barloworld - Bianchi,",, 15:36",,8,2009
27,,34,,+0:00,,Caccia Diego,105,Barloworld - Bianchi,16:11 16:11,,8,2009
33,,9,,+0:00,,Palumbo Giuseppe,106,Acqua & Sapone,",, 16:11",,8,2009
29,,116,,+0:00,,Quinziato Manuel,107,Liquigas,",, 16:11",,8,2009
31,,149,,+0:00,,Tjallingii Maarten,108,Rabobank ProTeam,",, 16:11",,8,2009
28,,119,,+0:00,,Vanotti Alessandro,109,Liquigas,",, 16:11",,8,2009
30,,14,,+0:00,,Krivtsov Yuriy,110,AG2R La Mondiale,",, 16:11",,8,2009
21,,191,,+0:00,,Barla Luca,111,Milram,",, 16:11",,8,2009
24,,168,,+0:00,,Vanendert Jelle,112,Silence - Lotto,",, 16:11",,8,2009
32,,113,,+0:00,,Carlstr\xf6m Kjell,113,Liquigas,",, 16:11",,8,2009
36,,117,,+0:00,,Stangelj Gorazd,114,Liquigas,",, 16:11",,8,2009
28,,107,,+0:00,,Marzano Marco,115,Lampre - NGC,",, 16:11",,8,2009
27,,182,,+0:00,,Brutt Pavel,116,Katyusha,",, 16:11",,8,2009
26,,25,,+0:00,,Morabito Steve,117,Astana,",, 16:11",,8,2009
30,,4,,+0:00,,Donati Alessandro,118,Acqua & Sapone,",, 16:11",,8,2009
26,,48,,+0:00,,Tschopp Johann,119,Bbox Bouygues Telekom,",, 16:11",,8,2009
31,,137,,+0:00,,Hulsmans Kevin,120,Quickstep - Innergetic,",, 16:11",,8,2009
28,,206,,+0:00,,van Goolen Jurgen,121,Saxo Bank,",, 16:11",,8,2009
34,,145,,+0:00,,de Groot Bram,122,Rabobank ProTeam,",, 16:11",,8,2009
35,,13,,+0:00,,Hinault S\xe9bastien,123,AG2R La Mondiale,",, 16:11",,8,2009
31,,192,,+0:00,,F\xf6rster Robert,124,Milram,",, 16:11",,8,2009
26,,7,,+0:00,,Masciarelli Andrea,125,Acqua & Sapone,",, 16:11",,8,2009
31,,134,,+0:00,,Engels Addy,126,Quickstep - Innergetic,",, 16:11",,8,2009
21,,94,,+0:00,,Stannard Ian,127,ISD Cycling Team,",, 16:11",,8,2009
24,,148,,+0:00,,Stamsnijder Tom,128,Rabobank ProTeam,",, 16:11",,8,2009
23,,67,,+0:00,,Konovalovas Ignatas,129,Cervelo Test Team,",, 16:11",,8,2009
28,,185,,+0:00,,Klimov Sergey,130,Katyusha,16:41 16:41,,8,2009
21,,139,,+0:00,,Malacarne Davide,131,Quickstep - Innergetic,",, 16:41",,8,2009
22,,208,,+0:00,,Goss Matthew,132,Saxo Bank,",, 16:41",,8,2009
28,,201,,+0:00,,Cancellara Fabian,133,Saxo Bank,",, 16:41",,8,2009
24,,215,,+0:00,,Rabunal Rios Gonzalo,134,Xacobeo-Galicia,",, 16:41",,8,2009
24,,46,,+0:00,,Sokolov Evgeny,135,Bbox Bouygues Telekom,",, 16:41",,8,2009
25,,211,,+0:00,,Martinez Serafin,136,Xacobeo-Galicia,",, 16:41",,8,2009
25,,5,,+0:00,,Failli Francesco,137,Acqua & Sapone,",, 16:41",,8,2009
36,,2,,+0:00,,Andriotto Dario,138,Acqua & Sapone,",, 16:41",,8,2009
37,,154,,+0:00,,Bertolini Alessandro,139,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 16:41",,8,2009
26,,167,,+0:00,,Kaisen Olivier,140,Silence - Lotto,",, 16:41",,8,2009
28,,108,,+0:00,,Mori Manuele,141,Lampre - NGC,",, 16:41",,8,2009
23,,216,,+0:00,,Fernandez Delio,142,Xacobeo-Galicia,",, 16:41",,8,2009
28,,68,,+0:00,,Lloyd Daniel,143,Cervelo Test Team,",, 16:41",,8,2009
21,,19,,+0:00,,Bonnafond Guillaume,144,AG2R La Mondiale,",, 16:41",,8,2009
27,,105,,+0:00,,Gasparotto Enrico,145,Lampre - NGC,",, 16:41",,8,2009
30,,89,,+0:00,,Zabriskie David,146,Team Garmin - Slipstream,",, 16:41",,8,2009
34,,82,,+0:00,,Dean Julian,147,Team Garmin - Slipstream,",, 16:41",,8,2009
28,,39,,+0:00,,Longo Borghini Paolo,148,Barloworld - Bianchi,",, 16:41",,8,2009
24,,106,,+0:00,,Gavazzi Francesco,149,Lampre - NGC,",, 16:41",,8,2009
25,,102,,+0:00,,Bono Matteo,150,Lampre - NGC,",, 16:41",,8,2009
28,,124,,+0:00,,Ermeti Giairo,151,LPR Brakes - Farnese Vini,",, 16:41",,8,2009
34,,98,,+0:00,,Scarselli Leonardo,152,ISD Cycling Team,",, 16:41",,8,2009
26,,91,,+0:00,,Visconti Giovanni,153,ISD Cycling Team,",, 16:41",,8,2009
23,,96,,+0:00,,Grabovskyy Dmytro,154,ISD Cycling Team,19:04 19:04,,8,2009
23,,173,,+0:00,,Cavendish Mark,155,Team Columbia - HTC,",, 19:04",,8,2009
25,,126,,+0:00,,Montaguti Matteo,156,LPR Brakes - Farnese Vini,",, 19:04",,8,2009
28,,104,,+0:00,,Da Dalto Mauro,157,Lampre - NGC,",, 19:04",,8,2009
26,,194,,+0:00,,Fothen Thomas,158,Milram,",, 19:04",,8,2009
26,,177,,+0:00,,Renshaw Mark,159,Team Columbia - HTC,",, 19:04",,8,2009
24,,144,,+0:00,,van Emden Jos,160,Rabobank ProTeam,",, 19:04",,8,2009
31,,198,,+0:00,,Scholz Ronny,161,Milram,",, 19:04",,8,2009
23,,17,,+0:00,,Senac Jean-Charles,162,AG2R La Mondiale,",, 19:04",,8,2009
35,,195,,+0:00,,M\xfcller Martin,163,Milram,",, 19:04",,8,2009
25,,42,,+0:00,,Chainel Steve,164,Bbox Bouygues Telekom,",, 19:04",,8,2009
29,,59,,+0:00,,Charteau Anthony,165,Caisse d'Epargne,",, 19:04",,8,2009
24,,92,,+0:00,,Gatto Oscar,166,ISD Cycling Team,",, 19:04",,8,2009
32,,38,,+0:00,,Hunter Robert,167,Barloworld - Bianchi,",, 19:04",,8,2009
24,,73,,+0:00,,Vigano Davide,168,Fuji-Servetto,",, 19:04",,8,2009
24,,184,,+0:00,,Ignatyev Mikhail,169,Katyusha,",, 19:04",,8,2009
28,,97,,+0:00,,Huzarski Bartosz,170,ISD Cycling Team,",, 19:04",,8,2009
21,,84,,+0:00,,Meyer Cameron,171,Team Garmin - Slipstream,",, 19:04",,8,2009
24,,83,,+0:00,,Farrar Tyler,172,Team Garmin - Slipstream,",, 19:04",,8,2009
27,,43,,+0:00,,Gene Yohann,173,Bbox Bouygues Telekom,",, 19:04",,8,2009
26,,44,,+0:00,,Haddou Sa\xefd,174,Bbox Bouygues Telekom,",, 19:04",,8,2009
24,,45,,+0:00,,Le Floch Guillaume,175,Bbox Bouygues Telekom,",, 19:04",,8,2009
22,,72,,+0:00,,Capecchi Eros,176,Fuji-Servetto,",, 19:04",,8,2009
28,,205,,+0:00,,Haedo Juan Jose,177,Saxo Bank,",, 19:04",,8,2009
27,,163,,+0:00,,Dockx Bart,178,Silence - Lotto,",, 19:04",,8,2009
24,,203,,+0:00,,Lund Anders,179,Saxo Bank,",, 19:04",,8,2009
25,,209,,+0:00,,Klostergaard Kasper,180,Saxo Bank,",, 19:04",,8,2009
23,,214,,+0:00,,Isaychev Vladimir,181,Xacobeo-Galicia,",, 19:04",,8,2009
27,,135,,+0:00,,Facci Mauro,182,Quickstep - Innergetic,",, 19:04",,8,2009
28,,131,,+0:00,,Davis Allan,183,Quickstep - Innergetic,",, 19:04",,8,2009
26,,66,,+0:00,,King Edward,184,Cervelo Test Team,",, 19:04",,8,2009
25,,62,,+0:00,,Deignan Philip,185,Cervelo Test Team,",, 19:04",,8,2009
26,,41,,+0:00,,Belgy Julien,186,Bbox Bouygues Telekom,",, 19:04",,8,2009
26,,136,,+0:00,,Reda Francesco,187,Quickstep - Innergetic,",, 19:04",,8,2009
35,,65,,+0:00,,Hunt Jeremy,188,Cervelo Test Team,",, 19:04",,8,2009
25,,123,,+0:00,,Chiarini Riccardo,189,LPR Brakes - Farnese Vini,",, 19:04",,8,2009
34,,146,,+0:00,,Horrillo Pedro,DNF,Rabobank ProTeam,-5:04:34 -5:04:34,,8,2009
24,,15,,+0:00,,Loubet Julien,DNF,AG2R La Mondiale,",, -5:04:34",,8,2009
31,,99,,+0:00,,Pidgornyy Ruslan,DNF,ISD Cycling Team,",, -5:04:34",,8,2009
23,,173,,+0:00,80.0,Cavendish Mark,1,Team Columbia - HTC,4:16:13 4:16:13,,9,2009
28,,131,,+0:00,50.0,Davis Allan,2,Quickstep - Innergetic,",, ,,",,9,2009
24,,83,,+0:00,35.0,Farrar Tyler,3,Team Garmin - Slipstream,",, ,,",,9,2009
22,,208,,+0:00,25.0,Goss Matthew,4,Saxo Bank,",, ,,",,9,2009
35,,127,,+0:00,18.0,Petacchi Alessandro,5,LPR Brakes - Farnese Vini,",, ,,",,9,2009
31,,192,,+0:00,15.0,F\xf6rster Robert,6,Milram,",, ,,",,9,2009
32,,38,,+0:00,12.0,Hunter Robert,7,Barloworld - Bianchi,",, ,,",,9,2009
24,,73,,+0:00,10.0,Vigano Davide,8,Fuji-Servetto,",, ,,",,9,2009
26,,44,,+0:00,8.0,Haddou Sa\xefd,9,Bbox Bouygues Telekom,",, ,,",,9,2009
26,,194,,+0:00,6.0,Fothen Thomas,10,Milram,",, ,,",,9,2009
26,,219,,+0:00,5.0,Vorganov Eduard,11,Xacobeo-Galicia,",, ,,",,9,2009
21,,189,,+0:00,4.0,Swift Ben,12,Katyusha,",, ,,",,9,2009
35,,13,,+0:00,3.0,Hinault S\xe9bastien,13,AG2R La Mondiale,",, ,,",,9,2009
33,,6,,+0:00,2.0,Marzoli Ruggero,14,Acqua & Sapone,",, ,,",,9,2009
24,,159,,+0:00,1.0,Rodriguez Jackson,15,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,9,2009
23,,96,,+0:00,,Grabovskyy Dmytro,16,ISD Cycling Team,",, ,,",,9,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,17,Astana,",, ,,",,9,2009
26,,177,,+0:00,,Renshaw Mark,18,Team Columbia - HTC,",, ,,",,9,2009
30,,166,,+0:00,,Ljungblad Jonas,19,Silence - Lotto,",, ,,",,9,2009
21,,94,,+0:00,,Stannard Ian,20,ISD Cycling Team,",, ,,",,9,2009
25,,42,,+0:00,,Chainel Steve,21,Bbox Bouygues Telekom,",, ,,",,9,2009
26,,66,,+0:00,,King Edward,22,Cervelo Test Team,",, ,,",,9,2009
26,,188,,+0:00,,Serov Alexander,23,Katyusha,",, ,,",,9,2009
29,,27,,+0:00,,Popovych Yaroslav,24,Astana,",, ,,",,9,2009
31,,81,,+0:00,,Danielson Thomas,25,Team Garmin - Slipstream,",, ,,",,9,2009
25,,95,,+0:00,,Grivko Andrei,26,ISD Cycling Team,",, ,,",,9,2009
22,,172,,+0:00,,Boasson Hagen Edvald,27,Team Columbia - HTC,",, ,,",,9,2009
26,,183,,+0:00,,Eskov Nikita,28,Katyusha,",, ,,",,9,2009
25,,209,,+0:00,,Klostergaard Kasper,29,Saxo Bank,",, ,,",,9,2009
29,,207,,+0:00,,Bak Lars Ytting,30,Saxo Bank,",, ,,",,9,2009
35,,186,,+0:00,,Mazzanti Luca,31,Katyusha,",, ,,",,9,2009
28,,201,,+0:00,,Cancellara Fabian,32,Saxo Bank,",, ,,",,9,2009
34,,82,,+0:00,,Dean Julian,33,Team Garmin - Slipstream,",, ,,",,9,2009
28,,74,,+0:00,,Gomez Gomez Angel,34,Fuji-Servetto,",, ,,",,9,2009
25,,174,,+0:00,,L\xf6fkvist Thomas,35,Team Columbia - HTC,",, ,,",,9,2009
27,,181,,+0:00,,Pozzato Filippo,36,Katyusha,",, ,,",,9,2009
29,,178,,+0:00,,Rogers Michael,37,Team Columbia - HTC,",, ,,",,9,2009
36,,117,,+0:00,,Stangelj Gorazd,38,Liquigas,",, ,,",,9,2009
33,,175,,+0:00,,Pinotti Marco,39,Team Columbia - HTC,",, ,,",,9,2009
33,,171,,+0:00,,Barry Michael,40,Team Columbia - HTC,",, ,,",,9,2009
30,,14,,+0:00,,Krivtsov Yuriy,41,AG2R La Mondiale,",, ,,",,9,2009
27,,135,,+0:00,,Facci Mauro,42,Quickstep - Innergetic,",, ,,",,9,2009
27,,163,,+0:00,,Dockx Bart,43,Silence - Lotto,",, ,,",,9,2009
28,,185,,+0:00,,Klimov Sergey,44,Katyusha,",, ,,",,9,2009
31,,16,,+0:00,,Dion Renaud,45,AG2R La Mondiale,",, ,,",,9,2009
21,,84,,+0:00,,Meyer Cameron,46,Team Garmin - Slipstream,",, ,,",,9,2009
24,,144,,+0:00,,van Emden Jos,47,Rabobank ProTeam,",, ,,",,9,2009
26,,196,,+0:00,,Rohregger Thomas,48,Milram,",, ,,",,9,2009
24,,18,,+0:00,,Sonnery Blaise,49,AG2R La Mondiale,",, ,,",,9,2009
28,,108,,+0:00,,Mori Manuele,50,Lampre - NGC,",, ,,",,9,2009
32,,161,,+0:00,,Brandt Christophe,51,Silence - Lotto,",, ,,",,9,2009
26,,179,,+0:00,,Siutsou Kanstantsin,52,Team Columbia - HTC,",, ,,",,9,2009
